Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,chinese food,reqalts,,
BOT,"Kya aapne kaha ki aap town ki east me restaurant dekh rahe hain ?
",expl-conf,area,east
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"yu_garden ek acha place in the east of town jo tasty chinese food serve karte hai
",inform,area,east
HUMAN,kya mujhe address phone number aur post code mil sakta hai,request,slot,phone
BOT,"yu_garden ka phone number hai yu_garden_phone
",inform,phone,01223 248882
HUMAN,post code kya hai,request,slot,postcode
BOT,"yu_garden ka post code yu_garden_post_code hain
",inform,phone,01223 248882
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,expensive,inform,area,south
BOT,"Ok , shahar ke kisi bhi part mein restaurant chalega , right ?
",expl-conf,area,dontcare
HUMAN,yes danish khana,affirm,,
BOT,"Aap english restaurant dhoondh rahe hain , right ?
",expl-conf,food,english
HUMAN,nahi danish,inform,food,danish
BOT,"Sorry , but english food serve karnewala koi restaurant nahi hai .
",canthelp,food,english
HUMAN,danish,inform,food,danish
HUMAN,<SILENCE>,silence,,
BOT,"bedouin expensive range mein hai
",inform,pricerange,expensive
HUMAN,danish,inform,food,danish
BOT,"Bilkul , bedouin bedouin_address par hai
",inform,addr,100 mill road city centre
HUMAN,Kon se type ka khana,request,slot,food
BOT,"bedouin african khana serve karte hain
",inform,food,african
HUMAN,kya aapke pass asian_oriental khana hai,inform,food,asian oriental
BOT,"kymmoy asian_oriental food serve karta hai expensive range me
",inform,pricerange,expensive
HUMAN,phone number kya hain,request,slot,phone
BOT,"kymmoy ka phone number hai kymmoy_phone
",inform,phone,01223 311911
HUMAN,konsa area,inform,area,west
BOT,"centre nagar me is kymmoy acha jagah tha
",inform,area,centre
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,expensive restaurant south town ka hissa,inform,pricerange,expensive
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"south of town me frankie_and_bennys ek achaa jagah hai aur prices expensive hai
",inform,area,south
HUMAN,kya mujhe address mil sakta hai please,inform,area,south
BOT,"Bilkul , frankie_and_bennys frankie_and_bennys_address par hai
",inform,phone,01223 412430
HUMAN,kya mujhe phone number mil sakta hai,request,slot,phone
BOT,"frankie_and_bennys ka phone number hai frankie_and_bennys_phone
",inform,phone,01223 412430
HUMAN,post code kya hai,request,slot,postcode
BOT,"frankie_and_bennys ka post code hain frankie_and_bennys_post_code
",inform,phone,01223 412430
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,lebanese,inform,food,lebanese
BOT,"Sorry , but koi restaurant nahi hai jo cheap lebanese serve kar raha ho .
",canthelp,"food, pricerange","lebanese, cheap"
HUMAN,asian_oriental,inform,food,asian oriental
HUMAN,<SILENCE>,silence,,
BOT,"j_restaurant asian_oriental food serve karta hai cheap range me
",inform,pricerange,cheap
HUMAN,kyaa mujhe phone number mil sakta hai,request,slot,phone
BOT,"j_restaurant ka phone number hai j_restaurant_phone
",inform,phone,01223 307581
HUMAN,kya mujhe address mil sakata hai,request,slot,addr
HUMAN,"Bilkul , j_restaurant j_restaurant_address par hai
",hello,,
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,venetian food,inform,food,venetian
BOT,"sorry but yahan koi bhi restaurant nahi hai jo venetian food serve kare
",canthelp,food,venetian
HUMAN,asian_oriental food,inform,food,asian oriental
BOT,"sorry kya aap venetian ya asian_oriental khana pasand karenge ?
",select,food,asian oriental
HUMAN,asian_oriental,inform,food,asian oriental
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,koi bhi area,inform,area,dontcare
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,khana,thankyou,,
HUMAN,<SILENCE>,silence,,
BOT,"j_restaurant asian_oriental food serve karta hai cheap range me
",inform,pricerange,cheap
HUMAN,khasi,negate,,
BOT,"Sorry but ek bar phir se bataye ki aap kay dhundh rahe hai .
",repeat,,
HUMAN,kya mein,inform,food,malaysian
BOT,"j_restaurant ek badiya restaurant hai
",offer,name,j restaurant
HUMAN,kya mein phone number aur address le sakta hoon,request,slot,phone
BOT,"j_restaurant ka phone number hai j_restaurant_phone
",inform,phone,01223 307581
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,town ke south part mein danish food,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"south nagar me is peking_restaurant acha jagah tha
",inform,area,south
HUMAN,kya mujhe phone number aur post code milega,inform,area,south
BOT,"peking_restaurant ka phone number hai peking_restaurant_phone
",inform,phone,01223 354755
HUMAN,kya mujhe postcode mil sakta hai,request,slot,postcode
BOT,"peking_restaurant ka post code peking_restaurant_post_code
",inform,phone,01223 354755
HUMAN,thank you goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,north part of town mein moderately priced restaurant,inform,pricerange,moderate
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koi bhi,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"north of town me golden_wok ek achaa jagah hai aur prices moderate hai
",inform,area,north
HUMAN,kya main address aur phone number le sakta hoon ?,request,slot,phone
BOT,"Bilkul , golden_wok golden_wok_address par hai
",inform,addr,191 histon road chesterton
HUMAN,kya main number le sakata hu,request,slot,phone
BOT,"golden_wok ka phone number hai golden_wok_phone
",inform,phone,01223 350688
HUMAN,thank you goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,mein west part of town mein restaurant dekh raha hoon aur wo,inform,area,west
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,thai food,inform,food,thai
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong ek acha place in the west of town jo tasty thai food serve karte hai
",inform,area,west
HUMAN,uh address kya hai,request,slot,addr
BOT,"Bilkul , sala_thong sala_thong_address par hai
",inform,addr,35 newnham road newnham
HUMAN,aur yeh phone number,inform,food,spanish
BOT,"sala_thong ka phone number hai sala_thong_phone
",inform,phone,01223 323178
HUMAN,aur post code,request,slot,postcode
BOT,"sala_thong ka post code sala_thong_post_code hain
",inform,phone,01223 323178
HUMAN,thank you,repeat,,
BOT,"sala_thong ek badiya restaurant hai
",offer,name,sala thong
HUMAN,alvida,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mein town ki side north mein cheap restaurant dekh raha hoon,inform,pricerange,cheap
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"south of town me the_lucky_star ek achaa jagah hai aur prices cheap hai
",inform,area,south
HUMAN,phone number kya hain,request,slot,phone
BOT,"the_lucky_star ka phone number hai the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,um yeah kya mein,ack,,
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,um italian food kaisa rahega,confirm,food,italian
BOT,"Sorry , but crossover food serve karne vala koi restaurant nahi hain .
",canthelp,food,crossover
HUMAN,kya wahan koi restaurant hai jo italian food serve karta ho,confirm,food,italian
BOT,"Aap ek italian restaurant dhundh rahe hai ?
",expl-conf,food,italian
HUMAN,yes,request,slot,addr
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,koi bath nahi,inform,this,dontcare
BOT,"sorry kya aap cheap price range me kuchh chahenge ya aapko parwah nahi hai ?
",select,pricerange,cheap
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"prezzo ek acha place in the west of town jo tasty italian food serve karte hai
",inform,area,west
HUMAN,phone number kya hain,request,slot,phone
BOT,"prezzo ka phone number hai prezzo_phone
",inform,phone,01799 521260
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,koi bhi area,inform,area,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,kya wahan mediterranean food hai,inform,food,mediterranean
BOT,"Sorry , but caribbean food serve karnewala koi restaurant nahi hain .
",canthelp,food,caribbean
HUMAN,Mujhe mediterranean food chahiye,inform,food,mediterranean
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"shiraz_restaurant mediterranean khana serve karte hain
",inform,food,mediterranean
HUMAN,mein address phone number aur post code janana chahata hoon,request,slot,addr
BOT,"shiraz_restaurant ka phone number hai shiraz_restaurant_phone
",inform,phone,01223 307581
HUMAN,aur address,inform,area,east
BOT,"Bilkul , shiraz_restaurant shiraz_restaurant_address par hai
",offer,name,shiraz restaurant
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,uh mein ek moderately priced restaurant doond raha hoon jo serve karta ho,inform,pricerange,moderate
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,koye parva nahe,inform,this,dontcare
BOT,"Ok , shahar ke kisi bhi part mein restaurant chalega , right ?
",expl-conf,area,dontcare
HUMAN,okay moderately priced restaurant ke baare meh kya kyaal hai jo serve karta hai,reqalts,,
BOT,"I'm sorry but koi bhi restaurant corsica food serve nahi karta hai
",canthelp,food,corsica
HUMAN,indian food ke baare mein kya khayaal hai,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"the_copper_kettle moderate range mein hai
",inform,pricerange,moderate
HUMAN,kis prakar ka food,inform,name,venue
BOT,"the_copper_kettle british khana serve karte hain
",inform,food,british
HUMAN,Main indian food dhoondh raha hoon .,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"curry_prince indian food serve karta hai moderate range me
",inform,pricerange,moderate
HUMAN,address aur phone number kya hai,request,slot,phone
BOT,"curry_prince ka phone number hai curry_prince_phone
",inform,phone,01223 566388
HUMAN,aur address,inform,area,east
BOT,"Bilkul , curry_prince curry_prince_address par hai
",inform,phone,01223 566388
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,ek expensive restaurant ke liye east part of town mein,inform,area,east
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"east of town me pipasha_restaurant ek achaa jagah hai aur prices expensive hai
",inform,area,east
HUMAN,address,inform,area,east
BOT,"Bilkul , pipasha_restaurant pipasha_restaurant_address par hai
",inform,phone,01223 577786
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,haan muje restaurant pata karna hai north part of town me jo serve karta ho,inform,area,south
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,uh north mein,inform,area,north
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,theek kisi bhi area ka kya kyaal hai,thankyou,,
BOT,"sorry but yahan koi bhi mediterranean restaurant nahi hai town ki is north me
",canthelp,"food, area","mediterranean, north"
HUMAN,okay town ke kisi bhi part mein kaisa rahega,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"shiraz_restaurant mediterranean khana serve karte hain
",inform,food,mediterranean
HUMAN,okay aur uh kya mujhe address mil sakta hai,request,slot,addr
BOT,"Bilkul , shiraz_restaurant shiraz_restaurant_address par hai
",offer,name,shiraz restaurant
HUMAN,okay aur post code kya hai,inform,name,venue
BOT,"shiraz_restaurant ka post code hai shiraz_restaurant_post_code
",inform,phone,01223 307581
HUMAN,okay aur uh phone number,request,slot,phone
BOT,"shiraz_restaurant ka phone number hai shiraz_restaurant_phone
",inform,phone,01223 307581
HUMAN,theek hai thank you aur good bye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,ah kya mjhe ek resataurant mil skta hai jo scotch food serve karta hai,inform,area,west
BOT,"sorry but yahan koi bhi restaurant welsh food serve nahin karta hai
",canthelp,food,welsh
HUMAN,ah scottish khana,inform,food,scottish
BOT,"Sorry , but koi bhi restaurant scottish food serve nahi kar raha hai
",canthelp,food,scottish
HUMAN,okay uh british food ke baare meh kya kyaal hai,inform,food,british
BOT,"aap ek scottish restaurant ke liye dekh rahe hain right ?
",expl-conf,food,scottish
HUMAN,uh nahi mein loo ah british ko change kare,inform,food,british
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,expensive ke bare me kya khyal hai,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"fitzbillies_restaurant british food serve karta hai expensive range me
",inform,pricerange,expensive
HUMAN,Kay please mujhe unki phone number milega kya ?,request,slot,addr
BOT,"fitzbillies_restaurant ka phone number hai fitzbillies_restaurant_phone
",inform,phone,01223 352500
HUMAN,okay ah mujhe lagta hai yeh bahut hai thank you aur goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,uh yes kya mein italian food serve karne vale expensive restaurant doond sakta hoon,inform,food,afghan
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,center,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"ask ek acha place in the centre of town jo tasty italian food serve karte hai
",inform,area,centre
HUMAN,okay aur kya mujhe unka address mil sakta hai,request,slot,addr
HUMAN,"Bilkul , ask ask_address par hai
",thankyou,,
HUMAN,aur yeh phone number,inform,food,spanish
BOT,"ask ka phone number hai ask_phone
",inform,phone,01223 364917
HUMAN,okay uh thank you aur good bye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,ah haan kya muje south part of town me expensive restaurant milega,inform,area,south
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,ah koi fark nai padta,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"south of town me chiquito_restaurant_bar ek achaa jagah hai aur prices expensive hai
",inform,area,south
HUMAN,okay kya mujhe phone number mil sakta hai,request,slot,addr
BOT,"chiquito_restaurant_bar ka phone number hai chiquito_restaurant_bar_phone
",inform,phone,01223 400170
HUMAN,kay aur ah kahan located hai,inform,area,north
BOT,"chiquito_restaurant_bar ek badiya restaurant hai
",offer,name,chiquito restaurant bar
HUMAN,okay aur han wo kahan hai,hello,,
BOT,"chiquito_restaurant_bar ka post code chiquito_restaurant_bar_post_code hai .
",inform,phone,01223 400170
HUMAN,achha aur address kya hai,request,slot,addr
BOT,"Bilkul , chiquito_restaurant_bar chiquito_restaurant_bar_address par hai
",inform,phone,01223 400170
HUMAN,okay thank you aur goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,ah achha kya mujhe aisa restaurant mil sakta hai jo french khana serve karta ho,inform,food,french
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,ah ha woh french food serve karta hai,affirm,,
BOT,"Kya aapne kaha ki aap town ki centre me restaurant dekh rahe hain ?
",expl-conf,area,centre
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"cote ek acha place in the centre of town jo tasty french food serve karte hai
",inform,area,centre
HUMAN,okay,affirm,,
BOT,"Sorry , lekin koi aur french restaurant centre of town mein nahi hain .
",canthelp.exception,name,cote
HUMAN,ah kis price range mein hai,reqalts,,
BOT,"cote ek badiya restaurant hai
",offer,name,cote
HUMAN,okay aur ah price range kya hai,request,slot,addr
BOT,"cote expensive range mein hai
",inform,pricerange,expensive
HUMAN,okay aur ah,negate,,
BOT,"cote ek badiya restaurant hai
",offer,name,cote
HUMAN,kya hain address,request,slot,addr
HUMAN,"Bilkul , cote cote_address par hai
",inform,area,south
HUMAN,okay,affirm,,
BOT,"Sorry , lekin koi aur french restaurant centre of town mein nahi hain .
",canthelp.exception,name,cote
HUMAN,aur ah,inform,area,north
BOT,"restaurant_two_two french khana serve karte hain
",inform,food,french
HUMAN,okay,affirm,,
BOT,"Kya aapne kaha ki aap town ki centre me restaurant dekh rahe hain ?
",expl-conf,area,centre
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , restaurant_two_two restaurant_two_two_address par hai
",inform,phone,01223 351880
HUMAN,okay um,thankyou,,
BOT,"restaurant_two_two ek badiya restaurant hai
",offer,name,restaurant two two
HUMAN,thank you aur goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,ah ha mai persian food dhoond rahan hoon aur mujhe price se farak nai padta,inform,pricerange,dontcare
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,um koye parva nahi,inform,this,dontcare
BOT,"Ok , shahar ke kisi bhi part mein restaurant chalega , right ?
",expl-conf,area,dontcare
HUMAN,ah haan mein persian khana dekh raha hoon,inform,food,persian
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,ok uh portuguese food kaisa rahega,confirm,food,portuguese
BOT,"sorry but yahan koi bhi restaurant persian khana serve nahin karta
",canthelp,food,persian
HUMAN,thik hai um acha portuguese ke bare me kya khayal hai,confirm,food,portuguese
BOT,"Ok , shahar ke kisi bhi part mein restaurant chalega , right ?
",expl-conf,area,dontcare
HUMAN,ah yes,hello,,
BOT,"Aap persian restaurant dhundh rahe hain , right ?
",expl-conf,food,persian
HUMAN,nahin portuguese,confirm,food,portuguese
BOT,"Mujhe confirm karne dijiye , aap restaurant dhund rahe hai aur aapko price range ki chinta nahi hai , right ?
",expl-conf,pricerange,dontcare
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre portuguese khana serve karte hain
",inform,food,portuguese
HUMAN,okay aur ah kya mujhe unke phone number mil sakte hain please,request,slot,addr
BOT,"nandos_city_centre ka phone number hai nandos_city_centre_phone
",inform,phone,01223 327908
HUMAN,aur unka address,inform,area,south
BOT,"Bilkul , nandos_city_centre nandos_city_centre_address par hai
",inform,addr,33-34 saint andrews street
HUMAN,theek hai aur woh portuguese food serve karte hai na ?,confirm,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre portuguese khana serve karte hain
",inform,food,portuguese
HUMAN,okay uh thank you aur goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,ek restaurant,inform,this,dontcare
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,mexican food,inform,food,mexican
HUMAN,<SILENCE>,silence,,
BOT,"chiquito_restaurant_bar mexican khana serve karte hain
",inform,food,mexican
HUMAN,theek hai,affirm,,
BOT,"Sorry but aur koi bhi mexican restaurant aapki request match nahi karta hai
",canthelp.exception,name,chiquito restaurant bar
HUMAN,Taquita restaurant,inform,this,dontcare
BOT,"chiquito_restaurant_bar mexican khana serve karte hain
",inform,food,mexican
HUMAN,uh address aur phone number kya hai,request,slot,phone
BOT,"chiquito_restaurant_bar ka phone number hai chiquito_restaurant_bar_phone
",inform,phone,01223 400170
HUMAN,pata,ack,,
BOT,"Bilkul , chiquito_restaurant_bar chiquito_restaurant_bar_address par hai
",inform,phone,01223 400170
HUMAN,thank you,repeat,,
BOT,"chiquito_restaurant_bar ek badiya restaurant hai
",offer,name,chiquito restaurant bar
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,moderately priced,inform,pricerange,moderate
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koi bath nahi,inform,this,dontcare
BOT,"Aap kisi bhi tarah ka food serve karnewala restaurant dhundh rahe hain , right ?
",expl-conf,food,dontcare
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"south of town me pizza_hut_cherry_hinton ek achaa jagah hai aur prices moderate hai
",inform,area,south
HUMAN,aur kuch,repeat,,
BOT,"south of town me restaurant_alimentum ek achaa jagah hai aur prices moderate hai
",inform,area,south
HUMAN,pata,ack,,
BOT,"Bilkul , restaurant_alimentum restaurant_alimentum_address par hai
",inform,phone,01223 413000
HUMAN,phone number,ack,,
BOT,"restaurant_alimentum ka phone number hai restaurant_alimentum_phone
",inform,phone,01223 413000
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,main east mein ek expensive restaurant doond raha hoon,inform,area,east
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,koye parva nahe,inform,this,dontcare
BOT,"Aap kisi bhi tarah ka food serve karnewala restaurant dhundh rahe hain , right ?
",expl-conf,food,dontcare
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"east of town me royal_standard ek achaa jagah hai aur prices expensive hai
",inform,area,east
HUMAN,aur kuchh,affirm,,
BOT,"east of town me pipasha_restaurant ek achaa jagah hai aur prices expensive hai
",inform,area,east
HUMAN,pata,ack,,
BOT,"Bilkul , pipasha_restaurant pipasha_restaurant_address par hai
",inform,phone,01223 577786
HUMAN,phone number,ack,,
BOT,"pipasha_restaurant ka phone number hai pipasha_restaurant_phone
",inform,phone,01223 577786
HUMAN,thank you goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,east part of town mein,confirm,area,east
HUMAN,<SILENCE>,silence,,
BOT,"east of town me the_missing_sock ek achaa jagah hai aur prices cheap hai
",inform,area,east
HUMAN,phone number,ack,,
BOT,"the_missing_sock ek badiya restaurant hai
",offer,name,the missing sock
HUMAN,phone number,ack,,
BOT,"the_missing_sock ka phone number hai the_missing_sock_phone
",inform,phone,01223 812660
HUMAN,pata,ack,,
BOT,"Bilkul , the_missing_sock the_missing_sock_address par hai
",inform,phone,01223 812660
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,catalan khana,inform,food,catalan
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,gastropub food,thankyou,,
BOT,"Sorry , Catalan food serve karne vale restaurant koye nahi hai .
",canthelp,food,catalan
HUMAN,theek doosare restaurant ke baare meh kya kyaal hai,hello,,
BOT,"Ok , shahar ke kisi bhi part mein restaurant chalega , right ?
",expl-conf,area,dontcare
HUMAN,yes,request,slot,addr
BOT,"Tum catalan restaurant dhund rahe ho na ?
",expl-conf,food,catalan
