,0,1,2,3,4
15760,HUMAN,what is the phone number,request,slot,phone
15761,BOT,"nandos is a great restaurant
",offer,name,nandos
15762,HUMAN,and type of food,inform,food,dontcare
15763,BOT,"Sorry but there is no other restaurant in the cheap price range and the south of town
",canthelp.exception,name,the lucky star
15764,HUMAN,i want to know the phone number,request,slot,phone
15765,BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
15766,HUMAN,what type of food do they serve,request,slot,food
15767,BOT,"nandos serves portuguese food
",inform,food,portuguese
15768,HUMAN,thank you good bye,bye,,
15769,BOT," you are welcome
",bye,,
15770,HUMAN,<SILENCE>,silence,,
15771,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15772,HUMAN,i want to find an expensive restaurant in the east part of town,inform,area,east
15773,BOT,"There are restaurants in the expensive price range and the east of town . What type of food would you like ?
",impl-conf,area,east
15774,HUMAN,i dont care,inform,this,dontcare
15775,HUMAN,<SILENCE>,silence,,
15776,BOT,"grafton_hotel_restaurant is a nice place in the east of town and the prices are expensive
",inform,area,east
15777,HUMAN,what is the address,request,slot,addr
15778,BOT,"Sure , grafton_hotel_restaurant is on grafton_hotel_restaurant_address
",inform,addr,grafton hotel 619 newmarket road fen ditton
15779,HUMAN,thank you goodbye,bye,,
15780,BOT," you are welcome
",bye,,
15781,HUMAN,<SILENCE>,silence,,
15782,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15783,HUMAN,i want an expensive restaurant,inform,area,west
15784,BOT,"What kind of food would you like ?
",request,slot,food
15785,HUMAN,<SILENCE>,silence,,
15786,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
15787,HUMAN,african,inform,food,african
15788,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
15789,HUMAN,expensive,inform,area,south
15790,BOT,"What part of town do you have in mind ?
",request,slot,area
15791,HUMAN,i dont care,inform,this,dontcare
15792,BOT,"There are restaurants if you don't care about the area or the type of food . What price range would you like ?
",impl-conf,area,dontcare
15793,HUMAN,expensive,inform,area,south
15794,HUMAN,<SILENCE>,silence,,
15795,BOT,"meze_bar_restaurant is in the expensive price range
",inform,pricerange,expensive
15796,HUMAN,does it serve african food,request,slot,food
15797,BOT,"meze_bar_restaurant serves turkish food
",inform,food,turkish
15798,HUMAN,no african,inform,food,african
15799,BOT,"curry_queen is in the expensive price range
",inform,pricerange,expensive
15800,HUMAN,does it serve,affirm,,
15801,BOT,"curry_queen is a great restaurant
",offer,name,curry queen
15802,HUMAN,african food,inform,food,african
15803,BOT,"sorry , I can't hear you
",inform,pricerange,cheap
15804,HUMAN,i want african food,inform,food,african
15805,BOT,"bedouin serves african food in the expensive price range
",inform,pricerange,expensive
15806,HUMAN,what is the phone number,request,slot,phone
15807,BOT,"bedouin is a great restaurant
",offer,name,bedouin
15808,HUMAN,what is the phone number,request,slot,phone
15809,BOT,"The phone number of bedouin is bedouin_phone
",inform,phone,01223 367660
15810,HUMAN,thank you good bye,bye,,
15811,BOT," you are welcome
",bye,,
15812,HUMAN,<SILENCE>,silence,,
15813,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15814,HUMAN,what about asian_oriental,repeat,,
15815,BOT,"I'm sorry but there is no restaurant serving swedish food
",canthelp,food,swedish
15816,HUMAN,how about asian_oriental food,confirm,food,asian oriental
15817,BOT,"You are looking for a asian_oriental restaurant right ?
",expl-conf,food,asian oriental
15818,HUMAN,yes,request,slot,addr
15819,BOT,"Let me confirm , You are looking for a restaurant in the moderate price range right ?
",expl-conf,pricerange,moderate
15820,HUMAN,yes,request,slot,addr
15821,HUMAN,<SILENCE>,silence,,
15822,BOT,"yippee_noodle_bar serves asian_oriental food in the moderate price range
",inform,pricerange,moderate
15823,HUMAN,what is the address and phone number,request,slot,phone
15824,BOT,"The phone number of yippee_noodle_bar is yippee_noodle_bar_phone
",inform,phone,01223 518111
15825,HUMAN,thank you good bye,bye,,
15826,BOT," you are welcome
",bye,,
15827,HUMAN,<SILENCE>,silence,,
15828,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15829,HUMAN,im looking for an expensive restaurant in the east part of town,inform,area,east
15830,BOT,"What kind of food would you like ?
",request,slot,food
15831,HUMAN,i dont care,inform,this,dontcare
15832,BOT,"There are restaurants if you don't care about the food . What area do you want ?
",impl-conf,food,dontcare
15833,HUMAN,in the east,inform,area,east
15834,BOT,"There are restaurants in the east of town serving any kind of food . What price range would you like ?
",impl-conf,area,east
15835,HUMAN,expensive,inform,area,south
15836,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
15837,HUMAN,expensive,inform,area,south
15838,HUMAN,<SILENCE>,silence,,
15839,BOT,"the_missing_sock is a nice place in the east of town
",inform,area,east
15840,HUMAN,what is the address,request,slot,addr
15841,BOT,"Sure , the_missing_sock is on the_missing_sock_address
",inform,phone,01223 812660
15842,HUMAN,what is the phone number,request,slot,phone
15843,BOT,"The phone number of the_missing_sock is the_missing_sock_phone
",inform,phone,01223 812660
15844,HUMAN,what type of food do they serve,request,slot,food
15845,BOT,"the_missing_sock serves international food
",inform,food,international
15846,HUMAN,thank you good bye,bye,,
15847,BOT," you are welcome
",bye,,
15848,HUMAN,<SILENCE>,silence,,
15849,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15850,HUMAN,i want to find international food,inform,food,international
15851,BOT,"What kind of food would you like ?
",request,slot,food
15852,HUMAN,no international,inform,food,international
15853,BOT,"You are looking for a canapes restaurant right ?
",expl-conf,food,canapes
15854,HUMAN,im looking for international,inform,food,international
15855,BOT,"sorry , I can't hear you
",inform,pricerange,cheap
15856,HUMAN,any area,inform,area,dontcare
15857,BOT,"Could you please repeat that ?
",repeat,,
15858,HUMAN,i want to find a restaurant in any area,inform,area,west
15859,BOT,"There are restaurants serving international food . What area do you want ?
",impl-conf,food,international
15860,HUMAN,i dont care,inform,this,dontcare
15861,BOT,"You are looking for a international restaurant right ?
",expl-conf,food,international
15862,HUMAN,yes,request,slot,addr
15863,BOT,"There are restaurants serving international food in any part of town . What price range would you like ?
",impl-conf,area,dontcare
15864,HUMAN,i dont care,inform,this,dontcare
15865,HUMAN,<SILENCE>,silence,,
15866,BOT,"bloomsbury_restaurant serves international food
",inform,food,international
15867,HUMAN,what is the address and phone number,request,slot,phone
15868,BOT,"The phone number of bloomsbury_restaurant is bloomsbury_restaurant_phone
",inform,phone,0871 942 9180
15869,HUMAN,thank you good bye,bye,,
15870,BOT," you are welcome
",bye,,
15871,HUMAN,<SILENCE>,silence,,
15872,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15873,HUMAN,<SILENCE>,silence,,
15874,BOT,"What kind of food would you like ?
",request,slot,food
15875,HUMAN,food,thankyou,,
15876,BOT,"You are looking for a portuguese restaurant right ?
",expl-conf,food,portuguese
15877,HUMAN,<SILENCE>,silence,,
15878,BOT,"What part of town do you have in mind ?
",request,slot,area
15879,HUMAN,<SILENCE>,silence,,
15880,BOT,"I'm sorry but there is no portuguese restaurant in the west of town
",canthelp,"area, food","west, portuguese"
15881,HUMAN,im looking for,inform,this,dontcare
15882,BOT,"Could you please repeat that ?
",repeat,,
15883,HUMAN,im looking for a restaurant that serves,inform,this,dontcare
15884,BOT,"You are looking for a portuguese restaurant right ?
",expl-conf,food,portuguese
15885,HUMAN,no,affirm,,
15886,BOT,"Did you say you are looking for a restaurant in the west of town ?
",expl-conf,area,west
15887,HUMAN,no,affirm,,
15888,BOT,"I'm sorry but there is no portuguese restaurant in the west of town
",canthelp,"area, food","west, portuguese"
15889,HUMAN,no im looking for a swiss food,inform,food,swiss
15890,BOT,"You are looking for a swiss restaurant right ?
",expl-conf,food,swiss
15891,HUMAN,yes,request,slot,addr
15892,BOT,"I'm sorry but there is no restaurant serving swiss food
",canthelp,food,swiss
15893,HUMAN,how about,repeat,,
15894,BOT,"Could you please repeat that ?
",repeat,,
15895,HUMAN,how about,repeat,,
15896,BOT,"I'm sorry but there is no restaurant serving swiss food
",canthelp,food,swiss
15897,HUMAN,vietnamese,inform,food,vietnamese
15898,BOT,"Could you please repeat that ?
",repeat,,
15899,HUMAN,how about vietnamese food,inform,food,vietnamese
15900,HUMAN,<SILENCE>,silence,,
15901,BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
15902,HUMAN,whats the,inform,pricerange,moderate
15903,BOT,"Can I help you with anything else ?
",reqmore,,
15904,HUMAN,what is the address,request,slot,addr
15905,BOT,"Sure , thanh_binh is on thanh_binh_address
",inform,phone,01223 362456
15906,HUMAN,thank you goodbye,bye,,
15907,BOT," you are welcome
",bye,,
15908,HUMAN,<SILENCE>,silence,,
15909,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15910,HUMAN,hi im looking for a restaurant that serves irish food,inform,food,irish
15911,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
15912,HUMAN,what about a restaurant serving thai food,inform,area,west
15913,BOT,"Could you please repeat that ?
",repeat,,
15914,HUMAN,is there a restaurant serving thai food,inform,food,thai
15915,BOT,"There are restaurants serving thai food . What area do you want ?
",impl-conf,food,thai
15916,HUMAN,i dont care,inform,this,dontcare
15917,BOT,"There are restaurants serving thai food in any part of town . What price range would you like ?
",impl-conf,area,dontcare
15918,HUMAN,i dont care,inform,this,dontcare
15919,HUMAN,<SILENCE>,silence,,
15920,BOT,"sala_thong serves thai food
",inform,food,thai
15921,HUMAN,whats the address,request,slot,addr
15922,BOT,"Sure , sala_thong is on sala_thong_address
",inform,addr,35 newnham road newnham
15923,HUMAN,and the phone number,inform,food,spanish
15924,BOT,"The phone number of sala_thong is sala_thong_phone
",inform,phone,01223 323178
15925,HUMAN,thank you good bye,bye,,
15926,BOT," you are welcome
",bye,,
15927,HUMAN,<SILENCE>,silence,,
15928,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15929,HUMAN,um,negate,,
15930,BOT,"What kind of food would you like ?
",request,slot,food
15931,HUMAN,spanish food,inform,food,spanish
15932,BOT,"You are looking for a irish restaurant right ?
",expl-conf,food,irish
15933,HUMAN,no,affirm,,
15934,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
15935,HUMAN,spanish spanish food spanish,thankyou,,
15936,BOT,"Could you please repeat that ?
",repeat,,
15937,HUMAN,spanish,inform,food,spanish
15938,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
15939,HUMAN,<SILENCE>,silence,,
15940,BOT,"Could you please repeat that ?
",repeat,,
15941,HUMAN,spanish,inform,food,spanish
15942,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
15943,HUMAN,spanish,inform,food,spanish
15944,BOT,"Could you please repeat that ?
",repeat,,
15945,HUMAN,spanish,inform,food,spanish
15946,BOT,"You are looking for a irish restaurant right ?
",expl-conf,food,irish
15947,HUMAN,no,affirm,,
15948,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
15949,HUMAN,spanish,inform,food,spanish
15950,BOT,"Could you please repeat that ?
",repeat,,
15951,HUMAN,spanish,inform,food,spanish
15952,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
15953,HUMAN,spanish,inform,food,spanish
15954,BOT,"Could you please repeat that ?
",repeat,,
15955,HUMAN,spanish,inform,food,spanish
15956,BOT,"You are looking for a spanish restaurant right ?
",expl-conf,food,spanish
15957,HUMAN,yes,request,slot,addr
15958,BOT,"What part of town do you have in mind ?
",request,slot,area
15959,HUMAN,a cheap restaurant,inform,area,east
15960,HUMAN,<SILENCE>,silence,,
15961,BOT,"la_raza serves spanish food in the cheap price range
",inform,pricerange,cheap
15962,HUMAN,spanish,inform,food,spanish
15963,BOT,"Can I help you with anything else ?
",reqmore,,
15964,HUMAN,cheap restaurant spani,inform,pricerange,cheap
15965,BOT,"la_raza serves spanish food in the cheap price range
",inform,pricerange,cheap
15966,HUMAN,address,ack,,
15967,BOT,"Sure , la_raza is on la_raza_address
",inform,addr,4 - 6 rose crescent
15968,HUMAN,thank you thank you,reqalts,,
15969,BOT,"I am sorry but there is no other spanish restaurant in the cheap price range
",canthelp.exception,name,la raza
15970,HUMAN,thank you goodbye,bye,,
15971,BOT," you are welcome
",bye,,
15972,HUMAN,<SILENCE>,silence,,
15973,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15974,HUMAN,yes can i have an expensive restaurant in the east,inform,area,east
15975,BOT,"There are restaurants in the expensive price range and the east of town . What type of food would you like ?
",impl-conf,area,east
15976,HUMAN,doesnt matter,inform,this,dontcare
15977,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
15978,HUMAN,yes,request,slot,addr
15979,HUMAN,<SILENCE>,silence,,
15980,BOT,"royal_standard is a nice place in the east of town and the prices are expensive
",inform,area,east
15981,HUMAN,anything else,affirm,,
15982,BOT,"yu_garden is a nice place in the east of town and the prices are expensive
",inform,area,east
15983,HUMAN,can i get the phone number,request,slot,addr
15984,BOT,"The phone number of yu_garden is yu_garden_phone
",inform,phone,01223 248882
15985,HUMAN,thank you good bye,bye,,
15986,BOT," you are welcome
",bye,,
15987,HUMAN,<SILENCE>,silence,,
15988,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
15989,HUMAN,international food,inform,food,international
15990,BOT,"I'm sorry but there is no restaurant serving world food
",canthelp,food,world
15991,HUMAN,international food in the west part of,inform,area,west
15992,BOT,"You are looking for a international restaurant right ?
",expl-conf,food,international
15993,HUMAN,west,inform,area,west
15994,BOT,"What part of town do you have in mind ?
",request,slot,area
15995,HUMAN,west,inform,area,west
15996,BOT,"I'm sorry but there is no international restaurant in the west of town
",canthelp,"food, area","international, west"
15997,HUMAN,center,affirm,,
15998,BOT,"What part of town do you have in mind ?
",request,slot,area
15999,HUMAN,center,affirm,,
16000,BOT,"You are looking for a international restaurant right ?
",expl-conf,food,international
16001,HUMAN,center,affirm,,
16002,BOT,"There are restaurants serving international in the centre of town . What price range would you like ?
",impl-conf,area,centre
16003,HUMAN,dont care,inform,this,dontcare
16004,HUMAN,<SILENCE>,silence,,
16005,BOT,"the_varsity_restaurant is a nice place in the centre of town serving tasty international food
",inform,area,centre
16006,HUMAN,phone number,ack,,
16007,BOT,"the_varsity_restaurant is a great restaurant
",offer,name,the varsity restaurant
16008,HUMAN,phone number,ack,,
16009,BOT,"The phone number of the_varsity_restaurant is the_varsity_restaurant_phone
",inform,phone,01223 356060
16010,HUMAN,price range,repeat,,
16011,BOT,"the_varsity_restaurant is in the moderate price range
",inform,pricerange,moderate
16012,HUMAN,thank you good bye,bye,,
16013,BOT," you are welcome
",bye,,
16014,HUMAN,<SILENCE>,silence,,
16015,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16016,HUMAN,moderate price restaurant,inform,area,west
16017,BOT,"There are restaurants in the moderate price range . What type of food do you want ?
",impl-conf,pricerange,moderate
16018,HUMAN,dont care,inform,this,dontcare
16019,BOT,"There are restaurants serving any kind of food in the moderate price range . What area would you like ?
",impl-conf,pricerange,moderate
16020,HUMAN,west,inform,area,west
16021,HUMAN,<SILENCE>,silence,,
16022,BOT,"saint_johns_chop_house is a nice place in the west of town and the prices are moderate
",inform,area,west
16023,HUMAN,the address,inform,area,east
16024,BOT,"Sure , saint_johns_chop_house is on saint_johns_chop_house_address
",inform,phone,01223 353110
16025,HUMAN,the phone number,request,slot,phone
16026,BOT,"The phone number of saint_johns_chop_house is saint_johns_chop_house_phone
",inform,phone,01223 353110
16027,HUMAN,the food,impl-conf,area,centre
16028,BOT,"saint_johns_chop_house is a great restaurant
",offer,name,saint johns chop house
16029,HUMAN,type of food,request,slot,area
16030,BOT,"sorry , I can't hear you
",inform,pricerange,cheap
16031,HUMAN,food,thankyou,,
16032,BOT,"prezzo is a nice place in the west of town and the prices are moderate
",inform,area,west
16033,HUMAN,alright thank you good bye,bye,,
16034,BOT," you are welcome
",bye,,
16035,HUMAN,<SILENCE>,silence,,
16036,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16037,HUMAN,um indian food in the north part,inform,food,indian
16038,BOT,"There are restaurants serving indian in the north of town . What price range would you like ?
",impl-conf,area,north
16039,HUMAN,dont care,inform,this,dontcare
16040,HUMAN,<SILENCE>,silence,,
16041,BOT,"the_nirala is a nice place in the north of town serving tasty indian food
",inform,area,north
16042,HUMAN,address,ack,,
16043,BOT,"the_nirala is a great restaurant
",offer,name,the nirala
16044,HUMAN,the address,inform,area,east
16045,BOT,"Sure , the_nirala is on the_nirala_address
",inform,addr,7 milton road chesterton
16046,HUMAN,the phone number,request,slot,phone
16047,BOT,"The phone number of the_nirala is the_nirala_phone
",inform,phone,01223 360966
16048,HUMAN,thank you good bye,bye,,
16049,BOT," you are welcome
",bye,,
16050,HUMAN,<SILENCE>,silence,,
16051,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16052,HUMAN,yes can i have a moderate priced restaurant,inform,pricerange,moderate
16053,BOT,"There are restaurants in the moderate price range . What type of food do you want ?
",impl-conf,pricerange,moderate
16054,HUMAN,venetian,inform,food,venetian
16055,BOT,"I'm sorry but there is no restaurant serving venetian food
",canthelp,food,venetian
16056,HUMAN,gastropub,inform,food,gastropub
16057,BOT,"You are looking for a venetian restaurant right ?
",expl-conf,food,venetian
16058,HUMAN,no,affirm,,
16059,BOT,"I'm sorry but there is no restaurant serving venetian food
",canthelp,food,venetian
16060,HUMAN,gastropub,inform,food,gastropub
16061,BOT,"You are looking for a gastropub restaurant right ?
",expl-conf,food,gastropub
16062,HUMAN,yes,request,slot,addr
16063,BOT,"the cow pizza kitchen and bar serves gastropub food in the moderate price range
",inform,pricerange,moderate
16064,HUMAN,address,ack,,
16065,BOT,"Sure , the cow pizza kitchen and bar is on the_cow_pizza_kitchen_and_bar_address
",inform,phone,01223 308871
16066,HUMAN,phone number,ack,,
16067,BOT,"The phone number of the cow pizza kitchen and bar is the_cow_pizza_kitchen_and_bar_phone
",inform,phone,01223 308871
16068,HUMAN,area,thankyou,,
16069,BOT,"the cow pizza kitchen and bar serves gastropub food in the moderate price range
",inform,pricerange,moderate
16070,HUMAN,area,thankyou,,
16071,BOT,"Can I help you with anything else ?
",reqmore,,
16072,HUMAN,area,thankyou,,
16073,BOT,"the cow pizza kitchen and bar serves gastropub food in the moderate price range
",inform,pricerange,moderate
16074,HUMAN,area,thankyou,,
16075,BOT,"Could you please repeat that ?
",repeat,,
16076,HUMAN,thank you good bye,bye,,
16077,BOT," you are welcome
",bye,,
16078,HUMAN,<SILENCE>,silence,,
16079,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16080,HUMAN,yes could i have,inform,pricerange,moderate
16081,BOT,"What kind of food would you like ?
",request,slot,food
16082,HUMAN,european food,inform,food,european
16083,BOT,"There are restaurants serving european food . What area do you want ?
",impl-conf,food,european
16084,HUMAN,west,inform,area,west
16085,HUMAN,<SILENCE>,silence,,
16086,BOT,"cambridge_lodge_restaurant is a nice place in the west of town serving tasty european food
",inform,area,west
16087,HUMAN,phone number,ack,,
16088,BOT,"Could you please repeat that ?
",repeat,,
16089,HUMAN,phone number,ack,,
16090,BOT,"Can I help you with anything else ?
",reqmore,,
16091,HUMAN,phone number,ack,,
16092,BOT,"The phone number of cambridge_lodge_restaurant is cambridge_lodge_restaurant_phone
",inform,phone,01223 355166
16093,HUMAN,the address,inform,area,east
16094,BOT,"Sure , cambridge_lodge_restaurant is on cambridge_lodge_restaurant_address
",inform,phone,01223 355166
16095,HUMAN,thank you good bye,bye,,
16096,BOT," you are welcome
",bye,,
16097,HUMAN,<SILENCE>,silence,,
16098,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16099,HUMAN,can i have mediterranean food,inform,food,mediterranean
16100,BOT,"There are restaurants serving mediterranean food . What area do you want ?
",impl-conf,food,mediterranean
16101,HUMAN,dont care,inform,this,dontcare
16102,BOT,"There are restaurants serving mediterranean food in any part of town . What price range would you like ?
",impl-conf,area,dontcare
16103,HUMAN,dont care,inform,this,dontcare
16104,HUMAN,<SILENCE>,silence,,
16105,BOT,"la_mimosa serves mediterranean food
",inform,food,mediterranean
16106,HUMAN,anything else,affirm,,
16107,BOT,"shiraz_restaurant serves mediterranean food
",inform,food,mediterranean
16108,HUMAN,the address,inform,area,east
16109,BOT,"Sure , shiraz_restaurant is on shiraz_restaurant_address
",offer,name,shiraz restaurant
16110,HUMAN,thank you good bye,bye,,
16111,BOT," you are welcome
",bye,,
16112,HUMAN,<SILENCE>,silence,,
16113,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16114,HUMAN,yeah im in the west part of town and im looking for some vietnamese,inform,area,west
16115,BOT,"There are restaurants in the west of town . What type of food do you want ?
",impl-conf,area,west
16116,HUMAN,vietnamese food,inform,food,vietnamese
16117,HUMAN,<SILENCE>,silence,,
16118,BOT,"thanh_binh is a nice place in the west of town serving tasty vietnamese food
",inform,area,west
16119,HUMAN,okay whats the phone number,request,slot,phone
16120,BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
16121,HUMAN,and whats the post code,request,slot,postcode
16122,BOT,"The post code of thanh_binh is thanh_binh_post_code
",inform,phone,01223 362456
16123,HUMAN,thank you good bye,bye,,
16124,BOT," you are welcome
",bye,,
16125,HUMAN,<SILENCE>,silence,,
16126,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16127,HUMAN,im looking for an expensive restaurant,inform,pricerange,expensive
16128,BOT,"There are restaurants in the expensive price range . What type of food do you want ?
",impl-conf,pricerange,expensive
16129,HUMAN,i dont care,inform,this,dontcare
16130,BOT,"There are restaurants serving any kind of food in the expensive price range . What area would you like ?
",impl-conf,pricerange,expensive
16131,HUMAN,east part of town,inform,area,east
16132,HUMAN,<SILENCE>,silence,,
16133,BOT,"grafton_hotel_restaurant is a nice place in the east of town and the prices are expensive
",inform,area,east
16134,HUMAN,is there anything else,repeat,,
16135,BOT,"yu_garden is a nice place in the east of town and the prices are expensive
",inform,area,east
16136,HUMAN,what is the address and phone number,request,slot,phone
16137,BOT,"The phone number of yu_garden is yu_garden_phone
",inform,phone,01223 248882
16138,HUMAN,thank you good bye,bye,,
16139,BOT," you are welcome
",bye,,
16140,HUMAN,<SILENCE>,silence,,
16141,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16142,HUMAN,im looking for irish food in any price range,inform,food,korean
16143,BOT,"You are looking for a persian restaurant right ?
",expl-conf,food,persian
16144,HUMAN,no,affirm,,
16145,BOT,"I'm sorry but there is no restaurant serving persian food
",canthelp,food,persian
16146,HUMAN,irish food,confirm,food,irish
16147,BOT,"Could you please repeat that ?
",repeat,,
16148,HUMAN,irish food,confirm,food,irish
16149,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
16150,HUMAN,thai food,inform,food,thai
16151,BOT,"Could you please repeat that ?
",repeat,,
16152,HUMAN,thai food,inform,food,thai
16153,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
16154,HUMAN,thai food,inform,food,thai
16155,BOT,"Could you please repeat that ?
",repeat,,
16156,HUMAN,thai food,inform,food,thai
16157,BOT,"You are looking for a irish restaurant right ?
",expl-conf,food,irish
16158,HUMAN,no thai food,inform,food,thai
16159,BOT,"I'm sorry but there is no restaurant serving irish food
",canthelp,food,irish
16160,HUMAN,how about thai food,confirm,food,thai
16161,BOT,"Could you please repeat that ?
",repeat,,
16162,HUMAN,thai food,inform,food,thai
16163,BOT,"There are restaurants serving thai food . What price range do you want ?
",impl-conf,food,thai
16164,HUMAN,i dont care,inform,this,dontcare
16165,BOT,"There are restaurants serving thai in any price range . What area would you like ?
",impl-conf,pricerange,dontcare
16166,HUMAN,i dont care,inform,this,dontcare
16167,HUMAN,<SILENCE>,silence,,
16168,BOT,"sala_thong serves thai food
",inform,food,thai
16169,HUMAN,the address and phone number,request,slot,phone
16170,BOT,"The phone number of sala_thong is sala_thong_phone
",inform,phone,01223 323178
16171,HUMAN,thank you good bye,bye,,
16172,BOT," you are welcome
",bye,,
16173,HUMAN,<SILENCE>,silence,,
16174,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16175,HUMAN,im looking for cheap food in the north of town,inform,area,north
16176,BOT,"There are restaurants in the cheap price range and the north of town . What type of food would you like ?
",impl-conf,area,north
16177,HUMAN,i dont care,inform,this,dontcare
16178,HUMAN,<SILENCE>,silence,,
16179,BOT,"royal_spice is a nice place in the north of town and the prices are cheap
",inform,area,north
16180,HUMAN,is there anything else,repeat,,
16181,BOT,"da_vinci_pizzeria is a nice place in the north of town and the prices are cheap
",inform,area,north
16182,HUMAN,the address and phone number,request,slot,phone
16183,BOT,"Sure , da_vinci_pizzeria is on da_vinci_pizzeria_address
",inform,phone,01223 351707
16184,HUMAN,phone number,ack,,
16185,BOT,"The phone number of da_vinci_pizzeria is da_vinci_pizzeria_phone
",inform,phone,01223 351707
16186,HUMAN,thank you good bye,bye,,
16187,BOT," you are welcome
",bye,,
16188,HUMAN,<SILENCE>,silence,,
16189,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16190,HUMAN,im looking for expensive welsh food,inform,pricerange,expensive
16191,BOT,"You are looking for a welsh restaurant right ?
",expl-conf,food,welsh
16192,HUMAN,yes,request,slot,addr
16193,BOT,"I'm sorry but there is no restaurant serving welsh food
",canthelp,food,welsh
16194,HUMAN,korean food,inform,food,korean
16195,BOT,"Could you please repeat that ?
",repeat,,
16196,HUMAN,korean,inform,food,korean
16197,HUMAN,<SILENCE>,silence,,
16198,BOT,"little_seoul serves korean food in the expensive price range
",inform,pricerange,expensive
16199,HUMAN,what area of town,inform,area,west
16200,BOT,"little_seoul is a nice place in the centre of town
",inform,area,centre
16201,HUMAN,the address,inform,area,east
16202,BOT,"Sure , little_seoul is on little_seoul_address
",inform,phone,01223 308681
16203,HUMAN,thank you good bye,bye,,
16204,BOT," you are welcome
",bye,,
16205,HUMAN,<SILENCE>,silence,,
16206,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
16207,HUMAN,mexican food,inform,food,mexican
16208,HUMAN,<SILENCE>,silence,,
16209,BOT,"chiquito_restaurant_bar serves mexican food
",inform,food,mexican
16210,HUMAN,the address and phone number,request,slot,phone
16211,BOT,"The phone number of chiquito_restaurant_bar is chiquito_restaurant_bar_phone
",inform,phone,01223 400170
16212,HUMAN,thank you good bye,bye,,
16213,BOT," you are welcome
",bye,,
16214,HUMAN,<SILENCE>,silence,,
