Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,nan intha north part of town la oru cheap restaurant theditiruken,inform,area,north
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,ethu vishiyamea illa,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"da_vinci_pizzeria north of town la irukkura nalla idam. Prices are cheap
",inform,area,north
HUMAN,phone number ena,request,slot,phone
BOT,"da_vinci_pizzeria oda phone number da_vinci_pizzeria_phone
",inform,phone,01223 351707
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,illai,hello,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,north part of town,inform,this,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"nandos south of town la irukkura nalla idam
",inform,area,south
HUMAN,intha north part la iruka restaurant theduren,inform,area,south
BOT,"royal_spice north of town la irukkura nalla idam
",inform,area,north
HUMAN,phone number and price range en kita solringala ?,request,slot,addr
BOT,"royal_spice oda phone number royal_spice_phone
",inform,phone,01733 553355
HUMAN,price range en kita solla mudiyuma ?,request,slot,addr
BOT,"royal_spice cheap price range la irukku
",inform,pricerange,cheap
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,nan african food serve panra oru restaurant theditiruken,inform,food,african
HUMAN,<SILENCE>,silence,,
BOT,"bedouin centre of town la irukkura tasty african food serve panra nalla idam
",inform,area,centre
HUMAN,venue oda address en kita solla mudiyuma ?,inform,name,venue
BOT,"Sure. bedouin bedouin_address la irukku.
",inform,addr,100 mill road city centre
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,west part of town,inform,area,west
BOT,"Neenga west la restaurant thedindrikaenga nu sonnengala ?
",expl-conf,area,west
HUMAN,amam,request,slot,addr
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,international food,inform,food,international
BOT,"Sorry. west la entha international restaurant um illai 
",canthelp,"food, area","international, west"
HUMAN,center area pathi ena ninakira,inform,area,centre
BOT,"Neenga centre la restaurant thedindrikaenga nu sonnengala ?
",expl-conf,area,centre
HUMAN,amam,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant centre of town la irukkura tasty international food serve panra nalla idam
",inform,area,centre
HUMAN,phone number and price range en kita solringala ?,request,slot,phone
BOT,"the_varsity_restaurant oda phone number the_varsity_restaurant_phone
",inform,phone,01223 356060
HUMAN,price range en kita solla mudiyuma ?,request,slot,addr
BOT,"bloomsbury_restaurant centre of town la irukkura tasty international food serve panra nalla idam
",inform,area,centre
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan center serving la oru restaurant parkkuren.,inform,area,east
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,air tran,inform,area,south
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"rice_house centre of town la irukkura nalla idam. Prices are cheap
",inform,area,centre
HUMAN,address phone number and price range en kita solringala ?,inform,pricerange,dontcare
BOT,"rice_house rice_house_address la irukku
",offer,name,rice house
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,such venue illai portuguese type of food pattri yenna ninaikkareenga.,inform,food,portuguese
BOT,"Sorry. entha restaurant um romanian food serve panla.
",canthelp,food,romanian
HUMAN,"antha maadhiri venue illa , portuguese food eppadi",inform,food,portuguese
BOT,"Sorry. Ongaluku romanian food venuma illa portuguese food venuma ?
",select,food,portuguese
HUMAN,portuguese,inform,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"nandos serves portuguese food cheap price range la
",inform,pricerange,cheap
HUMAN,venue oda address enaku venum,inform,name,venue
HUMAN,"Sure. nandos nandos_address la irukku.
",request,slot,phone
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,moroccan,inform,food,moroccan
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,asian_oriental food,inform,food,asian oriental
BOT,"Ungaluku asian_oriental restaurant thaane venum ?
",expl-conf,food,asian oriental
HUMAN,amam,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"saigon_city north of town la irukkura tasty asian_oriental food serve panra nalla idam
",inform,area,north
HUMAN,addres and phone number of the venue en kita solla mudiyuma ?,inform,name,venue
BOT,"saigon_city oda phone number saigon_city_phone
",inform,phone,01223 356555
HUMAN,address en kita kuduka mudiyuma ?,request,slot,addr
BOT,"Sure. saigon_city saigon_city_address la irukku.
",inform,phone,01223 356555
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,north part of town il moderate priced restaurant ondru pathukkondirukkiren.,inform,area,north
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,ethavthu kind of food,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_nirala north of town la irukkura nalla idam. Prices are moderate
",inform,area,north
HUMAN,vere edhaachu iruka,repeat,,
BOT,"meghna north of town la irukkura nalla idam. Prices are moderate
",inform,area,north
HUMAN,address phone number and type of food en kita solringala ?,request,slot,phone
BOT,"meghna oda phone number meghna_phone
",inform,phone,01223 727410
HUMAN,type of food en kita sollamudiyuma ?,inform,food,dontcare
BOT,"meghna serves indian food
",inform,food,indian
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,restaurant,affirm,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,kavalai illa,inform,this,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre cheap price range la irukku
",inform,pricerange,cheap
HUMAN,phone number,ack,,
BOT,"nandos_city_centre oda phone number nandos_city_centre_phone
",inform,phone,01223 327908
HUMAN,post code,affirm,,
BOT,"nandos_city_centre oda post code nandos_city_centre_post_code
",inform,postcode,c.b 2
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,north,inform,area,north
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,christmas,inform,food,christmas
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok north of town la irukkura nalla idam
",inform,area,north
HUMAN,hello,thankyou,,
BOT,"saigon_city north of town la irukkura nalla idam
",inform,area,north
HUMAN,address,ack,,
BOT,"Sure. saigon_city saigon_city_address la irukku.
",inform,phone,01223 356555
HUMAN,phone number,ack,,
BOT,"saigon_city oda phone number saigon_city_phone
",inform,phone,01223 356555
HUMAN,price range,repeat,,
BOT,"saigon_city expensive price range la irukku
",inform,pricerange,expensive
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,east,affirm,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_fen_ditton east of town la irukkura nalla idam. Prices are moderate
",inform,area,east
HUMAN,vera ethavthu ?,affirm,,
BOT,"rajmahal east of town la irukkura nalla idam. Prices are moderate
",inform,area,east
HUMAN,address,ack,,
BOT,"Sure. rajmahal rajmahal_address la irukku.
",inform,addr,7 barnwell road fen ditton
HUMAN,phone number,ack,,
BOT,"rajmahal oda phone number rajmahal_phone
",inform,phone,01223 244955
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,thai food,inform,food,thai
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"bangkok_city serves thai food
",inform,food,thai
HUMAN,moderately priced,inform,pricerange,moderate
BOT,"Sorry. entha restaurant um moderate price la thai food serve panla
",canthelp,"pricerange, food","moderate, thai"
HUMAN,british type,inform,food,british
BOT,"Ungaluku british restaurant thaane venum ?
",expl-conf,food,british
HUMAN,amam,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"cotto serves british food moderate price range la
",inform,pricerange,moderate
HUMAN,phone number,ack,,
BOT,"cotto pramadhamana restaurant
",offer,name,cotto
HUMAN,phone number,ack,,
BOT,"cotto oda phone number cotto_phone
",inform,phone,01223 302010
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,expensive restaurant,inform,area,south
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,south,inform,area,south
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"peking_restaurant south of town la irukkura nalla idam. Prices are expensive
",inform,area,south
HUMAN,vera ethavthu ?,affirm,,
BOT,"peking_restaurant pramadhamana restaurant
",offer,name,peking restaurant
HUMAN,vera ethavthu ?,affirm,,
BOT,"chiquito_restaurant_bar south of town la irukkura nalla idam. Prices are expensive
",inform,area,south
HUMAN,vera ethavthu ?,affirm,,
BOT,"taj_tandoori south of town la irukkura nalla idam. Prices are expensive
",inform,area,south
HUMAN,address,ack,,
BOT,"Sure. taj_tandoori taj_tandoori_address la irukku.
",inform,phone,01223 412299
HUMAN,phone number,ack,,
BOT,"taj_tandoori oda phone number taj_tandoori_phone
",inform,phone,01223 412299
HUMAN,post code,affirm,,
BOT,"taj_tandoori oda post code taj_tandoori_post_code
",inform,phone,01223 412299
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,serve panra expensive restaurant parthukittu irukaen,inform,area,east
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,enga venalum,inform,this,dontcare
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,atha repeat pannunga,ack,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,cantonese food,inform,food,cantonese
BOT,"Sorry. entha restaurant um cantonese food serve panla.
",canthelp,food,cantonese
HUMAN,north_american saapadu epdi,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"clowns_cafe expensive price range la irukku
",inform,pricerange,expensive
HUMAN,enaku phone number matrum post code thevai,request,slot,addr
BOT,"clowns_cafe oda phone number clowns_cafe_phone
",inform,phone,01223 355711
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,na indha east la indha expensive la ulla restaurant ah pakkuren,inform,area,east
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"yu_garden east of town la irukkura nalla idam. Prices are expensive
",inform,area,east
HUMAN,address enna,request,slot,addr
BOT,"Sure. yu_garden yu_garden_address la irukku.
",inform,addr,529 newmarket road fen ditton
HUMAN,phone number ena,request,slot,phone
BOT,"yu_garden oda phone number yu_garden_phone
",inform,phone,01223 248882
HUMAN,enna mathriyana food,request,slot,food
BOT,"yu_garden serves chinese food
",inform,food,chinese
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,naan spanish restaurant thedikittu iruken,inform,pricerange,cheap
BOT,"Ungaluku danish restaurant thaane venum ?
",expl-conf,food,danish
HUMAN,spanish illai,inform,food,spanish
BOT,"Sorry. entha restaurant um danish food serve panla.
",canthelp,food,danish
HUMAN,nan oru spanish food restaurant theditiruken,inform,food,seafood
BOT,"Ungaluku spanish restaurant thaane venum ?
",expl-conf,food,spanish
HUMAN,amam,request,slot,addr
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,illa edhaavadhu area,inform,area,dontcare
BOT,"Neenga east la restaurant thedindrikaenga nu sonnengala ?
",expl-conf,area,east
HUMAN,illa,affirm,,
BOT,"Sorry. east la entha spanish restaurant um illai 
",canthelp,"food, area","spanish, east"
HUMAN,matha areas ellam epdi,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"la_tasca serves spanish food
",inform,food,spanish
HUMAN,Enna area,inform,area,west
BOT,"la_tasca pramadhamana restaurant
",offer,name,la tasca
HUMAN,Enna area,inform,area,west
BOT,"la_tasca centre of town la irukkura nalla idam
",inform,area,centre
HUMAN,address enna,request,slot,addr
HUMAN,"Sure. la_tasca la_tasca_address la irukku.
",ack,,
HUMAN,price range ena,request,slot,postcode
BOT,"la_tasca moderate price range la irukku
",inform,pricerange,moderate
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,oru restaurant serving brazilian food venum,inform,food,italian
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,kavalai illai,inform,this,dontcare
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,amam,request,slot,addr
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,turkish epdi,confirm,food,turkish
BOT,"Sorry. entha restaurant um brazilian food serve panla.
",canthelp,food,brazilian
HUMAN,ethavthu price range,inform,area,dontcare
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,amam,request,slot,addr
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,kavalai illai,inform,this,dontcare
BOT,"Sorry. Ongaluku cheap price range la venuma illa ethuva irunthalum paravalaya ?
",select,pricerange,cheap
HUMAN,kavalai illa,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"efes_restaurant serves turkish food
",inform,food,turkish
HUMAN,amam,request,slot,addr
BOT,"meze_bar_restaurant serves turkish food
",inform,food,turkish
HUMAN,amam,request,slot,addr
BOT,"anatolia serves turkish food
",inform,food,turkish
HUMAN,address,ack,,
BOT,"anatolia moderate price range la irukku
",inform,pricerange,moderate
HUMAN,address enna,request,slot,addr
BOT,"Sure. anatolia anatolia_address la irukku.
",inform,addr,36 saint andrews street
HUMAN,post code enna,request,slot,postcode
BOT,"anatolia oda post code anatolia_post_code
",inform,phone,01223 362372
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,turkish epdi,confirm,food,turkish
BOT,"Sorry. entha restaurant um greek food serve panla.
",canthelp,food,greek
HUMAN,turkish food epdi,confirm,food,turkish
HUMAN,<SILENCE>,silence,,
BOT,"meze_bar_restaurant serves turkish food
",inform,food,turkish
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"meze_bar_restaurant serves turkish food expensive price range la
",inform,pricerange,expensive
HUMAN,Address enna,request,slot,addr
BOT,"Sure. meze_bar_restaurant meze_bar_restaurant_address la irukku.
",offer,name,meze bar restaurant
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,enakku cheap resturant west part of town la irukuramathiri venum,inform,area,west
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Ennaku kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita west of town la irukkura nalla idam. Prices are cheap
",inform,area,west
HUMAN,vere edhaachu iruka,repeat,,
BOT,"thanh_binh west of town la irukkura nalla idam. Prices are cheap
",inform,area,west
HUMAN,seri ok address enna,request,slot,addr
BOT,"Sure. thanh_binh thanh_binh_address la irukku.
",inform,phone,01223 362456
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,nan intha south part of town la oru cheap restaurant theditiruken,inform,pricerange,cheap
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Ennaku kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos south of town la irukkura nalla idam. Prices are cheap
",inform,area,south
HUMAN,vere edhaachu iruka,repeat,,
BOT,"the_lucky_star south of town la irukkura nalla idam. Prices are cheap
",inform,area,south
HUMAN,Address enna,request,slot,addr
BOT,"Sure. the_lucky_star the_lucky_star_address la irukku.
",inform,phone,01223 244277
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,enaku intha north part of town la oru cheap restaurant venum,inform,area,north
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Ennaku kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"da_vinci_pizzeria north of town la irukkura nalla idam. Prices are cheap
",inform,area,north
HUMAN,address enna,request,slot,addr
BOT,"Sure. da_vinci_pizzeria da_vinci_pizzeria_address la irukku.
",inform,phone,01223 351707
HUMAN,phone number enna,request,slot,phone
BOT,"da_vinci_pizzeria oda phone number da_vinci_pizzeria_phone
",inform,phone,01223 351707
HUMAN,intha venue ena type of food serve panranga,request,slot,food
BOT,"da_vinci_pizzeria serves italian food
",inform,food,italian
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Yenakku corsica food serve pannara restaurant venum,inform,food,corsica
BOT,"Sorry. entha restaurant um corsica food serve panla.
",canthelp,food,corsica
HUMAN,vietnamese madiri saapadu epdi,reqalts,,
BOT,"Ungaluku corsica restaurant thaane venum ?
",expl-conf,food,corsica
HUMAN,illa vietnamese eppadi,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,Address enna,request,slot,addr
BOT,"Sure. thanh_binh thanh_binh_address la irukku.
",inform,phone,01223 362456
HUMAN,phone number enna,request,slot,phone
BOT,"thanh_binh oda phone number thanh_binh_phone
",inform,phone,01223 362456
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,enaku expensive restaurant thevai east part of town kula,inform,area,east
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,uh adhu naan care panna maataen,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"sitar_tandoori east of town la irukkura nalla idam. Prices are expensive
",inform,area,east
HUMAN,seri ok address enna,request,slot,addr
BOT,"Sure. sitar_tandoori sitar_tandoori_address la irukku.
",inform,phone,01223 249955
HUMAN,okay post code enna,inform,name,venue
BOT,"sitar_tandoori oda post code sitar_tandoori_post_code
",inform,phone,01223 249955
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,south part of town la oru persian restaurant venum.,inform,area,south
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,persian,repeat,,
BOT,"Sorry. entha restaurant um persian food serve panla.
",canthelp,food,persian
HUMAN,portuguese saapadu epdi,inform,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"peking_restaurant south of town la irukkura nalla idam
",inform,area,south
HUMAN,adhu enna portuguese aa,confirm,area,east
HUMAN,<SILENCE>,silence,,
BOT,"nandos south of town la irukkura tasty portuguese food serve panra nalla idam
",inform,area,south
HUMAN,seri ok phone number enna,request,slot,phone
BOT,"nandos oda phone number nandos_phone
",inform,phone,01223 327908
HUMAN,and the address,inform,area,east
HUMAN,"Sure. nandos nandos_address la irukku.
",request,slot,phone
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan oru restaurant virumbugiren.,inform,area,east
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,center la,affirm,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,maari pona sapadu,inform,food,crossover
BOT,"Sorry. entha restaurant um crossover food serve panla.
",canthelp,food,crossover
HUMAN,portuguese epdi,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"bangkok_city centre of town la irukkura nalla idam
",inform,area,centre
HUMAN,vera ethavthu ?,affirm,,
BOT,"bloomsbury_restaurant centre of town la irukkura nalla idam
",inform,area,centre
HUMAN,price range ena,request,slot,postcode
BOT,"bloomsbury_restaurant moderate price range la irukku
",inform,pricerange,moderate
HUMAN,un kita address iruka,inform,area,east
BOT,"Sure. bloomsbury_restaurant bloomsbury_restaurant_address la irukku.
",inform,phone,0871 942 9180
HUMAN,and the phone number,inform,food,spanish
BOT,"bloomsbury_restaurant oda phone number bloomsbury_restaurant_phone
",inform,phone,0871 942 9180
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,na center la ulla restaurant ah pakkuren,inform,area,east
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Antha mayathil irukkum restaurant patri enna ?,confirm,area,centre
BOT,"Sorry. entha restaurant um creative food serve panla.
",canthelp,food,creative
HUMAN,international food,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant centre of town la irukkura tasty international food serve panra nalla idam
",inform,area,centre
HUMAN,vera ethavthu ?,affirm,,
BOT,"bloomsbury_restaurant centre of town la irukkura tasty international food serve panra nalla idam
",inform,area,centre
HUMAN,the phone number,request,slot,phone
BOT,"bloomsbury_restaurant pramadhamana restaurant
",offer,name,bloomsbury restaurant
HUMAN,bloomsbury oda phone number,request,slot,phone
BOT,"bloomsbury_restaurant oda phone number bloomsbury_restaurant_phone
",inform,phone,0871 942 9180
HUMAN,and the vela range,inform,area,east
BOT,"bloomsbury_restaurant moderate price range la irukku
",inform,pricerange,moderate
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan scandinavian food parthukkondirukkien.,inform,food,indian
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,ethavthu part of town,inform,area,dontcare
BOT,"Ok. Ethavathu area la restaurant thedreenga , correct a ?
",expl-conf,area,dontcare
HUMAN,amam,request,slot,addr
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
