Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ami ekta cheap restaurant khujte chai town er south part ey,inform,area,south
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,south,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"golden_house cheap price range ey pore
",inform,pricerange,cheap
HUMAN,ok apni ki amake phone number ta dite parben,request,slot,phone
BOT,"golden_house er phone number holo golden_house_phone
",inform,phone,01842 753771
HUMAN,ok ar address tar ki holo,inform,name,venue
BOT,"Sure , golden_house er address holo golden_house_address
",inform,addr,12 lensfield road city centre
HUMAN,acha thank you ar good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ki bolo chinese kemon hobe,inform,area,west
BOT,"Sorry , but erom kono restaurant nei jeta cuban khabar serve kore
",canthelp,food,cuban
HUMAN,ki bolo chinese khabar kemon hobe,reqalts,,
BOT,"Ekbar confirm kore ni , apni cheap price range ey ekta restaurant khujchen right ?
",expl-conf,pricerange,cheap
HUMAN,ha tomar kache ki ekta chinese khabar er kichu ache,inform,name,venue
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,kichu jaaye ashe na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"rice_house cheap price range ey chinese khabar serve kore
",inform,pricerange,cheap
HUMAN,acha amar address ta lagbe,request,slot,addr
BOT,"Sure , rice_house er address holo rice_house_address
",inform,addr,88 mill road city centre
HUMAN,ar phone number ta,inform,food,spanish
BOT,"rice_house er phone number holo rice_house_phone
",inform,phone,01223 367755
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta cheap restaurant khujchi town er north part e,inform,area,north
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,jekono,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"da_vinci_pizzeria ekta nice jayega town er north ey jekhane prices cheap
",inform,area,north
HUMAN,ami address ta pete pari,request,slot,addr
BOT,"Sure , da_vinci_pizzeria er address holo da_vinci_pizzeria_address
",inform,phone,01223 351707
HUMAN,phone number,ack,,
BOT,"da_vinci_pizzeria er phone number holo da_vinci_pizzeria_phone
",inform,phone,01223 351707
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi jeta serve kore,inform,pricerange,moderate
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,ami care kori na,inform,this,dontcare
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,persian,repeat,,
HUMAN,<SILENCE>,silence,,
BOT,"cotto moderate price range ey pore
",inform,pricerange,moderate
HUMAN,eta ki rokom er khabar,inform,area,east
BOT,"cotto british khabar serve kore
",inform,food,british
HUMAN,ki bolo persian khabar kemon hobe,inform,food,persian
BOT,"restaurant_one_seven moderate price range ey pore
",inform,pricerange,moderate
HUMAN,khabar er type ki,request,slot,food
BOT,"restaurant_one_seven british khabar serve kore
",inform,food,british
HUMAN,phone number,ack,,
BOT,"restaurant_one_seven ekta khub bhalo restaurant
",offer,name,restaurant one seven
HUMAN,phone number,ack,,
BOT,"restaurant_one_seven er phone number holo restaurant_one_seven_phone
",inform,phone,01223 337766
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ki bolo vietnamese kemon hobe,negate,,
BOT,"Sorry , but erom kono restaurant nei jeta corsica khabar serve kore
",canthelp,food,corsica
HUMAN,vietnamese khabar,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh vietnamese khabar serve kore
",inform,food,vietnamese
HUMAN,address,ack,,
BOT,"Sure , thanh_binh er address holo thanh_binh_address
",inform,phone,01223 362456
HUMAN,hi,repeat,,
BOT,"Sorry , but onno kono vietnamese restaurant nei jeta apnar request er sathe match hochhe .
",canthelp.exception,name,thanh binh
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,um,negate,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , apnar ki east ey na north ey chai ?
",select,area,north
HUMAN,kono english khabar nei,negate,,
BOT,"Apni ki bollen je apni town er east ey ekta restaurant khujchen ?
",expl-conf,area,east
HUMAN,ki bolo spanish khabar kemon hobe,inform,food,spanish
BOT,"Sorry , but erom kono restaurant nei jeta english khabar serve kore
",canthelp,food,english
HUMAN,spanish khabar,inform,food,spanish
BOT,"Apni ki bollen je apni town er east ey ekta restaurant khujchen ?
",expl-conf,area,east
HUMAN,Na,affirm,,
BOT,"Sorry , but kono spanish restaurant nei town er east ey
",canthelp,"food, area","spanish, east"
HUMAN,jekono area,inform,area,dontcare
BOT,"Apni ki bollen je apni town er east ey ekta restaurant khujchen ?
",expl-conf,area,east
HUMAN,na je kono area,inform,area,dontcare
BOT,"Sorry , apnar ki town er east ey chai na apnar location niye kono chinta nei ?
",select,area,dontcare
HUMAN,ami care kori na,inform,this,dontcare
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"la_raza spanish khabar serve kore
",inform,food,spanish
HUMAN,ami ki address ta pete pari,request,slot,addr
BOT,"Sure , la_raza er address holo la_raza_address
",inform,addr,4 - 6 rose crescent
HUMAN,price range,repeat,,
BOT,"la_raza ekta khub bhalo restaurant
",offer,name,la raza
HUMAN,price range,repeat,,
BOT,"la_raza cheap price range ey pore
",inform,pricerange,cheap
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami polynesian khabar khujchi,inform,food,polynesian
BOT,"Sorry , but erom kono restaurant nei jeta polynesian khabar serve kore
",canthelp,food,polynesian
HUMAN,vietnamese kemon hobe,inform,food,vietnamese
BOT,"Sorry , apni ki polynesian na vietnamese khabar pochondo korben ?
",select,food,vietnamese
HUMAN,vietnamese,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh vietnamese khabar serve kore
",inform,food,vietnamese
HUMAN,ami ki address ta pete pari,request,slot,addr
BOT,"Sure , thanh_binh er address holo thanh_binh_address
",inform,phone,01223 362456
HUMAN,ami ki okay dhonnobaad,affirm,,
BOT,"thanh_binh ekta khub bhalo restaurant
",offer,name,thanh binh
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi town er north part e,inform,area,north
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok ekta nice jayega town er north ey jekhane prices moderate
",inform,area,north
HUMAN,ami ki ekta pete pari,inform,this,dontcare
BOT,"golden_wok ekta khub bhalo restaurant
",offer,name,golden wok
HUMAN,ar onno kichu ache,repeat,,
BOT,"meghna ekta nice jayega town er north ey jekhane prices moderate
",inform,area,north
HUMAN,ami ki phone number ta pete pari,request,slot,phone
BOT,"meghna er phone number holo meghna_phone
",inform,phone,01223 727410
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta expensive restaurant khujchi town er south ey,inform,area,south
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys ekta nice jayega town er south ey jekhane prices expensive
",inform,area,south
HUMAN,ar onno kichu ache,repeat,,
BOT,"town er south ey good luck chinese food takeaway ta bhalo jeyga ar dam tao expensive
",inform,area,south
HUMAN,ami ki phone number ta pete pari,request,slot,phone
BOT,"good luck chinese food takeaway er phone number holo the_good_luck_chinese_food_takeaway_phone
",inform,phone,01223 244149
HUMAN,address,ack,,
BOT,"Sure , the good luck chinese food takeaway er address holo the_good_luck_chinese_food_takeaway_address
",inform,phone,01223 244149
HUMAN,post code,affirm,,
BOT,"the good luck chinese food takeaway er post code holo the_good_luck_chinese_food_takeaway_post_code
",inform,phone,01223 244149
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,town er east part ey jekhane swedish khabar serve hoye,inform,food,swedish
BOT,"Sorry , but erom kono restaurant nei jeta swedish khabar serve kore
",canthelp,food,swedish
HUMAN,chinese khabar,reqalts,,
BOT,"Apni ki bollen je apni town er east ey ekta restaurant khujchen ?
",expl-conf,area,east
HUMAN,ha,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"yu_garden ekta nice jayega town er east ey jekhane tasty chinese khabar serve hoye
",inform,area,east
HUMAN,"ami ki address , phone number ar post code ta pete pari",request,slot,phone
BOT,"yu_garden er phone number holo yu_garden_phone
",inform,phone,01223 248882
HUMAN,post code ta ki,request,slot,postcode
BOT,"yu_garden er post code holo yu_garden_post_code
",inform,phone,01223 248882
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,expensive,inform,area,south
BOT,"Ok , town er je kono part ey ekta restaurant right ?
",expl-conf,area,dontcare
HUMAN,ha danish khabar,affirm,,
BOT,"apni ekta english restaurant er khoj korchen right ?
",expl-conf,food,english
HUMAN,danish nei,inform,food,danish
BOT,"Sorry , but erom kono restaurant nei jeta english khabar serve kore
",canthelp,food,english
HUMAN,danish,inform,food,danish
HUMAN,<SILENCE>,silence,,
BOT,"bedouin expensive price range ey pore
",inform,pricerange,expensive
HUMAN,danish,inform,food,danish
BOT,"Sure , bedouin er address holo bedouin_address
",inform,addr,100 mill road city centre
HUMAN,khabar er type ki,request,slot,food
BOT,"bedouin african khabar serve kore
",inform,food,african
HUMAN,tomar kache ki kono asian_oriental khabar er kichu ache,inform,food,asian oriental
BOT,"kymmoy expensive price range ey asian_oriental khabar serve kore
",inform,pricerange,expensive
HUMAN,phone number ta ki,request,slot,phone
BOT,"kymmoy er phone number holo kymmoy_phone
",inform,phone,01223 311911
HUMAN,ki area,inform,area,west
BOT,"kymmoy ekta nice jayega town er centre ey
",inform,area,centre
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,expensive restaurant town er south part ey,inform,pricerange,expensive
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys ekta nice jayega town er south ey jekhane prices expensive
",inform,area,south
HUMAN,ami ki address ta pete pari please,inform,area,south
BOT,"Sure , frankie_and_bennys er address holo frankie_and_bennys_address
",inform,phone,01223 412430
HUMAN,ami ki phone number ta pete pari,request,slot,phone
BOT,"frankie_and_bennys er phone number holo frankie_and_bennys_phone
",inform,phone,01223 412430
HUMAN,post code ta ki,request,slot,postcode
BOT,"frankie_and_bennys er post code holo frankie_and_bennys_post_code
",inform,phone,01223 412430
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,ami care kori na,inform,this,dontcare
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,lebanese,inform,food,lebanese
BOT,"Sorry , but erom kono restaurant nei jeta cheap lebanese khabar serve kore
",canthelp,"food, pricerange","lebanese, cheap"
HUMAN,asian_oriental,inform,food,asian oriental
HUMAN,<SILENCE>,silence,,
BOT,"j_restaurant cheap price range ey asian_oriental khabar serve kore
",inform,pricerange,cheap
HUMAN,ami ki phone number ta pete pari,request,slot,phone
BOT,"j_restaurant er phone number holo j_restaurant_phone
",inform,phone,01223 307581
HUMAN,ami ki address ta pete pari,request,slot,addr
HUMAN,"Sure , j_restaurant er address holo j_restaurant_address
",hello,,
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,venetian khabar,inform,food,venetian
BOT,"Sorry , but erom kono restaurant nei jeta venetian khabar serve kore
",canthelp,food,venetian
HUMAN,asian_oriental khabar,inform,food,asian oriental
BOT,"Sorry , apni ki venetian na asian_oriental khabar pochondo korben ?
",select,food,asian oriental
HUMAN,asian_oriental,inform,food,asian oriental
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,jekono area,inform,area,dontcare
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,khabar,thankyou,,
HUMAN,<SILENCE>,silence,,
BOT,"j_restaurant cheap price range ey asian_oriental khabar serve kore
",inform,pricerange,cheap
HUMAN,cough,negate,,
BOT,"Sorry , but ami ektu confused ; please arekbar bolben apni ki khujchen
",repeat,,
HUMAN,ami ki,inform,food,malaysian
BOT,"j_restaurant ekta khub bhalo restaurant
",offer,name,j restaurant
HUMAN,ami ki otar phone number ar address nite pari,request,slot,phone
BOT,"j_restaurant er phone number holo j_restaurant_phone
",inform,phone,01223 307581
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,danish khabar town er south part ey,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"peking_restaurant ekta nice jayega town er south ey
",inform,area,south
HUMAN,ami ki phone number ar post code nite pari,inform,area,south
BOT,"peking_restaurant er phone number holo peking_restaurant_phone
",inform,phone,01223 354755
HUMAN,ami ki otar post code nite pari,request,slot,postcode
BOT,"peking_restaurant er post code holo peking_restaurant_post_code
",inform,phone,01223 354755
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Moderately priced restaurant town er north part ey,inform,pricerange,moderate
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,jekono,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok ekta nice jayega town er north ey jekhane prices moderate
",inform,area,north
HUMAN,ami ki address ar phone number ta pete pari,request,slot,phone
BOT,"Sure , golden_wok er address holo golden_wok_address
",inform,addr,191 histon road chesterton
HUMAN,ami ki phone number ta pete pari,request,slot,phone
BOT,"golden_wok er phone number holo golden_wok_phone
",inform,phone,01223 350688
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,Ami town er west part ey ekta restaurant khujchi ar shekhane,inform,area,west
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,thai khabar,inform,food,thai
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong ekta nice jayega town er west ey jekhane tasty thai khabar serve hoye
",inform,area,west
HUMAN,uh address ta ki,request,slot,addr
BOT,"Sure , sala_thong er address holo sala_thong_address
",inform,addr,35 newnham road newnham
HUMAN,ar phone number ta,inform,food,spanish
BOT,"sala_thong er phone number holo sala_thong_phone
",inform,phone,01223 323178
HUMAN,ar post code ta,request,slot,postcode
BOT,"sala_thong er post code holo sala_thong_post_code
",inform,phone,01223 323178
HUMAN,thank you,repeat,,
BOT,"sala_thong ekta khub bhalo restaurant
",offer,name,sala thong
HUMAN,good bye,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta cheap restaurant khujchi town er north side e,inform,pricerange,cheap
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ekta nice jayega town er south ey jekhane prices cheap
",inform,area,south
HUMAN,phone number ta ki,request,slot,phone
BOT,"the_lucky_star er phone number holo the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ha ami ki um,ack,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,um italian khabar kamon hobe,confirm,food,italian
BOT,"Sorry , but erom kono restaurant nei jeta crossover khabar serve kore
",canthelp,food,crossover
HUMAN,kono restaurant ache jeta italian khabar serve korche,confirm,food,italian
BOT,"apni ekta italian restaurant er khoj korchen right ?
",expl-conf,food,italian
HUMAN,ha,request,slot,addr
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,matter kore na,inform,this,dontcare
BOT,"Sorry , apnar ki cheap price range ey chai na apnar price niye kono chinta nei ?
",select,pricerange,cheap
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"prezzo ekta nice jayega town er west ey jekhane tasty italian khabar serve hoye
",inform,area,west
HUMAN,phone number ta ki,request,slot,phone
BOT,"prezzo er phone number holo prezzo_phone
",inform,phone,01799 521260
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,jekono area,inform,area,dontcare
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,okhane ki mediterranean khabar ache,inform,food,mediterranean
BOT,"Sorry , but erom kono restaurant nei jeta caribbean khabar serve kore
",canthelp,food,caribbean
HUMAN,amar mediterranean khabar chai,inform,food,mediterranean
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"shiraz_restaurant mediterranean khabar serve kore
",inform,food,mediterranean
HUMAN,Ami address phone number ar post code jante chai,request,slot,addr
BOT,"shiraz_restaurant er phone number holo shiraz_restaurant_phone
",inform,phone,01223 307581
HUMAN,ar address ta,inform,area,east
BOT,"Sure , shiraz_restaurant er address holo shiraz_restaurant_address
",offer,name,shiraz restaurant
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,uh ami ekta moderate price ey serve kore emon restaurant khujchi,inform,pricerange,moderate
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,kichu jaaye ashe na,inform,this,dontcare
BOT,"Ok , town er je kono part ey ekta restaurant right ?
",expl-conf,area,dontcare
HUMAN,acha ekta moderately prices restaurant jeta serve kore kemon hobe,reqalts,,
BOT,"Sorry , but erom kono restaurant nei jeta corsica khabar serve kore
",canthelp,food,corsica
HUMAN,ki bolo indian khabar kemon hobe,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"the_copper_kettle moderate price range ey pore
",inform,pricerange,moderate
HUMAN,ki rokom khabar,inform,name,venue
BOT,"the_copper_kettle british khabar serve kore
",inform,food,british
HUMAN,Ami indian khabar khujchi,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"curry_prince moderate price range ey indian khabar serve kore
",inform,pricerange,moderate
HUMAN,address ar phone number ta ki,request,slot,phone
BOT,"curry_prince er phone number holo curry_prince_phone
",inform,phone,01223 566388
HUMAN,ar address ta,inform,area,east
BOT,"Sure , curry_prince er address holo curry_prince_address
",inform,phone,01223 566388
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,expensive restaurant er jonyo town er east part ey,inform,area,east
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pipasha_restaurant ekta nice jayega town er east ey jekhane prices expensive
",inform,area,east
HUMAN,address ta,inform,area,east
BOT,"Sure , pipasha_restaurant er address holo pipasha_restaurant_address
",inform,phone,01223 577786
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,uhh ami ekta restaurant khuje pete chai town er ei north ey jara serve kore,inform,area,south
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,uh north ey,inform,area,north
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,acha tale kono area,thankyou,,
BOT,"Sorry , but kono mediterranean restaurant nei town er north ey
",canthelp,"food, area","mediterranean, north"
HUMAN,acha town er kono part tale kemon hobe,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"shiraz_restaurant mediterranean khabar serve kore
",inform,food,mediterranean
HUMAN,ok ar ami ki oder address nite pari,request,slot,addr
BOT,"Sure , shiraz_restaurant er address holo shiraz_restaurant_address
",offer,name,shiraz restaurant
HUMAN,ok ar post code ta ki,inform,name,venue
BOT,"shiraz_restaurant er post code holo shiraz_restaurant_post_code
",inform,phone,01223 307581
HUMAN,ok uh phone number ta,request,slot,phone
BOT,"shiraz_restaurant er phone number holo shiraz_restaurant_phone
",inform,phone,01223 307581
HUMAN,acha thank you ar good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ah ami ki ekta restaurant pete pari jekhane scotch khabar serve hoye,inform,area,west
BOT,"Sorry , but erom kono restaurant nei jeta welsh khabar serve kore
",canthelp,food,welsh
HUMAN,ah scottish khabar,inform,food,scottish
BOT,"Sorry , but erom kono restaurant nei jeta scottish khabar serve kore
",canthelp,food,scottish
HUMAN,ache tale british khabar kemon hobe,inform,food,british
BOT,"apni ekta scottish restaurant er khoj korchen right ?
",expl-conf,food,scottish
HUMAN,uh na change kore british khabar er kore dao,inform,food,british
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,ah expensive ey kemon hobe,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"fitzbillies_restaurant expensive price range ey british khabar serve kore
",inform,pricerange,expensive
HUMAN,thik ache ar ami oder phone number pete pari please,request,slot,addr
BOT,"fitzbillies_restaurant er phone number holo fitzbillies_restaurant_phone
",inform,phone,01223 352500
HUMAN,ok amar mone hoy eta te hoye jabe dhonnobad bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,uh hyaa ami ki italian khabar serve kore emon ekta expensive restaurant pete pari,inform,food,afghan
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,center,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"ask ekta nice jayega town er centre ey jekhane tasty italian khabar serve hoye
",inform,area,centre
HUMAN,ok ar ami ki oder address ta pete pari,request,slot,addr
HUMAN,"Sure , ask er address holo ask_address
",thankyou,,
HUMAN,ar phone number ta,inform,food,spanish
BOT,"ask er phone number holo ask_phone
",inform,phone,01223 364917
HUMAN,acha uh thank you ar good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ah hya ami ki town er south part ey ekta expensive restaurant pete pari,inform,area,south
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ah eta matter kore na,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"chiquito_restaurant_bar ekta nice jayega town er south ey jekhane prices expensive
",inform,area,south
HUMAN,thik ache ar ami phone number pete pari,request,slot,addr
