Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul is in the expensive price range
",inform,pricerange,expensive
HUMAN,may i have the address and phone number,request,slot,addr
BOT,"The phone number of little_seoul is little_seoul_phone
",inform,phone,01223 308681
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a cheap,inform,pricerange,cheap
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,um in north,inform,area,north
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,north part of town,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"royal_spice is a nice place in the north of town and the prices are cheap
",inform,area,north
HUMAN,may i have the address phone number and post code,request,slot,phone
BOT,"The phone number of royal_spice is royal_spice_phone
",inform,phone,01733 553355
HUMAN,may i have the post code please,request,slot,postcode
BOT,"The post code of royal_spice is royal_spice_post_code
",inform,phone,01733 553355
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a restaurant in the north,inform,area,north
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any kind of food,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok is a nice place in the north of town and the prices are moderate
",inform,area,north
HUMAN,may i have the address please,request,slot,addr
BOT,"Sure , golden_wok is on golden_wok_address
",inform,addr,191 histon road chesterton
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,yes id like to find a cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre is in the cheap price range
",inform,pricerange,cheap
HUMAN,cheap restaurant north part of town,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"royal_spice is a nice place in the north of town and the prices are cheap
",inform,area,north
HUMAN,address,ack,,
BOT,"Sure , royal_spice is on royal_spice_address
",inform,phone,01733 553355
HUMAN,what type of food,request,slot,food
BOT,"royal_spice serves indian food
",inform,food,indian
HUMAN,okay thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,restaurant south part of town international food,inform,area,south
BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
HUMAN,yes,request,slot,addr
BOT,"I'm sorry but there is no international restaurant in the south of town
",canthelp,"area, food","south, international"
HUMAN,modern europene,inform,food,modern european
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_alimentum is a nice place in the south of town serving tasty modern_european food
",inform,area,south
HUMAN,address,ack,,
BOT,"restaurant_alimentum is a great restaurant
",offer,name,restaurant alimentum
HUMAN,address,ack,,
BOT,"Sure , restaurant_alimentum is on restaurant_alimentum_address
",inform,phone,01223 413000
HUMAN,phone number,ack,,
BOT,"The phone number of restaurant_alimentum is restaurant_alimentum_phone
",inform,phone,01223 413000
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,corsica food,inform,food,corsica
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,inaudible,thankyou,,
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,gastropub restaurant,hello,,
BOT,"I'm sorry but there is no restaurant serving corsica food
",canthelp,food,corsica
HUMAN,gastropub,inform,food,gastropub
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,yes,request,slot,addr
BOT,"You are looking for a corsica restaurant right ?
",expl-conf,food,corsica
HUMAN,<SILENCE>,silence,,
BOT,"I'm sorry but there is no restaurant serving corsica food
",canthelp,food,corsica
HUMAN,anything else gastropub,hello,,
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,yes,request,slot,addr
BOT,"You are looking for a corsica restaurant right ?
",expl-conf,food,corsica
HUMAN,gastropub,inform,food,gastropub
BOT,"I'm sorry but there is no restaurant serving corsica food
",canthelp,food,corsica
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,moderate restaurant seafood,inform,pricerange,moderate
BOT,"You are looking for a seafood restaurant right ?
",expl-conf,food,seafood
HUMAN,<SILENCE>,silence,,
BOT,"I'm sorry but there is no restaurant serving moderate seafood food
",canthelp,"food, pricerange","seafood, moderate"
HUMAN,chinese food,reqalts,,
BOT,"Let me confirm , You are looking for a restaurant in the moderate price range right ?
",expl-conf,pricerange,moderate
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"shanghai_family_restaurant serves chinese food in the moderate price range
",inform,pricerange,moderate
HUMAN,phone number,ack,,
BOT,"shanghai_family_restaurant is a great restaurant
",offer,name,shanghai family restaurant
HUMAN,phone number,ack,,
BOT,"The phone number of shanghai_family_restaurant is shanghai_family_restaurant_phone
",inform,phone,01223 301761
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,african food,inform,food,african
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,any area,inform,area,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,african food,inform,food,african
HUMAN,<SILENCE>,silence,,
BOT,"bedouin serves african food
",inform,food,african
HUMAN,what is the address,request,slot,addr
BOT,"Sure , bedouin is on bedouin_address
",inform,addr,100 mill road city centre
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,moderately priced restaurant japanese food,inform,pricerange,moderate
BOT,"I'm sorry but there is no restaurant serving moderate japanese food
",canthelp,"food, pricerange","japanese, moderate"
HUMAN,chinese food,reqalts,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,breath i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"lan_hong_house serves chinese food in the moderate price range
",inform,pricerange,moderate
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of lan_hong_house is lan_hong_house_phone
",inform,phone,01223 350420
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,north part of town serving canapes food,inform,food,canapes
BOT,"Did you say you are looking for a restaurant in the north of town ?
",expl-conf,area,north
HUMAN,yes,request,slot,addr
BOT,"I'm sorry but there is no restaurant serving canapes food
",canthelp,food,canapes
HUMAN,indian food,inform,food,indian
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"royal_spice is a nice place in the north of town serving tasty indian food
",inform,area,north
HUMAN,what is the address,request,slot,addr
BOT,"Sure , royal_spice is on royal_spice_address
",inform,phone,01733 553355
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of royal_spice is royal_spice_phone
",inform,phone,01733 553355
HUMAN,what is the price range,request,slot,postcode
BOT,"royal_spice is in the cheap price range
",inform,pricerange,cheap
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,west,inform,area,west
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,west,inform,area,west
BOT,"Did you say you are looking for a restaurant in the west of town ?
",expl-conf,area,west
HUMAN,spanish,inform,food,spanish
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any area,inform,area,dontcare
BOT,"I'm sorry but there is no spanish restaurant in the west of town
",canthelp,"food, area","spanish, west"
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"la_tasca serves spanish food
",inform,food,spanish
HUMAN,address,ack,,
BOT,"la_tasca is a great restaurant
",offer,name,la tasca
HUMAN,address,ack,,
HUMAN,"Sure , la_tasca is on la_tasca_address
",ack,,
HUMAN,price,request,slot,addr
BOT,"la_tasca is a great restaurant
",offer,name,la tasca
HUMAN,prices,negate,,
BOT,"la_raza serves spanish food
",inform,food,spanish
HUMAN,have a good,inform,this,dontcare
BOT,"la_raza is a great restaurant
",offer,name,la raza
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,moderately priced restaurant,inform,pricerange,moderate
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,dont care,inform,this,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,vegetarian,inform,food,vegetarian
BOT,"I'm sorry but there is no restaurant serving vegetarian food
",canthelp,food,vegetarian
HUMAN,turkish,inform,food,turkish
HUMAN,<SILENCE>,silence,,
BOT,"efes_restaurant serves turkish food in the moderate price range
",inform,pricerange,moderate
HUMAN,address,ack,,
BOT,"Sure , efes_restaurant is on efes_restaurant_address
",offer,name,efes restaurant
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,moderately priced restaurant,inform,pricerange,moderate
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,north,inform,area,north
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok is a nice place in the north of town and the prices are moderate
",inform,area,north
HUMAN,phone number,ack,,
BOT,"golden_wok is a great restaurant
",offer,name,golden wok
HUMAN,phone number,ack,,
BOT,"The phone number of golden_wok is golden_wok_phone
",inform,phone,01223 350688
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,danish food,inform,food,danish
BOT,"I'm sorry but there is no restaurant serving english food
",canthelp,food,english
HUMAN,vietnamese food,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,address,ack,,
BOT,"Sure , thanh_binh is on thanh_binh_address
",inform,phone,01223 362456
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,portuguese food,confirm,food,portuguese
BOT,"I'm sorry but there is no restaurant serving cantonese food
",canthelp,food,cantonese
HUMAN,portuguese food,confirm,food,portuguese
BOT,"You are looking for a portuguese restaurant right ?
",expl-conf,food,portuguese
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre serves portuguese food
",inform,food,portuguese
HUMAN,is there anything else,repeat,,
BOT,"nandos serves portuguese food
",inform,food,portuguese
HUMAN,anything else,affirm,,
BOT,"I am sorry but there is no other portuguese restaurant that matches your request
",canthelp.exception,name,nandos
HUMAN,phone number,ack,,
BOT,"nandos is a great restaurant
",offer,name,nandos
HUMAN,area,thankyou,,
BOT,"nandos is a nice place in the south of town
",inform,area,south
HUMAN,phone number,ack,,
BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,south,inform,area,south
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,south,inform,area,south
BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
HUMAN,yes,request,slot,addr
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,italian,inform,food,italian
BOT,"I'm sorry but there is no restaurant serving traditional food
",canthelp,food,traditional
HUMAN,italian,inform,food,italian
BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
HUMAN,dont care,inform,this,dontcare
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton is a nice place in the south of town serving tasty italian food
",inform,area,south
HUMAN,phone number,ack,,
BOT,"pizza_hut_cherry_hinton is a great restaurant
",offer,name,pizza hut cherry hinton
HUMAN,phone number,ack,,
BOT,"The phone number of pizza_hut_cherry_hinton is pizza_hut_cherry_hinton_phone
",inform,phone,01223 323737
HUMAN,post code,affirm,,
BOT,"The post code of pizza_hut_cherry_hinton is pizza_hut_cherry_hinton_post_code
",inform,phone,01223 323737
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,west,inform,area,west
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,cuban,inform,food,cuban
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,cuban,inform,food,cuban
BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh is a nice place in the west of town
",inform,area,west
HUMAN,okay,affirm,,
BOT,"Sure , thanh_binh is on thanh_binh_address
",inform,phone,01223 362456
HUMAN,phone number,ack,,
BOT,"india_house is a nice place in the west of town
",inform,area,west
HUMAN,phone number,ack,,
BOT,"india_house is a great restaurant
",offer,name,india house
HUMAN,phone number,ack,,
BOT,"The phone number of india_house is india_house_phone
",inform,phone,01223 461661
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,cheap in the west part of town,inform,area,east
BOT,"Did you say you are looking for a restaurant in the west of town ?
",expl-conf,area,west
HUMAN,yes,request,slot,addr
BOT,"Let me confirm , You are looking for a restaurant in the cheap price range right ?
",expl-conf,pricerange,cheap
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,<SILENCE>,silence,,
BOT,"Did you say you are looking for a restaurant in the west of town ?
",expl-conf,area,west
HUMAN,cheap,inform,pricerange,cheap
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita is a nice place in the west of town and the prices are cheap
",inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh is a nice place in the west of town and the prices are cheap
",inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
HUMAN,thank you,repeat,,
BOT,"thanh_binh is a great restaurant
",offer,name,thanh binh
HUMAN,bye,thankyou,,
BOT,"Sorry but there is no other restaurant in the cheap price range and the west of town
",canthelp.exception,name,thanh binh
HUMAN,thank you bye thank you bye,thankyou,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,id like to find an expensive restaurant in the east side of town,inform,pricerange,expensive
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"grafton_hotel_restaurant is a nice place in the east of town and the prices are expensive
",inform,area,east
HUMAN,what is the phone number and address,request,slot,phone
BOT,"The phone number of grafton_hotel_restaurant is grafton_hotel_restaurant_phone
",inform,phone,01223 241387
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a restaurant in the north part of town that serves french,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two is a nice place in the north of town serving tasty french food
",inform,area,north
HUMAN,what is the address phone number price range,request,slot,pricerange
BOT,"The phone number of restaurant_two_two is restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,what is the price range,request,slot,postcode
BOT,"restaurant_two_two is in the expensive price range
",inform,pricerange,expensive
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i would like to find a moderately priced restaurant in the east part of,inform,area,west
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_fen_ditton is a nice place in the east of town and the prices are moderate
",inform,area,east
HUMAN,what is the address,request,slot,addr
BOT,"Sure , pizza_hut_fen_ditton is on pizza_hut_fen_ditton_address
",inform,addr,jesus lane fen ditton
HUMAN,what is the phone number and type of food,inform,food,dontcare
BOT,"The phone number of pizza_hut_fen_ditton is pizza_hut_fen_ditton_phone
",inform,phone,01223 323737
HUMAN,what is the type of food,reqalts,,
BOT,"pizza_hut_fen_ditton serves italian food
",inform,food,italian
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,okay looking for a cheap restaurant serving caribbean food,inform,food,caribbean
HUMAN,<SILENCE>,silence,,
BOT,"the_gandhi is in the cheap price range
",inform,pricerange,cheap
HUMAN,does it serve caribbean food,inform,food,caribbean
BOT,"the_gandhi serves indian food
",inform,food,indian
HUMAN,how about caribbean food,confirm,food,caribbean
BOT,"I'm sorry but there is no restaurant serving caribbean food
",canthelp,food,caribbean
HUMAN,what about indian food,reqalts,,
BOT,"the_gandhi is in the cheap price range
",inform,pricerange,cheap
HUMAN,what is the address,request,slot,addr
HUMAN,"Sure , the_gandhi is on the_gandhi_address
",request,slot,addr
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,south,inform,area,south
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,south bart,inform,area,south
BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
HUMAN,yes,request,slot,addr
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos is a nice place in the south of town and the prices are cheap
",inform,area,south
HUMAN,next one,thankyou,,
BOT,"the_lucky_star is a nice place in the south of town and the prices are cheap
",inform,area,south
HUMAN,next one,thankyou,,
BOT,"Sorry but there is no other restaurant in the cheap price range and the south of town
",canthelp.exception,name,the lucky star
HUMAN,previews,negate,,
BOT,"nandos is a nice place in the south of town and the prices are cheap
",inform,area,south
HUMAN,phone number,ack,,
BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
HUMAN,address,ack,,
HUMAN,"Sure , nandos is on nandos_address
",request,slot,phone
HUMAN,okay thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking a cheap restaurant,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"mahal_of_cambridge is in the cheap price range
",inform,pricerange,cheap
HUMAN,in the east part of the town,confirm,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock is a nice place in the east of town and the prices are cheap
",inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"Sorry but there is no other restaurant in the cheap price range and the east of town
",canthelp.exception,name,the missing sock
HUMAN,okay show me the address,request,slot,addr
BOT,"the_missing_sock is a great restaurant
",offer,name,the missing sock
HUMAN,address,ack,,
BOT,"Sure , the_missing_sock is on the_missing_sock_address
",inform,phone,01223 812660
HUMAN,phone number,ack,,
BOT,"The phone number of the_missing_sock is the_missing_sock_phone
",inform,phone,01223 812660
HUMAN,and finally the post code,request,slot,postcode
BOT,"The post code of the_missing_sock is the_missing_sock_post_code
",inform,phone,01223 812660
HUMAN,okay thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,moderate,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_fen_ditton is a nice place in the east of town and the prices are moderate
",inform,area,east
HUMAN,the address,inform,area,east
BOT,"Sure , pizza_hut_fen_ditton is on pizza_hut_fen_ditton_address
",inform,addr,jesus lane fen ditton
HUMAN,phone number,ack,,
BOT,"The phone number of pizza_hut_fen_ditton is pizza_hut_fen_ditton_phone
",inform,phone,01223 323737
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,west,inform,area,west
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,cuban,inform,food,cuban
BOT,"I'm sorry but there is no restaurant serving cuban food
",canthelp,food,cuban
HUMAN,indian,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"india_house is a nice place in the west of town serving tasty indian food
",inform,area,west
HUMAN,anything else,affirm,,
BOT,"maharajah_tandoori_restaurant is a nice place in the west of town serving tasty indian food
",inform,area,west
HUMAN,address,ack,,
BOT,"maharajah_tandoori_restaurant is a great restaurant
",offer,name,maharajah tandoori restaurant
HUMAN,address,ack,,
BOT,"cocum is a nice place in the west of town serving tasty indian food
",inform,area,west
HUMAN,okay give me address,request,slot,addr
HUMAN,"Sure , cocum is on cocum_address
",thankyou,,
HUMAN,phone number,ack,,
BOT,"The phone number of cocum is cocum_phone
",inform,phone,01223 366668
HUMAN,okay thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a restaurant in the west part of town,inform,area,west
BOT,"I'm sorry but there is no spanish restaurant in the west of town
",canthelp,"food, area","spanish, west"
HUMAN,scottish,inform,food,polish
HUMAN,<SILENCE>,silence,,
BOT,"maharajah_tandoori_restaurant is a nice place in the west of town
",inform,area,west
HUMAN,what about indian type of food,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh is a nice place in the west of town
",inform,area,west
HUMAN,does it serve indian food,inform,food,indian
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,im looking for a restaurant that serves indian food,inform,food,indian
BOT,"maharajah_tandoori_restaurant is a nice place in the west of town serving tasty indian food
",inform,area,west
HUMAN,what is the address,request,slot,addr
BOT,"Sure , maharajah_tandoori_restaurant is on maharajah_tandoori_restaurant_address
",inform,phone,01223 358399
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of maharajah_tandoori_restaurant is maharajah_tandoori_restaurant_phone
",inform,phone,01223 358399
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a cheap restaurant that serves international,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock serves international food in the cheap price range
",inform,pricerange,cheap
HUMAN,what is the address,request,slot,addr
BOT,"Sure , the_missing_sock is on the_missing_sock_address
",inform,phone,01223 812660
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of the_missing_sock is the_missing_sock_phone
",inform,phone,01223 812660
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a moderately priced restaurant in the west part of town,inform,pricerange,moderate
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house is a nice place in the west of town and the prices are moderate
",inform,area,west
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of saint_johns_chop_house is saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,what is the address,request,slot,addr
BOT,"Sure , saint_johns_chop_house is on saint_johns_chop_house_address
",inform,phone,01223 353110
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,how about modern_european food,confirm,food,modern european
BOT,"I'm sorry but there is no restaurant serving moderate japanese food
",canthelp,"food, pricerange","japanese, moderate"
HUMAN,how about somewhere serving modern_european,inform,food,modern european
HUMAN,<SILENCE>,silence,,
BOT,"la_tasca is in the moderate price range
",inform,pricerange,moderate
HUMAN,moderate european food,inform,pricerange,moderate
BOT,"Sorry would you like modern_european or european food ?
",select,food,european
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"the_oak_bistro is in the moderate price range
",inform,pricerange,moderate
HUMAN,what kind of food does it serve,inform,area,north
BOT,"sorry , I can't hear you
",inform,pricerange,cheap
HUMAN,modern_european food,negate,,
