ID	Value
msd2808	राजकुमार\N_NN एक\QT_QTC दिन\N_NN सुनलन\V_VM कि\CC_CCS कुआ\N_NN में\PSP एगो\QT_QTC बढ़िया\JJ कमल\N_NN के\PSP फूल\N_NN खिलल\V_VM हे\V_VAUX ,\RD_PUNC जे\PR_PRL केकरो\PR_PRI से\PSP छनयवे\V_VM न\RP_NEG करऽ\V_VAUX हे\V_VAUX ।\RD_PUNC
msd2809	तव\PR_PRL राजकुमार\N_NN कुआं\N_NN के\PSP भीरू\PSP गेलन\V_VAUX तो\PR_PRL फूल\N_NN तुरते\RB छना\V_VM गेल\V_VAUX ।\RD_PUNC
msd2810	ई\DM_DMI बढ़िया\JJ कमल\N_NN के\PSP फूल\N_NN के\PSP राजा\N_NN आन\V_VM के\V_VAUX खटिया\N_NN पर\PSP धर\V_VM देलन\V_VAUX तो\PR_PRL नकली\JJ मेहरारू\N_NN बनल\V_VM पनहरनियां\N_NN ऊ\PR_PRP फुलवा\N_NN के\PSP तोड-ताड़\V_VM के\V_VAUX बीग\V_VAUX देलक\V_VAUX ।\RD_PUNC
msd2811	उनकर\PR_PRP भउजाई\N_NN उठलन\V_VM तो\PR_PRL छिंटायल\N_NN फूल\N_NN के\PSP बटोर\V_VM के\V_VAUX बहरना\N_NN पर\PSP फेंक\V_VM देलन\V_VAUX ।\RD_PUNC
msd2812	बहरना\N_NN पर\PSP गिरइत\V_VM फूल\N_NN एगो\QT_QTC मंदिर\N_NN बन\V_VM गेल\V_VAUX ।\RD_PUNC
msd2813	ओही\DM_DMD मंदिर\N_NN में\PSP फुलकुमारी\N_NNP रोज\N_NN पूजा\N_NN करे\V_VM आवऽ\V_VAUX हल\V_VAUX ।\RD_PUNC
msd2814	ओहिजे\DM_DMD एगो\QT_QTC नीम\N_NN के\PSP पेड़\N_NN पर\PSP मैना\N_NN -\RD_PUNC मैनी\N_NN बतिआइत\V_VM हल\V_VAUX कि\CC_CCS ई\DM_DMI औरत\N_NN बड़ा\JJ भलिन\N_NN हेअऽ\V_VM ।\RD_PUNC
msd2815	राजकुमार\N_NN इ\N_NN बात\N_NN के\PSP सुन\V_VM लेलन\V_VAUX आउ\CC_CCD ओही\DM_DMD घड़ी\N_NN फुलकुमारी\N_NNP के\PSP मंदिर\N_NN में\PSP पूजा\N_NN करइत\V_VM देखलन\V_VAUX ।\RD_PUNC
msd2816	ओही\DM_DMD घड़ी\N_NN जाके\V_VM उनका\PR_PRP कसके\RB राजकुमार\N_NN पकड़\V_VM लेलन\V_VAUX तब\PR_PRL फूलकुमारी\N_NN कहलक\V_VM कि\CC_CCS छोड़\V_VM पापी\N_NN हम्मरा\PR_PRP तू\PR_PRP के\PR_PRQ हेंऽ\V_VM ।\RD_PUNC
msd2817	राजकुमार\N_NN कहलन\V_VM कि\CC_CCS तू\PR_PRP हमर\PR_PRP घरे\N_NN चलऽ\V_VM ।\RD_PUNC
msd2818	हम\PR_PRP तोरा\PR_PRP बिना\PSP न\RP_NEG रहवोऽ\V_VM ।\RD_PUNC
msd2819	फिनो\CC_CCD फूलकुमारी\N_NNP कहलक\V_VM कि\CC_CCS ऊ\PR_PRP पनहरनियां\N_NN के\PSP पहिले\N_NST मार\V_VM दऽ\V_VAUX आउ\CC_CCD इ\N_NN मंदिर\N_NN से\PSP अप्पन\PR_PRP घरे\N_NN तक\RP_RPD एगो\QT_QTC कोली\N_NN बनावऽ\V_VM तब\PR_PRL चलबवऽ\V_VM ।\RD_PUNC
msd2820	राजकुमार\N_NN के\PSP बात\N_NN हल\V_VM ।\RD_PUNC
msd2821	तुरते\RB ऊ\PR_PRP पनहरनिया\N_NN के\PSP गड़हरा\N_NN भरा\V_VM देल\V_VAUX गेल\V_VAUX आउ\CC_CCD मंदिर\N_NN से\PSP धरे\N_NN तक\RP_RPD कोली\N_NN बनवा\V_VM देल\V_VAUX गेल\V_VAUX ।\RD_PUNC
msd2822	फूलकुमारी\N_NNP ओही\DM_DMD कोली\N_NN ले\PSP होके\V_VM राजा\N_NN के\PSP महल\N_NN में\PSP चल\V_VM गेलक\V_VAUX आउ\CC_CCD दुनो\QT_QTC परानी\N_NN सुख\N_NN से\PSP रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd2823	﻿बूटँचुनबा\N_NNP के\PSP औरत\N_NN रानी\N_NN ।\RD_PUNC
msd2824	एगो\QT_QTC राजा\N_NN के\PSP सात\QT_QTC गो\RP_CL लड़की\N_NN हल\V_VM ।\RD_PUNC
msd2825	सातो\QT_QTC मे\PSP छोटकी\JJ लड़की\N_NN अप्पन\PR_PRP बाप\N_NN के\PSP बहुत\RP_INTF दुलारी\N_NN हल\V_VM ।\RD_PUNC
msd2826	एक\QT_QTC दिन\N_NN सातो\QT_QTC लड़की\N_NN के\PSP बुला\V_VM के\V_VAUX राजा\N_NN पुछलन\V_VM कि\CC_CCS रे\RP_INJ बेटी\N_NN तू\PR_PRP सच\N_NN -\RD_PUNC सच\N_NN बतावऽ\V_VM कि\CC_CCS तु\PR_PRP केकर\PR_PRQ भाग\V_VM से\PSP जीइत\V_VM -\RD_PUNC खाइत\V_VAUX हऽ\V_VAUX ।\RD_PUNC
msd2827	सात\QT_QTC गो\RP_CL मे\PSP छ\QT_QTC गो\RP_CL बेटी\N_NN कहल\V_VM कि\CC_CCS बापजान\N_NN ,\RD_PUNC हम\PR_PRP तो\PR_PRL तोर\PR_PRP भाग\V_VM से\PSP जीइत\V_VM -\RD_PUNC खाइत\V_VM ही\V_VAUX ।\RD_PUNC
msd2828	जब\PR_PRL छोटकी\JJ राजकुमारी\N_NN से\PSP पुछल\V_VM गेल\V_VAUX तो\PR_PRL ऊ\PR_PRP कहलक\V_VM कि\CC_CCS हम\PR_PRP अप्प्न\N_NN भाग\V_VM से\PSP जीइत\V_VM -\RD_PUNC खाइत\V_VM ही\V_VAUX ।\RD_PUNC
msd2829	राजा\N_NN के\PSP मन\N_NN मे\PSP बहुत\RP_INTF दुख\JJ भे\V_VM गेल\V_VAUX ।\RD_PUNC
msd2830	ऊ\PR_PRP गोसिया\N_NN गेलन\V_VM आउ\CC_CCD सोचलन\V_VM कि\CC_CCS छओ\QT_QTC बेटी\N_NN के\PSP सादी\N_NN राजा\N_NN के\PSP घर\N_NN मे\PSP करब\V_VM बाकी\CC_CCS छोटकी\JJ बेटी\N_NN के\PSP एकदम\N_NN से\PSP कंगाल\N_NN घर\N_NN मे\PSP कर\V_VM देब\V_VAUX ।\RD_PUNC
msd2831	ई\DM_DMI सोच\V_VM के\V_VAUX राजा\N_NN छहो\QT_QTC बेटी\N_NN के\PSP राजाघर\N_NN में\PSP बिआह\N_NN कर\V_VM देलन\V_VAUX धाउ\N_NN छोटकी\JJ लड़की\N_NN के\PSP एगो\QT_QTC बूटचुनवा\N_NNP के\PSP साथे\PSP कर\V_VM देलन\V_VAUX ।\RD_PUNC
msd2832	सब\QT_QTF बेटी\N_NN अपन\PR_PRP -\RD_PUNC अपन\PR_PRP ससुरार\N_NN चल\V_VM गेलन\V_VAUX आउ\CC_CCD सुख\N_NN से\PSP रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd2833	छोटकी\JJ बेटी\N_NN बूंटचुनवा\N_NNP घर\N_NN गेल\V_VM ।\RD_PUNC
msd2834	बूंटचुनवा\N_NNP रोज\N_NN दिन\N_NN इधर\DM_DMD -\RD_PUNC उधर\DM_DMD से\PSP अनाज\N_NN के\PSP कुछ\QT_QTF दाना\N_NN चुन\V_VM लावे\V_VAUX तो\PR_PRL घर\N_NN मे\PSP चुल्हा\N_NN जले\V_VM आउ\CC_CCD कोई\PR_PRI तरह\RP_RPD से\PSP खाना\N_NN -\RD_PUNC पीना\N_NN चले\V_VM ।\RD_PUNC
msd2835	एक\QT_QTC दिन\N_NN बूटँचुनबा\N_NNP दुगो\QT_QTC पीला\N_NN -\RD_PUNC पीला\N_NN पत्थर\N_NN बजिते\V_VM अयलक\V_VAUX ।\RD_PUNC
msd2836	ई\DM_DMI सुन\V_VM के\V_VAUX बुंटचुनवा\N_NNP के\PSP मेहरारू\N_NN कहलक\V_VM कि\CC_CCS जाऽ\V_VM चार\QT_QTC -\RD_PUNC पांच\QT_QTC गो\RP_CL आउ\CC_CCD अइसने\RP_RPD ढेला\N_NN ले\V_VM ले\V_VAUX आवऽ\V_VAUX ।\RD_PUNC
msd2837	बूंटचुनवा\N_NNP ऊ\PR_PRP तरह\RP_RPD के\PSP कइगो\PR_PRQ ढेला\N_NN लाके\V_VM अदेन\JJ मेहरारू\N_NN के\PSP दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd2838	ओकर\PR_PRP मेहरारू\N_NN सोना\N_NN के\PSP ऊ\PR_PRP सब\QT_QTF ढेलवन\N_NN के\PSP बेच\V_VM के\PSP ओहीं\DM_DMD पर\PSP एगो\QT_QTC बड़का\JJ गो\RP_CL सु्न्नर\JJ महल\N_NN बनवयलक\V_VM ।\RD_PUNC
msd2839	जब\PR_PRL महल\N_NN बन\V_VM गेल\V_VAUX तो\PR_PRL ऊ\PR_PRP एगो\QT_QTC खू्ब\RP_INTF भारी\JJ जग\N_NN कइलक\V_VM आउ\CC_CCD ई\DM_DMI जग\N_NN में\PSP बड़ा\JJ -\RD_PUNC बड़ा\JJ राजा\N_NN -\RD_PUNC महाराजा\N_NN सब\QT_QTF के\PSP नेओता\N_NN देलक\V_VM ।\RD_PUNC
msd2840	ऊ\PR_PRP तरह\RP_RPD -\RD_PUNC तरह\RP_RPD के\PSP पकबान\N_NN बनवैलक\V_VM आउ\CC_CCD राजा\N_NN के\PSP खिलावे\V_VM ला\PSP एके\QT_QTC पांत\N_NN में\PSP बैठैलक\V_VM ।\RD_PUNC
msd2841	ओहो\DM_DMD पांत\N_NN में\PSP ओकर\PR_PRP बापजान\N_NN भी\RP_RPD बैठल\V_VM हलन\V_VAUX ।\RD_PUNC
msd2842	नौकर\N_NN -\RD_PUNC चाकर\N_NN सब\QT_QTF के\PSP खाना\N_NN परोसइत\V_VM हलन\V_VAUX बाकि\CC_CCD छोटकी\JJ बेटी\N_NN बाप\N_NN के\PSP पास\N_NST घुरी\N_NN -\RD_PUNC घुरी\N_NN जाके\V_VM अप्पन\PR_PRP हाथे\N_NN से\PSP खाना\N_NN परोसे\V_VM लगलक\V_VAUX ।\RD_PUNC
msd2843	राजा\N_NN सोचे\V_VM लगलन\V_VAUX कि\CC_CCS ई\DM_DMI कउन\PR_PRQ राजकुमारी\N_NN हे\V_VM ।\RD_PUNC
msd2844	राजा\N_NN के\PSP पते\N_NN न\RP_NEG चलऽ\V_VM हल\V_VAUX कि\CC_CCS राजकुमारी\N_NN काहे\PR_PRQ ला\PSP घुरी\N_NN -\RD_PUNC घुरी\N_NN हमरे\PR_PRP पास\N_NST परोसे\V_VM ला\PSP आव\V_VM हे\V_VAUX ।\RD_PUNC
msd2845	राजा\N_NN पुछलन\V_VM तो\PR_PRL राजकुमारी\N_NN कहलन\V_VM कि\CC_CCS हम\PR_PRP तोर\PR_PRP बेटी\N_NN हिबऽ\V_VM ।\RD_PUNC
msd2846	राजा\N_NN कहलन\V_VM कि\CC_CCS तु\PR_PRP सचे\N_NN कहल\V_VM हल\V_VAUX कि\CC_CCS सब\QT_QTF अप्पन\PR_PRP -\RD_PUNC अप्पन\PR_PRP भाग\N_NN से\PSP खा\V_VM -\RD_PUNC पीय\V_VAUX हे\V_VAUX ।\RD_PUNC
msd2847	।
msd2848	﻿एक\QT_QTC पइसा\N_NN के\PSP बूँट\N_NN दुनिया\N_NN लुट\V_VM एगो\QT_QTC गांव\N_NN में\PSP धनिकलाल\N_NNP नाम\N_NN के\PSP एगो\QT_QTC बनिया\N_NN हलई\V_VM ।\RD_PUNC
msd2849	ओकरा\PR_PRP चुन्नीलाल\N_NNP आउ\CC_CCD मुन्नीलाल\N_NNP दूगो\QT_QTC बेटा\N_NN हलई\V_VM ।\RD_PUNC
msd2850	बड़का\JJ बेटा\N_NN चुन्नीलाल\N_NNP बाप\N_NN के\PSP साथे\PSP बेपार\N_NN में\PSP जायल\V_VM करऽ\V_VAUX हलई\V_VAUX ।\RD_PUNC
msd2851	जेकरा\PR_PRL से\PSP ऊ\PR_PRP चलाक\N_NN हो\V_VM गेलई\V_VAUX हल\V_VAUX ।\RD_PUNC
msd2852	ओकरा\PR_PRP पास\N_NST दुगो\QT_QTC पइसा\N_NN भी\RP_RPD रहे\V_VM आउ\CC_CCD बढ़िया\JJ बसतर\N_NN भी\RP_RPD ।\RD_PUNC
msd2853	छोटका\JJ बेटा\N_NN घरे\N_NN पर\PSP घूर\N_NN -\RD_PUNC जनाबर\N_NN चरावइत\V_VM आऊ\CC_CCS खाइत\V_VM -\RD_PUNC पीअइत\V_VAUX रहऽ\V_VM हलई\V_VAUX ।\RD_PUNC
msd2854	से\CC_CCS ऊ\PR_PRP लजकोर\N_NN होगेलई\V_VM हल\V_VAUX ।\RD_PUNC
msd2855	सीधा\N_NN आउ\CC_CCD सपाट\N_NN बाप\N_NN -\RD_PUNC माय\N_NN भी\RP_RPD ओकरा\PR_PRP मुरुख\JJ समझऽ\V_VM हलई\V_VAUX ।\RD_PUNC
msd2856	जब\PR_PRL धनिकलाल\N_NNP बूढा\N_NN हो\V_VM गेलई\V_VAUX तो\PR_PRL चुन्नीलाल\N_NNP से\PSP कहलकई\N_NNP कि\CC_CCS हमर\PR_PRP हाथ\N_NN गोड़\N_NN कपे\V_VM लगलो\V_VAUX ,\RD_PUNC नैन\N_NN जवाब\N_NN दे\V_VM देलको\V_VAUX अब\RB तूं\N_NN ही\RP_RPD बाहर\N_NST जा\V_VM के\V_VAUX बेपार\N_NN करऽ\V_VM आउ\CC_CCD नफा\N_NN कमावऽ\V_VM ।\RD_PUNC
msd2857	बाप\N_NN के\PSP कहला\V_VM पर\PSP चुन्नीलाल\N_NNP एक\QT_QTC दिन\N_NN खुब\RP_INTF सबेरे\N_NN सात\QT_QTC गो\RP_CL घोड़ा\N_NN लेके\V_VM बाहर\N_NST चल\V_VM देलक\V_VAUX ।\RD_PUNC
msd2858	चलते\V_VM -\RD_PUNC चलते\V_VM तीन\QT_QTC दिन\N_NN रास्ता\N_NN मे\PSP बित\N_NN गेलई\V_VM चउथा\QT_QTO दिन\N_NN एगो\QT_QTC भारी\JJ राजा\N_NN के\PSP राज\N_NN में\PSP गेलई\V_VM आउ\CC_CCD कलकता\N_NN अइसन\RP_RPD सहर\N_NN में\PSP डेरा\N_NN डाल\V_VM के\V_VAUX धोड़ा\N_NN बेचे\V_VM लगलई\V_VAUX ।\RD_PUNC
msd2859	कुछ\QT_QTF दिन\N_NN में\PSP सतर\QT_QTC लाख\QT_QTC में\PSP घोड़ा\N_NN बिक\V_VM गेलई\V_VAUX रुपया\N_NN कमर\N_NN में\PSP बाध\V_VM के\V_VAUX ऊ\PR_PRP राजधानी\N_NN में\PSP समान\N_NN खरीदे\V_VM ला\PSP घुमल\V_VAUX ।\RD_PUNC
msd2860	उहां\DM_DMD जाके\V_VM राजा\N_NN के\PSP फुलवारी\N_NNP देखे\V_VM गेल\V_VAUX तो\PR_PRL दरबान\N_NN रोक\V_VM देलकई\V_VAUX आउ\CC_CCD कहकई\V_VM कि\CC_CCS एकरा\DM_DMD में\PSP खाली\QT_QTF राजा\N_NN के\PSP अदमी\N_NN भीतरे\N_NST जा\V_VM हई\V_VAUX दोसर\QT_QTO कोई\PR_PRI के\PSP जाय\V_VM के\V_VAUX राजा\N_NN के\PSP हुकुम\N_NN न\RP_NEG हई\V_VM ।\RD_PUNC
msd2861	तइयो\CC_CCS ऊ\PR_PRP जायल\V_VM चाहलक\V_VAUX ।\RD_PUNC
msd2862	तो\PR_PRL सिपाही\N_NN ओकरा\PR_PRP मिल\V_VM के\V_VAUX पीटकई\V_VAUX आउ\CC_CCD ओकरा\PR_PRP रोपेया\N_NN -\RD_PUNC पैसा\N_NN भी\RP_RPD छीन\V_VM लेलकई\V_VAUX ।\RD_PUNC
msd2863	फिनो\CC_CCD ओकरा\PR_PRP पकड़\V_VM के\V_VAUX राजा\N_NN के\PSP पास\N_NST ले\V_VM गेलई\V_VAUX तो\PR_PRL राजा\N_NN ओकरा\PR_PRP जेल\N_NN में\PSP डाल\V_VM देलक\V_VAUX ।\RD_PUNC
msd2864	ऐन्ने\DM_DMD चुन्नीलाल\N_NNP के\PSP घर\N_NN से\PSP निकलला\V_VM चार\QT_QTC मास\N_NN से\PSP बेसी\RB हो\V_VM गेल\V_VAUX तो\PR_PRL ओकर\PR_PRP बाप\N_NN धनिकलाल\N_NNP सोच\N_NN में\PSP पड़\V_VM गेल\V_VAUX बाकि\CC_CCD जाय\V_VM के\PSP हूब\N_NN न\RP_NEG रहे\V_VM से\PSP लचार\N_NN हो\V_VM गेलई\V_VAUX ।\RD_PUNC
msd2865	तवै\RB छोटका\JJ भाई\N_NN घन्नीलाल\N_NNP कहलक\V_VM कि\CC_CCS हम\PR_PRP भइया\N_NN के\PSP खोजे\V_VM जा\V_VAUX हियो\V_VAUX आउ\CC_CCD जब\PR_PRL तक\RP_RPD ऊ\PR_PRP न\RP_NEG मिलतो\V_VM तब\PR_PRL तक\RP_RPD घरे\N_NN न\RP_NEG अयबो\V_VM ।\RD_PUNC
msd2866	बाप\N_NN के\PSP मना\V_VM कयला\V_VAUX पर\PSP भी\RP_RPD मुन्नीलाल\N_NNP खुब\RP_INTF सबेरे\N_NN घरे\N_NN से\PSP निकलल\V_VM ।\RD_PUNC
msd2867	भुखल\V_VM -\RD_PUNC पिआसल\V_VM एक\QT_QTC दिन\N_NN -\RD_PUNC रात\N_NN बीत\V_VM गेलई\V_VAUX ।\RD_PUNC
msd2868	दोसरा\N_NN दिन\N_NN भी\RP_RPD बीतल\V_VM जाइत\V_VAUX हले\V_VAUX कि\CC_CCS एगो\QT_QTC अदमी\N_NN ओकरा\PR_PRP अपन\PR_PRP समान\N_NN ढोवे\V_VM ला\PSP कहलक\V_VAUX ।\RD_PUNC
msd2869	ऊ\PR_PRP ओकर\PR_PRP समान\N_NN पहु्चा\V_VM देलक\V_VAUX तो\PR_PRL ओकर\PR_PRP एगो\QT_QTC पइ्सा\N_NN मिललई\V_VM ।\RD_PUNC
msd2870	गरमी\N_NN आउ\CC_CCD पिआस\N_NN से\PSP बेआकुल\N_NN ऊ\PR_PRP एगो\QT_QTC कुआं\N_NN पर\PSP गेल\V_VM आऊ\N_NN एक\QT_QTC पइसा\N_NN के\PSP बुंट\N_NN लेके\V_VM खाय\V_VAUX ला\PSP तइयार\N_NN भेल\V_VM ।\RD_PUNC
msd2871	तो\PR_PRL पाच\QT_QTC दिन\N_NN के\PSP भूखा\N_NN भिखमंगा\N_NN आन\V_VM के\V_VAUX मांग\V_VAUX लगलई\V_VAUX ।\RD_PUNC
msd2872	का\PR_PRQ करे\V_VM बेचारा\N_NN अप्पन\PR_PRP सब\QT_QTF बूट\N_NN भिखमंगा\N_NN के\PSP दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd2873	भिखमंगा\N_NN ओकरा\PR_PRP एगो\QT_QTC जड़ी\N_NN देलकई\V_VM जेकरा\PR_PRL लोर\N_NN मे\PSP पीस\V_VM के\V_VAUX पिला\V_VAUX देवे\V_VAUX से\PSP मरल\N_NN अदमी\N_NN जी\V_VM जा\V_VAUX हल\V_VAUX आउ\CC_CCD पानी\N_NN में\PSP पिलावे\V_VM से\PSP जिन्दा\N_NN आदमी\N_NN बेहोस\N_NN हो\V_VM जा\V_VAUX हल\V_VAUX ।\RD_PUNC
msd2874	मुन्नीलाल\N_NNP जड़ी\N_NN लेके\V_VM एगो\QT_QTC भारी\JJ सहर\N_NN में\PSP पहुंचल\V_VM जहा\PR_PRL के\PSP राजा\N_NN के\PSP लइका\N_NN बड़ी\JJ बेमार\N_NN हलई\V_VM कोई\PR_PRI उपाय\N_NN से\PSP ऊ\PR_PRP अछा\JJ न\RP_NEG हो\V_VM हलई\V_VAUX ।\RD_PUNC
msd2875	मुन्नीलाल\N_NN कहलकई\V_VM कि\CC_CCS हम\PR_PRP राजा\N_NN के\PSP बेटा\N_NN के\PSP जिया\V_VM देबई\V_VAUX ।\RD_PUNC
msd2876	राजा\N_NN ओकरा\PR_PRP आदर\N_NN सत्कार\N_NN के\PSP साथे\PSP लिया\V_VM गेल\V_VAUX आउ\CC_CCD कहलक\V_VM कि\CC_CCS तू\PR_PRP जिया\V_VM देवें\N_NN त\CC_CCS तोरा\PR_PRP खुब\JJ अन्न\N_NN -\RD_PUNC धन\N_NN देबअउ\V_VM न\RP_NEG तो\PR_PRL जेल\N_NN में\PSP बंद\N_NN कर\V_VM देवो\V_VAUX ।\RD_PUNC
msd2877	मुन्नीलाल\N_NNP भुल\N_NN से\PSP आधा\QT_QTO जड़ी\N_NN में\PSP पीस\V_VM के\V_VAUX पिला\V_VAUX देलक\V_VAUX ।\RD_PUNC
msd2878	अब\RB तो\PR_PRL राजा\N_NN के\PSP बेटा\N_NN आउ\CC_CCD बेचैन\N_NN होवे\V_VM लगलई\V_VAUX ।\RD_PUNC
msd2879	राजा\N_NN गोसा\N_NN मे\PSP ओकरा\PR_PRP जेल\N_NN में\PSP बंद\N_NN कर\V_VM देलक\V_VAUX ।\RD_PUNC
msd2880	उहां\DM_DMD ऊ\PR_PRP अप्पन\PR_PRP भाई\N_NN के\PSP देखलक\V_VM तो\PR_PRL दूनो\QT_QTC रोवे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd2881	लोर\N_NN देख\V_VM के\V_VAUX मुन्नीलाल\N_NNP के\PSP इयाद\N_NN पड़ल\V_VM कि\CC_CCS जड़ी\N_NN के\PSP लोर\N_NN में\PSP पीस\V_VM के\V_VAUX देवे\V_VAUX के\V_VAUX चाहइत\V_VAUX हलई\V_VAUX ।\RD_PUNC
msd2882	से\CC_CCS फिनो\CC_CCD ऊ\PR_PRP ।\RD_PUNC
msd2883	﻿राजा\N_NN के\PSP पास\N_NST खबर\N_NN भेजलक\V_VM कि\CC_CCS हम\PR_PRP एक\QT_QTC खोराक\N_NN आउ\CC_CCD दवाई\N_NN देल\V_VM चाहइत\V_VAUX हीअऽ\V_VAUX ।\RD_PUNC
msd2884	राजा\N_NN हुकुम\N_NN देलन\V_VAUX आउ\CC_CCD मुन्नीलाल\N_NNP अप्पन\PR_PRP जड़ी\N_NN के\PSP लोर\N_NN में\PSP पीस\V_VM के\V_VAUX खुराक\N_NN देलक\V_VM तो\PR_PRL लड़का\N_NN हंसते\V_VM -\RD_PUNC हंसते\V_VM उठ\V_VAUX खड़ा\V_VAUX भेल\V_VAUX ।\RD_PUNC
msd2885	राजा\N_NN -\RD_PUNC प्रजा\N_NN बड़ी\JJ खुस\N_NN भेलन\V_VM ।\RD_PUNC
msd2886	राजा\N_NN कहलकई\V_VM कि\CC_CCS अब\RB तोरा\PR_PRP जो\RP_RPD चाही\V_VM हम\PR_PRP वोही\PR_PRL देव\V_VM ।\RD_PUNC
msd2887	से\CC_CCS बोल\V_VM ।\RD_PUNC तब\PR_PRL मुन्नीलाल\N_NNP कहलक\V_VM कि\CC_CCS तोहर\N_NN जेहलखाना\N_NN मे\PSP जेतना\PR_PRL अदमी\N_NN बंद\N_NN हेय\V_VM ऊ\PR_PRP सब\QT_QTF के\PSP छोड़\V_VM देल\V_VAUX जाय\V_VAUX आउ\CC_CCD हमरा\PR_PRP कुछ\QT_QTF न\RP_NEG चाहीं\V_VM ।\RD_PUNC
msd2888	अब\RB मुन्नीलाल\N_NNP अप्पन\PR_PRP भाई\N_NN चुन्नीलाल\N_NNP के\PSP साथ\PSP घरे\N_NN चलल\V_VM तो\PR_PRL सिपाही\N_NN डर\N_NN के\PSP ओकर\PR_PRP सब\QT_QTF रुपेया\N_NN दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd2889	दूनो\QT_QTC भाई\N_NN खूब\QT_QTF सोना\N_NN -\RD_PUNC चांदी\N_NN आउ\CC_CCD रुपेया\N_NN लेके\V_VM घरे\N_NN चलल\V_VM ।\RD_PUNC
msd2890	चुन्नीलाल\N_NNP सोचलकई\V_VM कि\CC_CCS अब\RB तो\PR_PRL मुन्नीलाल\N_NNP के\PSP घरे\N_NN काफी\RP_INTF मान-मरजादा\N_NN होतई\V_VM ।\RD_PUNC
msd2891	से\CC_CCS ऊ\PR_PRP ओकरा\PR_PRP मारे\V_VM ला\PSP चाहलक\V_VM ।\RD_PUNC
msd2892	जब\PR_PRL मुन्नीलाल\N_NNP एगो\QT_QTC कुआं\N_NN पर\PSP पानी\N_NN खींचइत\V_VM हल\V_VAUX तो\PR_PRL चुन्नीलाल\N_NNP ओकरा\PR_PRP ओही\DM_DMD में\PSP धंसोर\V_VM देलक\V_VAUX आउ\CC_CCD सब\QT_QTF धन-दौलत\N_NN लेके\V_VM चल\V_VAUX देलक\V_VAUX ।\RD_PUNC
msd2893	मुन्नीलाल\N_NNP कुआं\N_NN में\PSP पानी\N_NN कम\N_NN रहे\V_VM के\PSP कारन\N_NN खड़ा\N_NN रह\V_VM गेल\V_VAUX ।\RD_PUNC
msd2894	कुछ\QT_QTF देरी\N_NN के\PSP बाद\PSP एगो\QT_QTC सेठ\N_NN के\PSP पनिहारिन\N_NN पानी\N_NN भरे\V_VM ला\PSP आयल\V_VAUX तो\PR_PRL ऊ\PR_PRP ओकर\PR_PRP बालटी\N_NN पकड़\V_VM लेलक\V_VAUX ।\RD_PUNC
msd2895	पनिहारिन\N_NN पूछलकई\V_VM तो\PR_PRL ऊ\PR_PRP कहलक\V_VM कि\CC_CCS हम\PR_PRP देवमुनी\N_NN राक्षस\N_NN -\RD_PUNC भूत\N_NN परेत\N_NN नऽ\RP_NEG ही\V_VM ।\RD_PUNC
msd2896	हम\PR_PRP अदमी\N_NN ही\V_VM आउ\CC_CCD हमरा\PR_PRP भाई\N_NN धंसोर\V_VM के\V_VAUX भाग\V_VAUX गेल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd2897	तूं\PR_PRP हमरा\PR_PRP कुआं\N_NN से\PSP निकाल\V_VM दऽ\V_VAUX ।\RD_PUNC
msd2898	पनिहारिन\N_NN मुन्नीलाल\N_NNP के\PSP सुन्द\N_NN जबान\N_NN आउ\CC_CCD पोसाक\N_NN पहिनले\V_VM देखकई\V_VAUX तो\PR_PRL ई\DM_DMI समझ\N_NN गेलअई\V_VM कि\CC_CCS राजा\N_NN के\PSP बेटा\N_NN हेऽ\V_VM ।\RD_PUNC
msd2899	लौडिंया\N_NN ओकरा\PR_PRP कुआं\N_NN से\PSP निकाल\V_VM के\V_VAUX सेठवा\N_NN ही\RP_RPD ले\V_VM अलई\V_VAUX ।\RD_PUNC
msd2900	सेठबा\N_NN के\PSP एगो\QT_QTC परी\N_NN नियन\RP_RPD सुन्नर\JJ बेटी\N_NN हलई\V_VM ।\RD_PUNC
msd2901	ऊ\PR_PRP राजकुमार\N_NN समझ\N_NN के\PSP ओकरा\PR_PRP से\PSP परेम\N_NN करे\V_VM लगलई\V_VAUX ।\RD_PUNC
msd2902	सेठजि\N_NN कुछ\QT_QTF दिना\N_NN के\PSP बाद\PSP दूनो\QT_QTC के\PSP सादी\N_NN कर\V_VM देलकई\V_VAUX ।\RD_PUNC
msd2903	दुनो\QT_QTC मजे\N_NN में\PSP रहे\V_VM लगलई\V_VAUX कुछ\QT_QTF दिना\N_NN के\PSP बाद\PSP मुन्नीलाल\N_NNP ससुर\N_NN से\PSP विदा\N_NN मागँ\V_VM के\V_VAUX घरे\N_NN चलल\V_VM ।\RD_PUNC
