ID	Value
msd1777	ओकरे\PR_PRP लहर\N_NN पर\PSP बइठ\V_VM के\PSP सोअरा\N_NN में\PSP चल\V_VM जयबें\V_VAUX ।\RD_PUNC
msd1778	नउवा\N_NN कहलक\V_VM कि\CC_CCS तू\PR_PRP ही\RP_RPD पहिले\N_NST कर\V_VM दे\V_VAUX ।\RD_PUNC
msd1779	चरवाहा\N_NN ओइसही\N_NN इंतजाम\N_NN कर\V_VM देलक\V_VAUX ।\RD_PUNC
msd1780	नउवा\N_NN जरके\N_NN राख\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd1781	चरवाहा\N_NN राजा\N_NN नियन\RP_RPD तीनो\QT_QTC रानी\N_NN के\PSP साथे\N_NN आराम\N_NN -\RD_PUNC चैन\N_NN से\PSP रहे\V_VM लगल\V_VAUX ।\RD_PUNC
msd1782	तोतवा\N_NN के\PSP बेटी\N_NN आउ\CC_CCD फूलकुमारी\N_NN कहताहर\N_NN -\RD_PUNC सीताराम\N_NNP सिंह\N_NNP ग्राम\N_NN -\RD_PUNC सयालडीह\N_NNP ,\RD_PUNC जिला\N_NN -\RD_PUNC हजारीबाग\N_NNP ।\RD_PUNC
msd1783	एगो\QT_QTC राजा\N_NN के\PSP एगो\QT_QTC बेटा\N_NN आउ\CC_CCD एगो\QT_QTC बेटी\N_NN हल\V_VM ।\RD_PUNC
msd1784	बेटी\N_NN के\PSP दूगो\QT_QTC सखी\N_NN हल\V_VM ।\RD_PUNC
msd1785	एगो\QT_QTC दाई\N_NN के\PSP बेटी\N_NN आउ\CC_CCD एगो\QT_QTC तोतबा\N_NN के\PSP बेटी\N_NN ।\RD_PUNC
msd1786	तीनो\QT_QTC सखी\N_NN रोज\N_NN घूमे\N_NN जा\V_VM हलन\V_VAUX ।\RD_PUNC
msd1787	राजा\N_NN के\PSP बेटी\N_NN के\PSP गोड़\N_NN दुखा\V_VM गेल\V_VAUX तो\PR_PRL बइठे\V_VM कहलन\V_VM ।\RD_PUNC
msd1788	एकरे\N_NN पर\PSP दाई\N_NN के\PSP बेटी\N_NN कहलन\V_VM कि\CC_CCS हमरा\PR_PRP कोई\PR_PRI सींक\N_NN से\PSP मार\V_VM दे\V_VM तो\PR_PRL खुन\N_NN बहे\V_VM लगे\V_VAUX ।\RD_PUNC
msd1789	फिन\CC_CCD तोतवा\N_NN के\PSP बेटी\N_NN कहलक\V_VM कि\CC_CCS हमरा\PR_PRP फूल\N_NN से\PSP मार\V_VM दे\V_VAUX तो\PR_PRL खून\N_NN फेंक\V_VM देवे\V_VAUX ।\RD_PUNC
msd1790	राजा\N_NN के\PSP बेटा\N_NN सुनलन\V_VM तो\PR_PRL सोचलन\V_VM कि\CC_CCS एकर\N_NN परचोबा\N_NN लेवे\V_VM के\PSP चाहीं\V_VM कि\CC_CCS कइसे\PR_PRQ फुल\N_NN से\PSP खुन\N_NN बहऽ\V_VM हे\V_VAUX ।\RD_PUNC
msd1791	से\PSP ।\RD_PUNC
msd1792	﻿के\N_NN साथे\N_NN घोड़ा\N_NN पर\PSP सवार\N_NN होके\V_VM फूलकुमारी\N_NNP के\PSP खोजे\V_VM चलल\V_VAUX ।\RD_PUNC
msd1793	रस्ता\N_NN में\PSP एगो\QT_QTC ,\RD_PUNC कम\QT_QTF खोराकी\N_NN नामके\N_NN अदमी\N_NN नोकरी\N_NN खोजे\V_VM जाइत\V_VM मिलल\V_VM ।\RD_PUNC
msd1794	ऊ\PR_PRP पलभर\N_NN में\PSP मन\QT_QTF -\RD_PUNC दू\QT_QTC मन\QT_QTF गटक\V_VM जा\V_VAUX हल\V_VAUX ।\RD_PUNC
msd1795	राजा\N_NN ओक\N_NN अप्पन\PR_PRP नोकर\N_NN रख\V_VM लेलन\N_NN ।\RD_PUNC
msd1796	फिनो\CC_CCD आगे\N_NN बढ़लन\V_VM तो\PR_PRL एगो\QT_QTC कमडेग\N_NN मिलल\V_VM जे\PR_PRL एक\QT_QTC डेग\N_NN में\PSP सात\QT_QTC समुन्दर\N_NN पार\N_NN कर\V_VM जा\V_VAUX हल\V_VAUX ।\RD_PUNC
msd1797	ओहू\N_NN नोकरी\N_NN खोजइत\V_VM हल\V_VAUX ।\RD_PUNC
msd1798	राजा\N_NN ओकरो\PR_PRP रख\V_VM लेलन\V_VAUX ।\RD_PUNC
msd1799	अगाड़ी\N_NN एगो\QT_QTC कमनजर\N_NN मिलल\V_VM ,\RD_PUNC जे\PR_PRL टिल्ला\N_NN पर\PSP से\PSP समुन्दर\N_NN पार\N_NN के\PSP चीज\N_NN देख\V_VM ले\V_VAUX हल\V_VAUX ।\RD_PUNC
msd1800	राजा\N_NN ओकरो\PR_PRP नोकरी\N_NN पर\PSP रख\V_VM लेलन\N_NN ।\RD_PUNC
msd1801	फिनो\CC_CCD एगो\QT_QTC कम\QT_QTF पेसाबी\N_NN मिलल\N_NN जेकर\PR_PRL पेसाब\N_NN से\PSP गाँव\N_NN -\RD_PUNC के\PSP -\RD_PUNC गाँव\N_NN बह\N_NN जा\V_VM हल\V_VAUX राजा\N_NN ओकरो\PR_PRP नोकर\N_NN रख\V_VM लेलन\V_VAUX ।\RD_PUNC
msd1802	इ\N_NN तरी\N_NN छवो\QT_QTC आगे\N_NN बढ़ल\V_VM जाइत\V_VAUX हलन\V_VAUX तो\PR_PRL राजा\N_NN ।\RD_PUNC
msd1803	कमनजर\N_NN से\PSP कहलन\V_VM कि\CC_CCS फुलकुमारी\N_NNP के\PSP महल\N_NN केतना\PR_PRQ दूर\N_NN हे\V_VAUX ।\RD_PUNC
msd1804	ऊ\PR_PRP पेड़\N_NN पर\PSP चढ़के\V_VM देखलक\V_VM तो\PR_PRL कहलक\V_VM कि\CC_CCS अभी\N_NN तीन\QT_QTC समुन्दर\N_NN पार\N_NN हे\V_VAUX ।\RD_PUNC
msd1805	कमडेग\N_NN कहलक\V_VM कि\CC_CCS सब\QT_QTF हमर\PR_PRP कान्हा\N_NN पर\PSP बइठ\V_VM जा\V_VAUX ।\RD_PUNC
msd1806	सबहे\N_NN बइठलन\V_VM तो\PR_PRL कमडोग\N_NN तीन\QT_QTC डेग\N_NN में\PSP फूलकुमारी\N_NNP के\PSP सहर\N_NN में\PSP पहुँचा\V_VM देलक\V_VAUX ।\RD_PUNC
msd1807	उहाँ\DM_DMD के\PSP राजा\N_NN के\PSP हुकुम\N_NN हल\V_VM कि\CC_CCS जे\PR_PRL सात\QT_QTC समुंदर\N_NN पार\N_NN से\PSP मउर\N_NN ला\V_VM देत\V_VAUX आन\V_VAUX हमर\PR_PRP बनावल\N_NN सब\QT_QTF भात\N_NN -\RD_PUNC दाल\N_NN खा\V_VM जायत\V_VAUX ओकरे\PR_PRP से\PSP हम\PR_PRP अप्पन\PR_PRP बेटी\N_NN फुलकुमारी\N_NNP से\PSP सादी\N_NN कर\V_VM देव\V_VM ।\RD_PUNC
msd1808	राजकुमार\N_NN तइयार\N_NN हो\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1809	कमडेग\N_NN तुरते\N_NN मउर\N_NN ला\V_VM देलक\V_VAUX ।\RD_PUNC
msd1810	राजा\N_NN खाना\N_NN के\PSP पहाड़\N_NN तइयार\N_NN कर\V_VM देलन\V_VAUX तो\PR_PRL कमखोराकी\N_NNP पल\N_NN भर\N_NN में\PSP चट\N_NN कर\V_VM गेल\V_VAUX फिनो\CC_CCD माँगलक\V_VM तो\PR_PRL राजा\N_NN समूचे\QT_QTF राज\N_NN के\PSP अनाज\N_NN ला\PSP के\PSP धर\V_VM देलन\V_VAUX ।\RD_PUNC
msd1811	कमखोराकी\N_NNP सब\QT_QTF खा\V_VM के\PSP कहलक\V_VM कि\CC_CCS आउ\CC_CCD हे\V_VM तो\PR_PRL दे\V_VM दीहीं\V_VAUX न\RP_NEG तो\PR_PRL भर\N_NN पेट\N_NN पानीये\N_NN पिआ\V_VM दीहीं\V_VAUX ।\RD_PUNC
msd1812	नोकर\N_NN -\RD_PUNC चाकर\N_NN पानी\N_NN पिआवाइत\V_VM थक\V_VM गेलन\V_VAUX तो\PR_PRL ऊ\PR_PRP कुआँ\N_NN -\RD_PUNC तलाब\N_NN सुखा\N_NN देलक\V_VM ।\RD_PUNC
msd1813	फिन\CC_CCD कम\QT_QTF पेसाबी\N_NN मुते\V_VM लगल\V_VAUX तो\PR_PRL गाँवा\N_NN -\RD_PUNC गिराव\N_NN दहे\V_VM लगल\V_VAUX ।\RD_PUNC
msd1814	गंगाजी\N_NNP नियन\RP_RPD नदी\N_NN के\PSP धारा\N_NN फूट\V_VM गेल\V_VAUX ।\RD_PUNC
msd1815	सब\QT_QTF तबाह\N_NN हो\V_VM गेलन\V_VAUX तो\PR_PRL राजा\N_NN के\PSP बेटा\N_NN गोड़\N_NN -\RD_PUNC हाथ\N_NN पर\PSP के\PSP सब\QT_QTF के\PSP मनौलन\V_VM -\RD_PUNC जुलौलन\V_VM ।\RD_PUNC
msd1816	फिनो\CC_CCD गोड़\N_NN -\RD_PUNC हाथ\N_NN पर\PSP के\PSP राजकुमार\N_NN से\PSP कहलन\V_VM कि\CC_CCS अब\N_NN अपने\PR_PRP नोकर\N_NN सब\QT_QTF के\PSP मना\RP_NEG कर\V_VM देऊ\V_VAUX आउ\CC_CCD फुलकुमारी\N_NNP से\PSP बिआह\N_NN कर\V_VM लेऊ\V_VAUX ।\RD_PUNC
msd1817	तनी\QT_QTF देर\N_NN आउ\CC_CCD न\RP_NEG रोकव\N_NN तो\PR_PRL हमर\PR_PRP सब\QT_QTF परजा\N_NN दहा\V_VM जयतन\V_VAUX ।\RD_PUNC
msd1818	राजकुमार\N_NN सब\QT_QTF नोकर\N_NN के\PSP मना\RP_NEG कर\V_VM देलन\V_VAUX ।\RD_PUNC
msd1819	फिन\CC_CCD चट\N_NN मँड़वा\N_NN -\RD_PUNC पट\N_NN भतवान\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd1820	बिआह\N_NN हो\V_VM गेल\V_VAUX आउ\CC_CCD रोसगदी\N_NN करा\V_VM के\PSP राजकुमार\N_NN तोतवा\N_NN के\PSP बेटी\N_NN आऊ\N_NN फुलकुमारी\N_NNP के\PSP साथे\N_NN घरे\N_NN अयलन\V_VM ।\RD_PUNC
msd1821	महल\N_NN में\PSP अयलन\V_VM तो\PR_PRL मतारी\N_NN बड़ी\JJ खुस\N_NN होलथिन\V_VM ।\RD_PUNC
msd1822	कुछ\QT_QTF दिन\N_NN के\PSP बाद\N_NN तोतवा\N_NN के\PSP बेटी\N_NN कहलक\V_VM कि\CC_CCS देखली\V_VM न\RP_NEG माय\N_NN (\RD_SYM सास\N_NN )\RD_SYM कि\CC_CCS बेटा\N_NN के\PSP सादी\N_NN फूलकुमारी\N_NNP से\PSP करा\V_VM देली\V_VAUX ।\RD_PUNC
msd1823	एकरा\DM_DMD पर\PSP राजकुमार\N_NN कहलन\V_VM कि\CC_CCS तू\PR_PRP ही\RP_RPD का\PR_PRQ हमर\PR_PRP बिआह\N_NN करौलऽ\V_VM हे\V_VAUX ।\RD_PUNC
msd1824	फिन\CC_CCD तोतवा\N_NN के\PSP बेटी\N_NN रूमाल\N_NN से\PSP खोल\N_NN के\PSP उनकर\PR_PRP दाढ़ी\N_NN -\RD_PUNC मोंछ\N_NN -\RD_PUNC नौह\N_NN देखा\V_VM देलक\V_VAUX आउ\CC_CCD कहलक\V_VM कि\CC_CCS एकरा\DM_DMD चीन्ह\V_VM लऽ\V_VAUX ।\RD_PUNC
msd1825	राजकुमार\N_NN लजा\V_VM के\PSP मुँह\N_NN फेर\V_VM लेलन\V_VAUX ।\RD_PUNC
msd1826	एकरा\DM_DMD बाद\N_NN सबे\QT_QTF मिल-जुल\N_NN के\PSP बढ़िया\JJ से\PSP रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1827	﻿राजा\N_NN के\PSP बेटा\N_NN आउ\CC_CCD मेहतर\N_NN के\PSP बेटी\N_NN ।\RD_PUNC
msd1828	आज\N_NN से\PSP बड़ी\JJ दिन\N_NN बीत\N_NN गेल\V_VM ,\RD_PUNC दिल्ली\N_NNP सहर\N_NN भें\N_NN एगो\QT_QTC भारी\JJ राजा\N_NN रहऽ\V_VM हलथी\V_VAUX ।\RD_PUNC
msd1829	राजाजी\N_NN के\PSP बेटा\N_NN बड़ी\JJ बढ़िया\JJ सुन्नर\JJ जवान\N_NN हो\V_VM गेलधिन\V_VAUX हल\V_VAUX ।\RD_PUNC
msd1830	एक\QT_QTC दिन\N_NN ऊ\PR_PRP सैर\N_NN करे\V_VM ला\PSP निकललन\V_VM तो\PR_PRL घूमते-घूमते\V_VM बड़ी\JJ दूर\N_NN के\PSP गांव\N_NN में\PSP चल\V_VM गेलथिन\V_VAUX ।\RD_PUNC
msd1831	ऊ\PR_PRP गांव\N_NN मे\PSP का\PR_PRQ देखलन\V_VM कि\CC_CCS एगो\QT_QTC मेहतर\N_NN के\PSP बेटी\N_NN अप्पन\PR_PRP दुहारी\N_NN पे\N_NN खड़ा\V_VM हे\V_VAUX जेकरा\PR_PRL से\PSP बिजली\N_NN के\PSP समान\N_NN अंजोर\N_NN फैलल\V_VM हेय\V_VAUX ।\RD_PUNC
msd1832	लड़्की\N_NN के\PSP देख\V_VM के\PSP राजा\N_NN के\PSP लइका\N_NN तो\PR_PRL ओहिजे\N_NN बेहोस\N_NN होके\V_VM गिर\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1833	राजा\N_NN के\PSP बेटा\N_NN के\PSP ओइसन\N_NN हालत\N_NN देखके\V_VM भीड़\N_NN लग\V_VM गेल\V_VAUX ।\RD_PUNC
msd1834	जब\PR_PRL राजा\N_NN के\PSP बेटा\N_NN के\PSP होस\N_NN भेल\V_VM तो\PR_PRL कहे\V_VM लगलन\V_VAUX कि\CC_CCS -\RD_PUNC हमरा\PR_PRP के\PSP कछुओ\QT_QTF न\RP_NEG भेल\V_VM ।\RD_PUNC
msd1835	हम\PR_PRP परेम\N_NN बान\N_NN से\PSP होइली\V_VM घायल\V_VM ।\RD_PUNC
msd1836	हमरा\PR_PRP पिंजरा\N_NN के\PSP सुगना\N_NN के\PSP लगलई\V_VM कठोर\N_NN बान\N_NN ।\RD_PUNC
msd1837	दइवा\N_NN पर\PSP लगइली\V_VM आस\N_NN ।\RD_PUNC
msd1838	ओही\DM_DMD निकलिहँऽ\V_VM बान\N_NN ।\RD_PUNC
msd1839	हमरा\PR_PRP के\PSP ओही\DM_DMD दरुआ\N_NN पिलावऽ\V_VM जेकरा\PR_PRL कारन\N_NN भेली\V_VM हम\PR_PRP घायल\N_NN ।\RD_PUNC
msd1840	एतना\QT_QTF बेयान\N_NN सुनते\V_VM सब\QT_QTF जान\V_VM गेलन\V_VAUX कि\CC_CCS राजा\N_NN के\PSP बेटा\N_NN मेहतर\N_NN के\PSP बेटी\N_NN पर\PSP आसिक\N_NN हो\V_VM गेलन\V_VAUX हे\V_VAUX ।\RD_PUNC
msd1841	अब\N_NN तो\PR_PRL सब\QT_QTF लगे\N_NN समझावे\V_VM लगलन\V_VAUX कि\CC_CCS भाय\N_NN देखऽ\V_VM तू\PR_PRP तो\PR_PRL राजा\N_NN के\PSP बेटा\N_NN हऽ\V_VAUX ऊंचा\JJ कुल\N_NN के\PSP हऽ\V_VAUX ,\RD_PUNC आउ\CC_CCD ई\DM_DMI लड़की\N_NN तो\PR_PRL चांड़ाल\N_NN खानदान\N_NN मेहतर\N_NN के\PSP हेय\V_VM ।\RD_PUNC
msd1842	एकरा\DM_DMD मोहब्बत\N_NN में\PSP रउआ\N_NN न\RP_NEG फसूं\V_VM ।\RD_PUNC
msd1843	देखूं\V_VM बाबू\N_NN ,\RD_PUNC ई\DM_DMI धन\N_NN ,\RD_PUNC जवानी\N_NN ,\RD_PUNC मोहब्बत\N_NN आऊ\N_NN मेहमान\N_NN ,\RD_PUNC चारो\QT_QTC चार\QT_QTC दिन\N_NN के\PSP खातिर\N_NN आवऽ\V_VM हथन\V_VAUX आऊ\N_NN फिन\CC_CCD चल\V_VM जा\V_VM हथ\V_VAUX ।\RD_PUNC
msd1844	तू\PR_PRP केकर\PR_PRQ फेरा\N_NN मे\PSP हऽ\V_VM ।\RD_PUNC
msd1845	घरे\N_NN चल\V_VM जाऽ\N_NN ।\RD_PUNC
msd1846	मोहब्बत\N_NN में\PSP बर्बाद\N_NN न\RP_NEG होव\V_VM ।\RD_PUNC
msd1847	ठीके\N_NN कहल\V_VM गेल\V_VAUX हे\V_VAUX -\RD_PUNC सब\QT_QTF दित्र\N_NN न\RP_NEG तोरिया\N_NN फुलाई\V_VM बाबू\N_NN ।\RD_PUNC
msd1848	सब\QT_QTF घइिआ\N_NN न\RP_NEG साबन\N_NN होई\V_VM बाबू\N_NN ।\RD_PUNC
msd1849	सब\QT_QTF दिन\N_NN ना\RP_NEG जबनिया\N_NN रहई\V_VM बाबू\N_NN ।\RD_PUNC
msd1850	सब\QT_QTF दिन\N_NN ना\RP_NEG कोई\PR_PRI जीअई\V_VM बाबू\N_NN ।\RD_PUNC
msd1851	मानी\RP_CL लेहूं\V_VM बतिया\N_NN मोर\N_NN बाबू\N_NN ।\RD_PUNC
msd1852	बाट\N_NN जोहत\V_VM मइया\N_NN -\RD_PUNC बाबा\N_NN तोर\PR_PRP बाबू\N_NN ।\RD_PUNC
msd1853	चली\V_VM जा\V_VAUX अब\N_NN अपन\PR_PRP घर\N_NN बाबू\N_NN ।\RD_PUNC
msd1854	मानी\RP_CL लेहूँ\V_VM बतिया\N_NN हमार\N_NN बाबू\N_NN ।\RD_PUNC
msd1855	छोड़ी\V_VM दऽ\V_VAUX प्रेम\N_NN के\PSP असरबा\N_NN हो\V_VM बाबू\N_NN ।\RD_PUNC
msd1856	दुनियां\N_NN कोई\PR_PRI न\RP_NEG होयी\N_NN केकरो\PR_PRI हो\V_VM बाबू\N_NN ।\RD_PUNC
msd1857	जब\PR_PRL एतना\QT_QTF बात\N_NN लोग\N_NN राजा\N_NN के\PSP बेटा\N_NN के\PSP समझौलन\V_VM तबहियो\PR_PRL उनकर\PR_PRP समझ\V_VM में\PSP कुच्छो\QT_QTF न\RP_NEG आयल\V_VM आउ\CC_CCD मोहब्बत\N_NN में\PSP पड़\V_VM के\PSP ऊ\PR_PRP फिर\N_NN कहे\V_VM लगलन\V_VAUX कि\CC_CCS अगर\CC_CCS ऊ\PR_PRP लड़की\N_NN से\PSP हमर\PR_PRP सादी\N_NN न\RP_NEG होत\V_VM तो\PR_PRL दुआरी\N_NN पर\PSP हम\PR_PRP अप्पन\PR_PRP जान\N_NN दे\V_VM देव\V_VAUX ।\RD_PUNC
msd1858	अपनन्हीन\N_NN जाके\N_NN लड़की\N_NN के\PSP माय-बाप\N_NN से\PSP कह\V_VM के\PSP सादी\N_NN करा\V_VM देऊ\V_VAUX ।\RD_PUNC
msd1859	हमरा\PR_PRP तो\PR_PRL अइसन\RP_RPD अनजान\N_NN से\PSP परेम\N_NN हो\V_VM गेल\V_VAUX हे\V_VAUX कि\CC_CCS फतिंगा\N_NN जर-जर\N_NN के\PSP मरइत\V_VM हेय\V_VAUX आऊ\N_NN दीया\N_NN के\PSP कोई\PR_PRI फिकिरे\N_NN न\RP_NEG करे\V_VM हेय\V_VAUX इ\N_NN दिया\N_NN के\PSP कोई\PR_PRI फिकिरे\N_NN न\RP_NEG हेय\V_VM ।\RD_PUNC
msd1860	ई\DM_DMI सुन\V_VM के\PSP लड़की\N_NN के\PSP मायबाप\N_NN के\PSP भिरू\PSP जाके\V_VM कुछ\QT_QTF लोग\N_NN सब\QT_QTF हाल\N_NN कह\V_VM देलन\V_VAUX ।\RD_PUNC
msd1861	मेहतर\N_NN जाके\V_VM राजा\N_NN के\PSP बेटा\N_NN के\PSP समझावे\V_VM लगल\V_VAUX कि\CC_CCS `\RD_PUNC सरकारा\N_NN अपने\PR_PRP राजा\N_NN के\PSP बेटा\N_NN राजकुमार\N_NN हियऽ\V_VM हम\PR_PRP जात\V_VM के\PSP मेहतर\N_NN नरक\N_NN उठावेओला\N_NN आऊ\N_NN झाड़ू\N_NN चलावेओला\N_NN ही\V_VM ।\RD_PUNC
msd1862	अपने\PR_PRP हमर\PR_PRP बंटी\N_NN से\PSP सादी\N_NN करबऽ\V_VM तो\PR_PRL अपने\PR_PRP के\PSP भी\RP_RPD एही\DM_DMD सब\QT_QTF काम\N_NN करे\V_VM पड़तवऽ\V_VAUX ।\RD_PUNC
msd1863	तू\PR_PRP जातभाई\N_NN से\PSP निकालल\V_VM जयवऽ\V_VAUX ।\RD_PUNC
msd1864	इ\N_NN तरह\RP_RPD मेहतर\N_NN बड़ी\JJ समझौलक\V_VM बाकि\CC_CCD राजा\N_NN के\PSP बेटा\N_NN के\PSP कुच्छो\QT_QTF न\RP_NEG समझ\V_VM में\PSP आयल\V_VM ।\RD_PUNC
msd1865	आखिर\N_NN में\PSP बेचारा\N_NN मेहतर\N_NN का\PR_PRQ करे\V_VM ।\RD_PUNC
msd1866	दूनो\QT_QTC के\PSP सादी\N_NN कर\V_VM देलक\V_VAUX ।\RD_PUNC
msd1867	फिर\N_NN तो\PR_PRL दूनो\QT_QTC में\PSP एतना\QT_QTF परेम\N_NN हो\V_VM गेल\V_VAUX कि\CC_CCS एक\QT_QTC के\PSP बिना\N_NN दोसर\QT_QTO के\PSP रहले\V_VM ना\RP_NEG जाय\V_VAUX ।\RD_PUNC
msd1868	दूनो\QT_QTC खुब\N_NN मउज-मस्ती\N_NN से\PSP रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1869	﻿रहते-रहते\V_VM एक\QT_QTC दिन\N_NN राजा\N_NN के\PSP बेटा\N_NN के\PSP अप्पन\PR_PRP घर\N_NN के\PSP इयाद\N_NN पड़ल\V_VM ।\RD_PUNC
msd1870	ऊ\PR_PRP अप्पन\PR_PRP अउरत\N_NN से\PSP कहलन\V_VM कि\CC_CCS अव\N_NN हम\PR_PRP घर\N_NN जायल\V_VM चाहइत\V_VM ही\V_VAUX ।\RD_PUNC
msd1871	माय-\N_NN पाप\N_NN से\PSP कहऽ\V_VM कि\CC_CCS तोर\PR_PRP विदाई\N_NN कर\V_VM देथुन\V_VAUX ।\RD_PUNC
msd1872	जब\PR_PRL लड़की\N_NN माय-बाप\N_NN से\PSP कहलक\V_VM तो\PR_PRL खुसी-खुसी\N_NN खुब\QT_QTF धन-दउलत\N_NN गहना\N_NN वोगैरह\N_NN देके\V_VM मेहतर\N_NN अप्पन\PR_PRP बेटी\N_NN दमाद\N_NN के\PSP बिदा\N_NN कर\V_VM देलक\V_VAUX ।\RD_PUNC
msd1873	राजा\N_NN के\PSP बेटा\N_NN अप्पन\PR_PRP अउरत\N_NN के\PSP लेके\V_VM घरे\N_NN चल\V_VM देलन\V_VAUX ।\RD_PUNC
msd1874	जब\PR_PRL घर\N_NN के\PSP नजीक\N_NN पहूंचलन\V_VM तो\PR_PRL ऊ\PR_PRP सोचे\V_VM लगलन\V_VAUX कि\CC_CCS हम\PR_PRP तनियक\N_NN सून्नरता\N_NN देख\V_VM के\PSP कुल\N_NN के\PSP दीया\N_NN बुता\V_VM देली\V_VAUX ।\RD_PUNC
msd1875	गावं\N_NN के\PSP लोग\N_NN उाउ\N_NN माय-बाप\N_NN देख\V_VM के\PSP का\PR_PRQ कहतन\V_VM ।\RD_PUNC
msd1876	एह\N_NN से\PSP तो\PR_PRL अच्छा\N_NN हे\V_VM कि\CC_CCS अउरत\N_NN के\PSP मार\V_VM के\PSP कुआ\N_NN में\PSP डाल\V_VM देलन\V_VAUX आऊ\N_NN सब\QT_QTF धन\N_NN लेके\V_VM घरे\N_NN चल\V_VM जाऊ\V_VAUX ।\RD_PUNC
msd1877	जब\PR_PRL राह\N_NN मैं\N_NN ऊ\PR_PRP अउरत\N_NN सूत\V_VM गेल\V_VAUX तब\PR_PRL राजा\N_NN के\PSP बेटा\N_NN ओकर\PR_PRP गला\N_NN भें\N_NN छरी\N_NN मार\V_VM के\PSP ओकरा\PR_PRP कुआं\N_NN में\PSP डाल\V_VM देलन\V_VAUX आऊ\N_NN सब\QT_QTF धन\N_NN लेके\V_VM घरे\N_NN पहूंचलन\V_VM ।\RD_PUNC
msd1878	माय-बाप\N_NN कहलथिन\V_VM कि\CC_CCS बेटा\N_NN हमनी\PR_PRP बड़ी\JJ दिन\N_NN से\PSP तोर\PR_PRP असरा\N_NN देखइत\V_VM हली\V_VAUX ।\RD_PUNC
msd1879	बेटा\N_NN कहलन\V_VM कि\CC_CCS हमरा\PR_PRP एगो\QT_QTC बड़ी\JJ भारी\N_NN राजा\N_NN ही\RP_RPD नोकरी\N_NN लग\V_VM गेल\V_VAUX हल\V_VAUX ।\RD_PUNC
msd1880	उहइं\N_NN हम\PR_PRP काम\N_NN करइत\V_VM हिअऽ\V_VAUX ।\RD_PUNC
msd1881	अब\N_NN राजा\N_NN के\PSP बेटा\N_NN के\PSP छोड़\V_VM के\PSP ऊ\PR_PRP औरत\N_NN पर\PSP आवऽ\V_VM ।\RD_PUNC
msd1882	ऊ\PR_PRP औरत\N_NN कुआं\N_NN में\PSP गिरल\V_VM तो\PR_PRL ओकरा\PR_PRP में\PSP एगो\QT_QTC लकड़ी\N_NN के\PSP कुंडा\N_NN गिरल\V_VM हल\V_VAUX ,\RD_PUNC ओकरे\PR_PRP पकड़\V_VM के\PSP ऊ\PR_PRP बइठ\V_VM गेल\V_VAUX ।\RD_PUNC
msd1883	एगो\QT_QTC राही\N_NN पानी\N_NN खीचे\V_VM ला\PSP बाल्टी\N_NN डाललक\V_VM तो\PR_PRL ऊ\PR_PRP औरत\N_NN ओकरा\PR_PRP पकड़\V_VM लेलक\V_VAUX ।\RD_PUNC
msd1884	ऊ\PR_PRP इन्सान\N_NN बेचारा\N_NN अउरत\N_NN के\PSP बाहर\N_NN निकाल\V_VM के\PSP हाल\N_NN पूछलक\V_VM तो\PR_PRL अउरत\N_NN अप्पन\PR_PRP पति\N_NN के\PSP निरदोस\N_NN बता\V_VM के\PSP कहलक\V_VM कि\CC_CCS हम\PR_PRP अप्पन\PR_PRP मरद\N_NN साथे\N_NN ससुरारी\N_NN जाइत\V_VM हली\V_VAUX कि\CC_CCS इहां\N_NN पर\PSP चोर\N_NN सब\QT_QTF धन\N_NN ले\V_VM लेलन\V_VAUX आाऊ\N_NN हमरा\PR_PRP मार\V_VM के\PSP कुआं\N_NN में\PSP डाल\V_VM देलन\V_VAUX ।\RD_PUNC
msd1885	हमर\PR_PRP स्यामीजी\N_NN के\PSP का\PR_PRQ कयलन\V_VM से\PSP कोई\PR_PRI पता\N_NN न\RP_NEG ह\V_VM ।\RD_PUNC
msd1886	ऊ\PR_PRP राही\N_NN अउरत\N_NN के\PSP नैहर\N_NN पहंचा\V_VM देलन\V_VAUX ।\RD_PUNC
msd1887	तो\PR_PRL बाप-मतारी\N_NN पुछलथिन\V_VM कि\CC_CCS इ\N_NN हाल\N_NN तोर\PR_PRP कइसे\PR_PRQ भेलवऽ\V_VM ।\RD_PUNC
msd1888	बेटि\N_NN पति\N_NN के\PSP निर्दोस\N_NN बता\V_VM के\PSP रहगीर\N_NN से\PSP जे\PR_PRL हाल\N_NN कहलक\V_VM हल\V_VAUX से\PSP ही\RP_RPD सव\N_NN कह\V_VM सुनौलक\V_VM ।\RD_PUNC
msd1889	बाप-माय\N_NN रो-कलप\V_VM के\PSP संतोस\N_NN कर\V_VM लेलन\V_VAUX आउ\CC_CCD बेटी\N_NN कं\N_NN दवा-दारू\N_NN कराके\V_VM भला-चंगा\N_NN करा\V_VM लेलन\V_VAUX ।\RD_PUNC
