ID	Value
msd3341	सरकार\N_NN के\PSP बात\N_NN हम\PR_PRP हियो\V_VM तो\PR_PRL कउन\PR_PRQ ले\V_VM जायत\V_VAUX ।\RD_PUNC
msd3342	जब\PR_PRL चारो\QT_QTC बुड़की\N_NN मारलन\V_VM तो\PR_PRL गते\RB नउवा\N_NN सब\QT_QTF कपड़ा\N_NN -\RD_PUNC लत्ता\N_NN ले\V_VM के\V_VAUX भाग\V_VAUX गेल\V_VAUX ।\RD_PUNC
msd3343	जाड़ा\N_NN के\PSP दिन\N_NN हल\V_VM जब\PR_PRL ओहनी\PR_PRP जल्दी\RB में\PSP पोखरा\N_NN से\PSP निकललन\V_VM तो\PR_PRL देखइत\V_VM हथ\V_VAUX कि\CC_CCS सभे\QT_QTF पोसाक\N_NN लेके\V_VM नउवा\N_NN भाग\V_VM गेल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3344	सब\QT_QTF समझ\N_NN गेलन\V_VM कि\CC_CCS ओही\DM_DMD छउेड़ा\N_NN चोर\N_NN हल\V_VM ।\RD_PUNC
msd3345	बेचारे\N_NN जाड़ा\N_NN के\PSP मारे\V_VM उहुंहुं\N_NN -\RD_PUNC छहुंहुं\N_NN करइत\V_VM घरे\N_NN अयलन\V_VM ।\RD_PUNC
msd3346	दुहारी\N_NN पर\PSP आन\V_VM के\V_VAUX खोल\V_VAUX केवाड़ी\N_NN उहुंहुं-\N_NN उहुंहुं\N_NN बोले\V_VM लगलन\V_VAUX ।\RD_PUNC
msd3347	एतना\QT_QTF सुन\V_VM के\V_VAUX ओहनी\PR_PRP के\PSP अउरत\N_NN खमझ\N_NN गेलन\V_VM कि\CC_CCS ठीके\N_NN ठकठकिया\N_NN कहइत\V_VM हल\V_VAUX कि\CC_CCS भृत\N_NN अयतो\V_VM ।\RD_PUNC
msd3348	से\CC_CCD पहुंचिये\V_VM गेल\V_VAUX ।\RD_PUNC
msd3349	हदे-फदे\RB मिट्टी\N_NN के\PSP तेल\N_NN में\PSP लुगा\N_NN बोथ\V_VM के\V_VAUX लुकवारी\N_NN बान्हलन\V_VM आउ\CC_CCD आग\N_NN धरा\V_VM देलन\V_VAUX ।\RD_PUNC
msd3350	केवाड़ी\N_NN खोल\V_VM के\V_VAUX धड़ा-धड़\RB फटा-फट\RB कपार\N_NN पर\PSP मारे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd3351	﻿जब\PR_PRL सब\QT_QTF बेहोस\N_NN होके\V_VM गिर\V_VAUX गेलन\V_VAUX तो\PR_PRL देखइत\V_VM हथ\V_VAUX कि\CC_CCS हाय\RP_INJ रे\RP_INJ राम\N_NN ई\DM_DMI सब\QT_QTF तो\PR_PRL हमरे\PR_PRP घरे\N_NN के\PSP अदमी\N_NN हथ\V_VM ।\RD_PUNC
msd3352	सबेरे\N_NN समुचा\QT_QTF सहर\N_NN में\PSP कुहराम\N_NN मच\V_VM गेल\V_VAUX कि\CC_CCS छउंड़ा\N_NN चोर\N_NN चारो\QT_QTC पहरेदार\N_NN के\PSP बड़ी\JJ बेदम\N_NN कर\V_VM देलक\V_VAUX हे\V_VAUX आउ\CC_CCD फजीहत\N_NN भी\RP_RPD ।\RD_PUNC
msd3353	एकरे\DM_DMD से\PSP डरे\N_NN कोई\PR_PRI भी\RP_RPD ओकरा\PR_PRP पकड़े\V_VM ला\PSP बीड़ा\N_NN उठावेके\V_VM न\RP_NEG गछे\V_VM हे\V_VAUX ।\RD_PUNC
msd3354	एगो\QT_QTC लाला\N_NN जी\N_NN हलन\V_VM से\PSP ओही\DM_DMD गछलन\V_VM ।\RD_PUNC
msd3355	छउंड़ा\N_NN चोर\N_NN बेसवा\N_NN से\PSP पुछलक\V_VM कि\CC_CCS आज\N_NN केकर\PR_PRQ डयूटि\N_NN हेय\V_VM ।\RD_PUNC
msd3356	बेसवा\N_NN कहलक\V_VM कि\CC_CCS एगो\QT_QTC लाला\N_NN जी\N_NN हथुन\V_VM ओही\DM_DMD तोरा\PR_PRP पकड़े\V_VM खातिर\PSP बीड़ा\N_NN उठवले\V_VM हथुन\V_VAUX ।\RD_PUNC
msd3357	बीड़ा\N_NN में\PSP पांच\QT_QTC सौ\QT_QTC रुपेया\N_NN इनाम\N_NN हल\V_VM ।\RD_PUNC
msd3358	लाला\N_NN जी\N_NN के\PSP लड़की\N_NN के\PSP रोसगदी\N_NN हल\V_VM ।\RD_PUNC
msd3359	एही\DM_DMD के\PSP लालच\N_NN में\PSP ऊ\PR_PRP बीड़ा\N_NN उठवले\V_VM हलन\V_VAUX ।\RD_PUNC
msd3360	रोसगददीं\N_NN के\PSP दू\QT_QTC दिन\N_NN बनल\V_VM हल\V_VAUX ।\RD_PUNC
msd3361	एतना\QT_QTF सुन\V_VM के\V_VAUX छउड़ा\N_NN चोर\N_NN का\PR_PRQ कयलक\V_VM कि\CC_CCS सुट-बूट\N_NN पहन\V_VM लेलक\V_VM आउ\CC_CCD नउवा\N_NN -\RD_PUNC कहार\N_NN से\PSP मांग\V_VM के\V_VAUX पालकी\N_NN सजवलक\V_VM ।\RD_PUNC
msd3362	जब\PR_PRL साम\N_NN हो\V_VM गेल\V_VAUX तो\PR_PRL ऊ\PR_PRP लाला\N_NN जी\N_NN के\PSP दुहारी\N_NN पर\PSP गेल\V_VM ।\RD_PUNC
msd3363	लाला\N_NN जी\N_NN समझलन\V_VM कि\CC_CCS हमर\PR_PRP दमाद\N_NN आ\V_VM गेलन\V_VAUX हे\V_VAUX ।\RD_PUNC
msd3364	फिन\CC_CCD तो\PR_PRL लाला\N_NN जी\N_NN ओकरा\PR_PRP कहवां\PR_PRQ उठाऊँ\V_VM कहवाँ\PR_PRQ बइठाऊं\V_VM सोचइत\V_VAUX सोआगत\N_NN कयलन\V_VM ।\RD_PUNC
msd3365	सबहे\QT_QTF काम\N_NN जल्दी\RB -\RD_PUNC जल्दी\RB करके\V_VM छउड़ा\N_NN चोर\N_NN से\PSP कहलन\V_VM कि\CC_CCS हम\PR_PRP जाइत\V_VM ही\V_VAUX डिउटी\N_NN पर\PSP ।\RD_PUNC
msd3366	लाला\N_NN जी\N_NN पूछलन\V_VM कि\CC_CCS केकरा\PR_PRQ पकड़ेला\V_VM हेऽ\V_VAUX ।\RD_PUNC
msd3367	अपने\PR_PRP खाके\V_VM अराम\N_NN करऊ\V_VM ।\RD_PUNC
msd3368	एतना\QT_QTF कहके\V_VM लाला\N_NN जी\N_NN चल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd3369	इहवां\DM_DMD जब\PR_PRL छउड़ा\N_NN चोर\N_NN के\PSP कोहबर\N_NN मिलल\V_VM तो\PR_PRL लाला\N_NN जी\N_NN के\PSP बेटी\N_NN खुब\RP_INTF सज-धजके\V_VM आयल\V_VAUX आउ\CC_CCD पलंग\N_NN पर\PSP जब\PR_PRL सुते\V_VM लगल\V_VAUX तो\PR_PRL छउड़ा-चोर\N_NN कहलक\V_VM कि\CC_CCS का\PR_PRQ हेला\V_VM ढेर\QT_QTF मानी\RP_CL गहना\N_NN पाती\N_NN पहेन\V_VM के\V_VAUX सुतइत\V_VAUX हऽ\V_VAUX ।\RD_PUNC
msd3370	सुते\N_NN मे\PSP असिआर\N_NN होतव\V_VM ।\RD_PUNC
msd3371	से\PSP निकाल\N_NN के\PSP कपार\N_NN तर\PSP रख\V_VM के\PSP सुतलऽ\V_VM ।\RD_PUNC
msd3372	बेचारी\N_NN सबहे\QT_QTF गहना-पांती\N_NN निकाल\V_VM के\V_VAUX सिरहाना\N_NN रख\V_VM देलक\V_VAUX ।\RD_PUNC
msd3373	रात\N_NN में\PSP ऐस-मौज\N_NN दुनो\QT_QTC कयलन\V_VM ।\RD_PUNC
msd3374	जब\PR_PRL लड़की\N_NN के\PSP खुब\RP_INTF नीन\N_NN आ\V_VM गेल\V_VAUX तब\PR_PRL छउड़ा\N_NN चोर\N_NN लड़की\N_NN के\PSP चोली\N_NN खोल\V_VM के\V_VAUX निकाल\V_VM देलक\V_VAUX आउ\CC_CCD लुगा\N_NN खोल\V_VM के\V_VAUX ओही\DM_DMD लुगा\N_NN से\PSP चारो\QT_QTC गोड़\N_NN पउवा\N_NN -\RD_PUNC पाटी\N_NN में\PSP बांध\V_VM देलक\V_VAUX ।\RD_PUNC
msd3375	उहवाँ\DM_DMD से\PSP सबहे\QT_QTF गहना-पाती\N_NN लेके\V_VM ऊ\PR_PRP चल\V_VM आयल\V_VAUX ।\RD_PUNC
msd3376	जब\PR_PRL सुबह\N_NN होल\V_VM तो\PR_PRL लड़की\N_NN के\PSP माय\N_NN बढ़नी\N_NN से\PSP बहारइत\V_VM हल\V_VAUX तो\PR_PRL देखइत\V_VM हे\V_VAUX कि\CC_CCS अभी\RB तक\RP_RPD बेटी\N_NN उठल\V_VM न\RP_NEG हेयऽ\V_VAUX आउ\CC_CCD किरीन\N_NN फूट\V_VM गेलहेऽ\V_VAUX ।\RD_PUNC
msd3377	जाके\V_VM कहलक\V_VAUX कि\CC_CCS बेटी\N_NN उठऽ\V_VM नऽ\RP_NEG ।\RD_PUNC
msd3378	किरीन\N_NN फुट\V_VM गेलवऽ\V_VAUX आउ\CC_CCD बिहान\N_NN हो\V_VM गेलवऽ\V_VAUX ।\RD_PUNC
msd3379	त\CC_CCD बेटी\N_NN बोलल\V_VM कि\CC_CCS तोर\PR_PRP बेटी\N_NN के\PSP हालत\V_VM त\RP_RPD बेहालत\N_NN होयल\V_VM हेयऽ\V_VAUX ।\RD_PUNC
msd3380	जब\PR_PRL माय\N_NN गते\RB केबाड़ी\N_NN खोललक\V_VM तो\RP_RPD सब\QT_QTF तमासा\N_NN देख\V_VM के\V_VAUX कहलक\V_VAUX कि\CC_CCS नतिया\N_NN छउड़ा\N_NN चोर\N_NN नया\JJ तमासा\N_NN करके\V_VM चल\V_VAUX गेलउ\V_VAUX ।\RD_PUNC
msd3381	समूचे\QT_QTF सहर\N_NN में\PSP हो-हल्ला\N_NN मच\V_VM गेल\V_VAUX ।\RD_PUNC
msd3382	अब\RB कोई\PR_PRI न\RP_NEG बीड़ा\N_NN उठावे\V_VM या\CC_CCD तो\RP_RPD राजा\N_NN कहलन\V_VM कि\CC_CCS अब\RB हमहीं\N_NN छउड़ा\N_NN चोर\N_NN के\PSP पकड़व\V_VM ।\RD_PUNC
msd3383	हमरे\PR_PRP हाथ\N_NN में\PSP मीसी\JJ तलवार\N_NN आउ\CC_CCD सामकरन\JJ घोड़ा\N_NN रहत\V_VM तो\PR_PRL कइसे\PR_PRQ चोरावत\V_VM ।\RD_PUNC
msd3384	एन्ने\DM_DMD फिनो\CC_CCD छउड़ा\N_NN चोर\N_NN बेसबा\N_NN से\PSP बूछलक\V_VM तो\PR_PRL बेसवा\N_NN बतौलक\V_VM कि\CC_CCS आज\N_NN राजा\N_NN अपने\PR_PRP से\PSP मीसी\JJ तलवार\N_NN लेके\V_VM आउ\CC_CCD सामकरन\JJ घोड़ा\N_NN पर\PSP चढ़के\V_VM पहरा\N_NN देतन\V_VM ।\RD_PUNC
msd3385	एतना\QT_QTF सुनके\V_VM ऊ\PR_PRP कहलक\V_VM कि\CC_CCS हमरा\PR_PRP एगो\QT_QTC जांता\N_NN आउ\CC_CCD एक\QT_QTC मन\RP_CL कोदों\N_NN मंगा\V_VM दऽ\V_VAUX ।\RD_PUNC
msd3386	आउ\CC_CCD खूब\QT_QTF फटल-चिटल\JJ लुगा\N_NN -\RD_PUNC गुदरी\N_NN ।\RD_PUNC
msd3387	आज\N_NN हम\PR_PRP बुढ़िया\N_NN बन\V_VM के\V_VAUX सहर\N_NN के\PSP चउराहा\N_NN पर\PSP कोदो\N_NN दरव\V_VM ।\RD_PUNC
msd3388	ऊ\PR_PRP सबहे\QT_QTF चीज\N_NN मांगलक\V_VM आउ\CC_CCD साँझ\N_NN में\PSP बुढ़िया\N_NN के\PSP भेस\N_NN में\PSP ओही\DM_DMD चउराहा\N_NN पर\PSP कोदो\N_NN दरइत\V_VM हल\V_VAUX तो\PR_PRL राजा\N_NN ओने\DM_DMD से\PSP तीन\QT_QTC -\RD_PUNC चार\QT_QTC बेर\N_NN सामकरन\JJ घोड़ा\N_NN पर\PSP चढ़ल\JJ तेजी\RB से\PSP दउड़ल\V_VM चल\V_VAUX अयलन\V_VAUX आउ\CC_CCD आके\V_VM बुढ़िया\N_NN से\PSP पूछलन\V_VM -\RD_PUNC अगे\RP_INJ बुढ़िया\N_NN तू\PR_PRP तो\PR_PRL एहिजा\DM_DMD कखनिये\N_NN से\PSP दरइत\V_VM हें\V_VAUX एने\DM_DMD कोई\PR_PRI अदमी-उदमी\N_NN भी\RP_RPD आवइत\V_VM -\RD_PUNC जाइत\V_VM देखले\V_VAUX हेंऽ\V_VAUX ।\RD_PUNC
msd3389	बुढ़िया\N_NN कहलक\V_VM कि\CC_CCS हां\N_NN बबुआ\N_NN जब\PR_PRL अपने\PR_PRP एन्ने\DM_DMD से\PSP ओन्ने\DM_DMD चल\V_VM जा\V_VAUX हऽ\V_VAUX तऽ\CC_CCS ।\RD_PUNC 
