Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,expensive,inform,area,south
BOT,"Su tame kahyu ke tame centre of town ma restaurant shodhi rahya chho ?
",expl-conf,area,centre
HUMAN,expensive,inform,area,south
BOT,"Sorry su tamne expensive price range ma athva moderate price range ma kaipan gamse ?
",select,pricerange,moderate
HUMAN,korean food expensive,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul chhe ek mahan restaurant je expensive korean food serve kare centre of town ma
",inform,area,centre
HUMAN,phone number,ack,,
BOT,"little_seoul ek mahan restaurant chhe
",offer,name,little seoul
HUMAN,phone number,ack,,
BOT,"little_seoul na phone number little_seoul_phone che .
",inform,phone,01223 308681
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,west part of town ma barbecue food .,inform,area,west
BOT,"Su tame kahyu ke tame west of town ma restaurant shodhi rahya chho ?
",expl-conf,area,west
HUMAN,haan,request,slot,addr
BOT,"Sorry , pan barbeque food parosati koi restaurant nathi
",canthelp,food,barbeque
HUMAN,vietnamese,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ek sundar place chhe west part of town ma je tasty vietnamese food serve kare
",inform,area,west
HUMAN,phone number,ack,,
BOT,"thanh_binh ek mahan restaurant chhe
",offer,name,thanh binh
HUMAN,phone number,ack,,
BOT,"thanh_binh na phone number thanh_binh_phone che .
",inform,phone,01223 362456
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,east part of town ma expensive restaurant,inform,area,east
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,kai pan type no food,inform,food,dontcare
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"rajmahal chhe ek sundar place east part of town ma
",inform,area,east
HUMAN,price range,repeat,,
BOT,"rajmahal chhe moderate price range ma
",inform,pricerange,moderate
HUMAN,expensive,inform,area,south
BOT,"rajmahal ek mahan restaurant chhe
",offer,name,rajmahal
HUMAN,east part of town ma expensive restaurant,inform,area,east
BOT,"Sorry su tamne moderate price range ma koi game chhe athva tamne koi parvah nathi .
",select,pricerange,dontcare
HUMAN,expensive,inform,area,south
BOT,"yu_garden chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,phone number,ack,,
BOT,"yu_garden ek mahan restaurant chhe
",offer,name,yu garden
HUMAN,phone number,ack,,
BOT,"yu_garden na phone number yu_garden_phone che .
",inform,phone,01223 248882
HUMAN,food na parakar,request,slot,area
BOT,"yu_garden serve kare chhe chinese food
",inform,food,chinese
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hun moderately priced restaurant jou chu ane ee,inform,area,north
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,Te Moroccan food serve jote .,inform,area,east
BOT,"Sorry , pan moroccan food parosati koi restaurant nathi
",canthelp,food,moroccan
HUMAN,turkish prakar na food vishe su chhe,inform,food,turkish
HUMAN,<SILENCE>,silence,,
BOT,"hotel_du_vin_and_bistro chhe moderate price range ma
",inform,pricerange,moderate
HUMAN,Sun hum venue na address lai sakun ?,inform,name,venue
BOT,"Sure , hotel_du_vin_and_bistro ich hotel_du_vin_and_bistro_address ma che .
",inform,phone,01223 227330
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe ek restaurant west part of town ma je serve kare te sodho,inform,area,west
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,turkish food,inform,food,turkish
BOT,"sorry pan west of town ma turkish restaurant nathi
",canthelp,"food, area","turkish, west"
HUMAN,Kevi rite center vise,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"meze_bar_restaurant ek sundar place chhe centre part of town ma je tasty turkish food serve kare
",inform,area,centre
HUMAN,Su mari pase address ane price range chhe please,request,slot,addr
BOT,"Sure , meze_bar_restaurant ich meze_bar_restaurant_address ma che .
",offer,name,meze bar restaurant
HUMAN,Thank you .,repeat,,
BOT,"meze_bar_restaurant ek mahan restaurant chhe
",offer,name,meze bar restaurant
HUMAN,good bye,ack,,
BOT,"efes_restaurant ek sundar place chhe centre part of town ma je tasty turkish food serve kare
",inform,area,centre
HUMAN,ane su chhe price range,request,slot,addr
BOT,"efes_restaurant chhe moderate price range ma
",inform,pricerange,moderate
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu joe rahyo chhu ek restaurant center ma mate,inform,area,east
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,mediterranean food,inform,food,mediterranean
HUMAN,<SILENCE>,silence,,
BOT,"the_gardenia ek sundar place chhe centre part of town ma je tasty mediterranean food serve kare
",inform,area,centre
HUMAN,Su mari pase chhe sarnama ane phone number,request,slot,addr
BOT,"Sure , the_gardenia ich the_gardenia_address ma che .
",inform,addr,2 rose crescent city centre
HUMAN,Su mari pase chhe phone number .,request,slot,phone
BOT,"the_gardenia na phone number the_gardenia_phone che .
",inform,phone,01223 356354
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu north ma sadharan price vali restaurant sodhi rahyo chhu,inform,pricerange,moderate
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,mhare nathi paidi .,ack,,
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok chhe ek sundar place north town ma ane moderate price chhe
",inform,area,north
HUMAN,su hu phone number ane type of venue melvi saku,request,slot,phone
BOT,"golden_wok na phone number golden_wok_phone che .
",inform,phone,01223 350688
HUMAN,ane food no type,inform,food,dontcare
BOT,"golden_wok serve kare chhe chinese food
",inform,food,chinese
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe ek restaurant koipan area ma,inform,area,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,international food,inform,food,international
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock serve kare chhe international food cheap price range ma
",inform,pricerange,cheap
HUMAN,Address,ack,,
BOT,"Sure , the_missing_sock ich the_missing_sock_address ma che .
",inform,phone,01223 812660
HUMAN,phone number,ack,,
BOT,"the_missing_sock na phone number the_missing_sock_phone che .
",inform,phone,01223 812660
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,indian food,inform,food,indian
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,south town,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,indian,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"taj_tandoori ek sundar place chhe south part of town ma je tasty indian food serve kare
",inform,area,south
HUMAN,koipan bija,affirm,,
BOT,"Sorry , pan south of town ma biji koi indian restaurant nathi
",canthelp.exception,name,taj tandoori
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , taj_tandoori ich taj_tandoori_address ma che .
",inform,phone,01223 412299
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,uh korean FOOD,inform,food,korean
BOT,"Sorry , pan creative food parosati koi restaurant nathi
",canthelp,food,creative
HUMAN,korean food,inform,food,korean
BOT,"sorry , tame creative or korean food joye che ?
",select,food,korean
HUMAN,korean,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul serve kare chhe korean food
",inform,food,korean
HUMAN,Address,ack,,
BOT,"Sure , little_seoul ich little_seoul_address ma che .
",inform,phone,01223 308681
HUMAN,phone number,ack,,
BOT,"little_seoul na phone number little_seoul_phone che .
",inform,phone,01223 308681
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,east,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock chhe ek sundar place east town ma ane cheap price chhe
",inform,area,east
HUMAN,phone number,ack,,
BOT,"the_missing_sock na phone number the_missing_sock_phone che .
",inform,phone,01223 812660
HUMAN,Jahirat,inform,area,west
BOT,"the_missing_sock ek mahan restaurant chhe
",offer,name,the missing sock
HUMAN,Address,ack,,
BOT,"Sure , the_missing_sock ich the_missing_sock_address ma che .
",inform,phone,01223 812660
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,cheap,inform,pricerange,cheap
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,koi,inform,food,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,mediterranean,inform,food,mediterranean
HUMAN,<SILENCE>,silence,,
BOT,"the_gardenia serve kare chhe mediterranean food cheap price range ma
",inform,pricerange,cheap
HUMAN,phone,negate,,
BOT,"the_gardenia ek mahan restaurant chhe
",offer,name,the gardenia
HUMAN,Address,ack,,
BOT,"Sure , the_gardenia ich the_gardenia_address ma che .
",inform,addr,2 rose crescent city centre
HUMAN,phone number,ack,,
BOT,"the_gardenia na phone number the_gardenia_phone che .
",inform,phone,01223 356354
HUMAN,goodbye,ack,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,expensive,inform,area,south
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,kai pan,inform,this,dontcare
BOT,"Tame game te prakar nu food parosati restaurant shodhi rahya chho , right ?
",expl-conf,food,dontcare
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"sitar_tandoori chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,Address,ack,,
BOT,"Sure , sitar_tandoori ich sitar_tandoori_address ma che .
",inform,phone,01223 249955
HUMAN,food na parakar,request,slot,area
BOT,"sitar_tandoori serve kare chhe indian food
",inform,food,indian
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,expensive restaurant,inform,area,south
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,koi,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"sitar_tandoori chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,koipan bija,affirm,,
BOT,"pipasha_restaurant chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,food,thankyou,,
BOT,"yu_garden chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,food,thankyou,,
BOT,"royal_standard chhe ek sundar place east town ma ane expensive price chhe
",inform,area,east
HUMAN,phone number,ack,,
BOT,"royal_standard ek mahan restaurant chhe
",offer,name,royal standard
HUMAN,phone number,ack,,
BOT,"royal_standard na phone number royal_standard_phone che .
",inform,phone,01223 247877
HUMAN,food na parakar,request,slot,area
BOT,"royal_standard serve kare chhe gastropub food
",inform,food,gastropub
HUMAN,thank you goodbye,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,south,inform,area,south
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,south,inform,area,south
BOT,"Su tame kahyu ke tame south of town ma restaurant shodhi rahya chho ?
",expl-conf,area,south
HUMAN,haan,request,slot,addr
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,creative food,inform,food,creative
BOT,"Sorry , pan creative food parosati koi restaurant nathi
",canthelp,food,creative
HUMAN,chinese food,reqalts,,
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,koi,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ek sundar place chhe south part of town ma je tasty chinese food serve kare
",inform,area,south
HUMAN,Address,ack,,
BOT,"Sure , the_lucky_star ich the_lucky_star_address ma che .
",inform,phone,01223 244277
HUMAN,price range,repeat,,
BOT,"the_lucky_star chhe cheap price range ma
",inform,pricerange,cheap
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,expensive restaurant,inform,area,south
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,koi,inform,food,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,european food,inform,food,european
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe serve kare chhe european food expensive price range ma
",inform,pricerange,expensive
HUMAN,Address,ack,,
BOT,"Sure , michaelhouse_cafe ich michaelhouse_cafe_address ma che .
",inform,phone,01223 309147
HUMAN,phone number,ack,,
BOT,"michaelhouse_cafe na phone number michaelhouse_cafe_phone che .
",inform,phone,01223 309147
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mare south part of town cheap restaurant sodhvi chhe,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Te koi babat nathi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos chhe ek sundar place south town ma ane cheap price chhe
",inform,area,south
HUMAN,Shu hu address phone number ane post code lai saku chu,request,slot,phone
BOT,"nandos na phone number nandos_phone che .
",inform,phone,01223 327908
HUMAN,Ane mane post code joiye che .,inform,area,south
BOT,"nandos no post code chhe nandos_post_code .
",inform,postcode,c.b 1
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Mare south part of town ma restaurant sodhvu che .,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,portuguese vishe su chhe,reqalts,,
BOT,"Sorry , pan polynesian food parosati koi restaurant nathi
",canthelp,food,polynesian
HUMAN,portuguese food vishe ?,inform,food,portuguese
HUMAN,<SILENCE>,silence,,
BOT,"nandos ek sundar place chhe south part of town ma je tasty portuguese food serve kare
",inform,area,south
HUMAN,Shu hu phone number ane address lai saku chu ?,request,slot,phone
BOT,"nandos na phone number nandos_phone che .
",inform,phone,01223 327908
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu moderate price restaurant sodhi rahyo chhu,inform,area,south
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,jo chinese khavanu serve kare,inform,food,chinese
HUMAN,<SILENCE>,silence,,
BOT,"jinling_noodle_bar serve kare chhe chinese food moderate price range ma
",inform,pricerange,moderate
HUMAN,Sun hum address lai sakun ?,request,slot,addr
BOT,"Sure , jinling_noodle_bar ich jinling_noodle_bar_address ma che .
",inform,phone,01223 566188
HUMAN,phone number and post code,request,slot,postcode
BOT,"jinling_noodle_bar na phone number jinling_noodle_bar_phone che .
",inform,phone,01223 566188
HUMAN,Sun hum address lai sakun ?,request,slot,addr
BOT,"Sure , jinling_noodle_bar ich jinling_noodle_bar_address ma che .
",inform,phone,01223 566188
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,romanian food ni seva ape tevi,inform,food,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Romanian,inform,area,south
BOT,"Sorry pan romanian food parosati koi restaurant nathi
",canthelp,food,romanian
HUMAN,thai food vishe ?,confirm,food,thai
HUMAN,<SILENCE>,silence,,
BOT,"zizzi_cambridge chhe ek sundar place centre part of town ma
",inform,area,centre
HUMAN,su te serve kare chhe thai food,ack,,
BOT,"Tame thai restaurant shodhi rahya chho right ?
",expl-conf,food,thai
HUMAN,sachu,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"bangkok_city ek sundar place chhe centre part of town ma je tasty thai food serve kare
",inform,area,centre
HUMAN,Shu hu address ane phone number lai saku chu ?,request,slot,addr
BOT,"Sure , bangkok_city ich bangkok_city_address ma che .
",inform,addr,24 green street city centre
HUMAN,ane phone number,inform,food,spanish
BOT,"bangkok_city na phone number bangkok_city_phone che .
",inform,phone,01223 354382
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,italian,inform,food,italian
BOT,"sorry , pan indonesian food serve karwa wala koi pan restaurant nathi .
",canthelp,food,indonesian
HUMAN,north,inform,area,north
BOT,"tame indonesian restaurant shodhi rahya chho sachu ?
",expl-conf,food,indonesian
HUMAN,Thank you .,repeat,,
BOT,"sorry , pan indonesian food serve karwa wala koi pan restaurant nathi .
",canthelp,food,indonesian
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"Su tame kahyu ke tame north of town ma restaurant shodhi rahya chho ?
",expl-conf,area,north
HUMAN,haan,request,slot,addr
BOT,"tame indonesian restaurant shodhi rahya chho sachu ?
",expl-conf,food,indonesian
HUMAN,na,affirm,,
BOT,"sorry , pan indonesian food serve karwa wala koi pan restaurant nathi .
",canthelp,food,indonesian
HUMAN,chinta nathi koi,inform,this,dontcare
BOT,"sorry hu thodo confuse chu; meharbani kari ne tame fari thi bolo tame su shodhi rahya chho
",repeat,,
HUMAN,italian food,inform,food,italian
BOT,"tame indonesian restaurant shodhi rahya chho sachu ?
",expl-conf,food,indonesian
HUMAN,mane kae farak nathi padto,inform,this,dontcare
BOT,"sorry , pan indonesian food serve karwa wala koi pan restaurant nathi .
",canthelp,food,indonesian
HUMAN,worthless system,reqalts,,
BOT,"Su tame kahyu ke tame north of town ma restaurant shodhi rahya chho ?
",expl-conf,area,north
HUMAN,haan,request,slot,addr
BOT,"tame indonesian restaurant shodhi rahya chho sachu ?
",expl-conf,food,indonesian
HUMAN,chinta nathi koi,inform,this,dontcare
BOT,"sorry , pan indonesian food serve karwa wala koi pan restaurant nathi .
",canthelp,food,indonesian
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,haan,request,slot,addr
BOT,"Sorry su tamne moderate price range ma athva cheap price range ma kaipan gamse ?
",select,pricerange,cheap
HUMAN,moderately,inform,this,dontcare
BOT,"ek vaar confirm karilau ke tame moderate price range na restaurant joi rahya cho ?
",expl-conf,pricerange,moderate
HUMAN,haan,request,slot,addr
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Te koi babat nathi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_fen_ditton chhe ek sundar place east town ma ane moderate price chhe
",inform,area,east
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,expensive,inform,area,south
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,south,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Chinta no koi vishay nathi,inform,this,dontcare
BOT,"Tame game te prakar nu food parosati restaurant shodhi rahya chho , right ?
",expl-conf,food,dontcare
HUMAN,haan mane phone number joiye che,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys chhe ek sundar place south town ma ane expensive price chhe
",inform,area,south
HUMAN,phone number,ack,,
BOT,"frankie_and_bennys na phone number frankie_and_bennys_phone che .
",inform,phone,01223 412430
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane game chhe ek moderately price nu restaurant east part of town ma,inform,area,east
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,east part of town ma .,confirm,area,east
BOT,"Sorry , pan moderate seafood food parosati koi restaurant nathi
",canthelp,"food, pricerange","seafood, moderate"
HUMAN,mane game chhe ek,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"curry_prince chhe ek sundar place east town ma ane moderate price chhe
",inform,area,east
HUMAN,address ane phone number please,inform,area,east
BOT,"Sure , curry_prince ich curry_prince_address ma che .
",inform,phone,01223 566388
HUMAN,Phone number apo,request,slot,addr
BOT,"curry_prince na phone number curry_prince_phone che .
",inform,phone,01223 566388
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,british food vishe su chhe,confirm,food,british
BOT,"Sorry , pan christmas food parosati koi restaurant nathi
",canthelp,food,christmas
HUMAN,mane expensive restaurant joiye che jo british khavanu serve kare,inform,food,british
BOT,"su tame atyare ek christmas restaurant vishe vichari rahya chho ?
",expl-conf,food,christmas
HUMAN,na,affirm,,
BOT,"Sorry , pan christmas food parosati koi restaurant nathi
",canthelp,food,christmas
HUMAN,mane expensive restaurant joiye che jo british khavanu serve kare,inform,food,british
HUMAN,<SILENCE>,silence,,
BOT,"the_cambridge_chop_house serve kare chhe british food expensive price range ma
",inform,pricerange,expensive
HUMAN,su hy melvi saku phone number,request,slot,addr
BOT,"the_cambridge_chop_house na phone number the_cambridge_chop_house_phone che .
",inform,phone,01223 359506
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,su hu ek restaurant south ma te moderately price nu,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,koi food,thankyou,,
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton chhe ek sundar place south town ma ane moderate price chhe
",inform,area,south
HUMAN,Su mari pase chhe phone number,request,slot,phone
BOT,"pizza_hut_cherry_hinton na phone number pizza_hut_cherry_hinton_phone che .
",inform,phone,01223 323737
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Su mari pase chhe ek cheap restaurant south part of town ma,inform,pricerange,cheap
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,koi bija prakarnu food,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star chhe ek sundar place south town ma ane cheap price chhe
",inform,area,south
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , the_lucky_star ich the_lucky_star_address ma che .
",inform,phone,01223 244277
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Su mari pase chhe moderately price nu restaurant jenu south part of town ma hoy .,inform,area,south
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,koi bija prakarnu food,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton chhe ek sundar place south town ma ane moderate price chhe
",inform,area,south
HUMAN,Su mari pase chhe address,request,slot,addr
BOT,"Sure , pizza_hut_cherry_hinton ich pizza_hut_cherry_hinton_address ma che .
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mhare indonesian food joye che .,inform,food,indonesian
